"id","term","category","weight"
"1","this","EMPATHY","0.43696366037133516"
"2","situation","EMPATHY","14.219225177900276"
"3","i","EMPATHY","-1.804521979174774"
"4","read","EMPATHY","12.518819456906472"
"5","about","EMPATHY","-13.247199406201549"
"6","concerning","EMPATHY","0.9197384711142531"
"7","refugees","EMPATHY","1.291504784905457"
"8","fleeing","EMPATHY","5.690234505898453"
"9","to","EMPATHY","1.6914477592838524"
"10","mediterranean","EMPATHY","4.822878299161805"
"11","countries","EMPATHY","-1.5845602672426609"
"12","such","EMPATHY","9.258604913090975"
"13","as","EMPATHY","-0.5987217014835579"
"14","greece","EMPATHY","0.6673493116554956"
"15","and","EMPATHY","2.28699032149325"
"16","italy","EMPATHY","0.09033671230404111"
"17","is","EMPATHY","0.5919968056430616"
"18","sad","EMPATHY","13.168521167840511"
"19","concerns","EMPATHY","-1.5240765454533742"
"20","me","EMPATHY","0.00596908697882137"
"21",".","EMPATHY","0.35921399033784285"
"22","clearly","EMPATHY","-2.4519564840844894"
"23","the","EMPATHY","0.06591511997363292"
"24","conditions","EMPATHY","0.8677605798335921"
"25","in","EMPATHY","0.507287549961547"
"26","their","EMPATHY","0.11209370148655001"
"27","native","EMPATHY","13.26323217891878"
"28","have","EMPATHY","2.109333193848685"
"29","gotten","EMPATHY","-1.807828573099232"
"30","be","EMPATHY","3.586227787530623"
"31","so","EMPATHY","11.026607961217078"
"32","unbearable","EMPATHY","3.61986626386914"
"33","that","EMPATHY","-3.2272540817902624"
"34","they","EMPATHY","4.374195727492736"
"35","are","EMPATHY","1.9365112185698723"
"36","willing","EMPATHY","-2.3439883307605984"
"37","risk","EMPATHY","8.811529633471016"
"38","own","EMPATHY","-11.55250763060397"
"39","families","EMPATHY","6.090652885423029"
"40","'","EMPATHY","5.458180357961659"
"41","lives","EMPATHY","14.846102064649212"
"42","try","EMPATHY","9.527104603110068"
"43","for","EMPATHY","-0.2272465599650072"
"44","a","EMPATHY","-1.077040477799013"
"45","different","EMPATHY","0.29900951693769406"
"46","life","EMPATHY","12.58898288340832"
"47","another","EMPATHY","-16.27811760831342"
"48","country","EMPATHY","-10.701994545024544"
"49",",","EMPATHY","2.108566919952345"
"50","with","EMPATHY","4.812912740374243"
"51","no","EMPATHY","-12.309372276272665"
"52","guarantee","EMPATHY","-3.116749819228608"
"53","there","EMPATHY","-9.08905762392535"
"54","would","EMPATHY","-8.378517536604893"
