"id","term","category","weight"
"1","this","DISTRESS","3.915393514166868"
"2","situation","DISTRESS","5.110355703979952"
"3","i","DISTRESS","-4.03341262617205"
"4","read","DISTRESS","3.9853689438995787"
"5","about","DISTRESS","-7.119223580885421"
"6","concerning","DISTRESS","-1.2929473078855174"
"7","refugees","DISTRESS","-12.81350912595149"
"8","fleeing","DISTRESS","2.6152883096485766"
"9","to","DISTRESS","1.5877300707886994"
"10","mediterranean","DISTRESS","3.4081907757997305"
"11","countries","DISTRESS","4.663636205745541"
"12","such","DISTRESS","12.525311190447239"
"13","as","DISTRESS","0.8232805510682173"
"14","greece","DISTRESS","1.4341195230565758"
"15","and","DISTRESS","2.476545231929385"
"16","italy","DISTRESS","1.962223658831873"
"17","is","DISTRESS","5.1010131826787"
"18","sad","DISTRESS","11.38948224415578"
"19","concerns","DISTRESS","0.9478388840457025"
"20","me","DISTRESS","10.248173074002393"
"21",".","DISTRESS","-6.372457721249423"
"22","clearly","DISTRESS","-10.358741750984487"
"23","the","DISTRESS","-1.7319344567799266"
"24","conditions","DISTRESS","2.9788357232654166"
"25","in","DISTRESS","-5.419704122961963"
"26","their","DISTRESS","2.6817829368720827"
"27","native","DISTRESS","-1.252238386044777"
"28","have","DISTRESS","6.062535825297493"
"29","gotten","DISTRESS","0.8508350124090834"
"30","be","DISTRESS","0.07582102100451038"
"31","so","DISTRESS","13.579858794046167"
"32","unbearable","DISTRESS","4.937605246628559"
"33","that","DISTRESS","-1.2146694063388566"
"34","they","DISTRESS","-1.2029445760530408"
"35","are","DISTRESS","0.7674883779183919"
"36","willing","DISTRESS","-0.00557760107177014"
"37","risk","DISTRESS","-1.1939421318843058"
"38","own","DISTRESS","-6.623954899816292"
"39","families","DISTRESS","1.4618386808501143"
"40","'","DISTRESS","0.5101033622639622"
"41","lives","DISTRESS","9.474177415392703"
"42","try","DISTRESS","-2.1102152204397124"
"43","for","DISTRESS","-2.0537694634228494"
"44","a","DISTRESS","-0.7997214166261587"
"45","different","DISTRESS","-2.96626888837119"
"46","life","DISTRESS","-3.4094102541994684"
"47","another","DISTRESS","-4.660798715543055"
"48","country","DISTRESS","1.317221205522254"
"49",",","DISTRESS","0.1661274445181069"
"50","with","DISTRESS","2.9197519335482887"
"51","no","DISTRESS","-10.69045455425414"
"52","guarantee","DISTRESS","-4.060556748712739"
"53","there","DISTRESS","-5.046628803348311"
"54","would","DISTRESS","-9.239813099589933"
"55","an","DISTRESS","-8.90772996663782"
"56","improvement","DISTRESS","0.391694617561817"
"57","its","DISTRESS","-4.996900754653325"
"58","difficult","DISTRESS","-9.364471683888192"
"59","understand","DISTRESS","10.524573466312733"
"60","must","DISTRESS","-0.5678371776169346"
"61","terrible","DISTRESS","18.146349139773402"
"62","these","DISTRESS","10.290731326279285"
"63","due","DISTRESS","-1.2431622439933097"
"64","horrendous","DISTRESS","0.25471454443863956"
"65","governance","DISTRESS","0.25471454443863956"
"66","which","DISTRESS","-2.692589127131091"
"67","suppose","DISTRESS","-2.483134186885741"
"68","something","DISTRESS","3.261526462076145"
"69","typical","DISTRESS","0.8539798677965769"
"70","american","DISTRESS","0.5158158747797226"
"71","picture","DISTRESS","-4.139312131304536"
"72","i'm","DISTRESS","-9.346352085441808"
"73","glad","DISTRESS","7.50112013787255"
"74","we","DISTRESS","14.281303314463656"
"75","live","DISTRESS","0.9163637882968605"
"76","where","DISTRESS","-13.315260017288317"
"77","relative","DISTRESS","0.25471454443863956"
"78","freedoms","DISTRESS","-1.3573649858617542"
"79","individual","DISTRESS","2.8077458522057857"
"80","his","DISTRESS","3.3333968720136307"
"81","or","DISTRESS","-0.07007959746032455"
"82","her","DISTRESS","-0.41333930603575075"
"83","family","DISTRESS","11.195809856286926"
"84","can","DISTRESS","-3.19291632479153"
"85","independently","DISTRESS","0.25471454443863956"
"86","get","DISTRESS","7.476327096804297"
"87","needs","DISTRESS","14.95277601288825"
"88","met","DISTRESS","2.7636137241341063"
"89","wants","DISTRESS","2.244548049812521"
"90","living","DISTRESS","3.53938168235803"
"91","fear","DISTRESS","5.977843099714136"
"92","way","DISTRESS","3.299285878471994"
"93","saddened","DISTRESS","4.120650478932269"
"94","hear","DISTRESS","-6.179414160327524"
"95","news","DISTRESS","-4.257926858167706"
"96","passing","DISTRESS","-2.3794963600525905"
"97","my","DISTRESS","-1.1353259686805934"
"98","experience","DISTRESS","-8.196783724475994"
"99","believe","DISTRESS","3.289765830080127"
"100","comedians","DISTRESS","-2.772459929000814"
"101","into","DISTRESS","11.00177547652167"
"102","field","DISTRESS","3.834165356157809"
"103","aspect","DISTRESS","0.8100784272561597"
"104","of","DISTRESS","0.3084206507808285"
"105","desire","DISTRESS","1.5433063293752398"
"106","help","DISTRESS","14.422887208580672"
"107","people","DISTRESS","-0.2832300154288614"
"108","give","DISTRESS","-1.4800782057622657"
"109","them","DISTRESS","-0.8012314779572117"
"110","few","DISTRESS","-5.734486981270166"
"111","laughs","DISTRESS","1.5435776416965954"
"112","don't","DISTRESS","-13.513174516166389"
"113","think","DISTRESS","-4.465302512688606"
"114","recall","DISTRESS","-0.3350418567726964"
"115","comedy","DISTRESS","1.5435776416965954"
"116","acts","DISTRESS","-11.167149392530726"
"117","but","DISTRESS","-12.660672727067842"
"118","reading","DISTRESS","-0.5905266717696445"
"119","through","DISTRESS","5.813200140960597"
"120","tributes","DISTRESS","1.5435776416965954"
"121","sense","DISTRESS","1.3652610931584255"
"122","liked","DISTRESS","-1.73402514748291"
"123","him","DISTRESS","-1.9373070562303856"
"124","alright","DISTRESS","1.5435776416965954"
"125","he","DISTRESS","-4.525276573251573"
"126","was","DISTRESS","0.4837348651303093"
"127","good","DISTRESS","-2.0109149144168432"
"128","guy","DISTRESS","-1.949746451862966"
"129","tagline","DISTRESS","1.5435776416965954"
"130","great","DISTRESS","0.19908492354925955"
"131","-","DISTRESS","6.203602545811403"
"132","""","DISTRESS","3.3770444014833743"
"133","that's","DISTRESS","-19.62910590367682"
"134","not","DISTRESS","1.4540534647219774"
"135","right","DISTRESS","-10.31030179110724"
"136","if","DISTRESS","-4.088654601247696"
"137","internalized","DISTRESS","1.5435776416965954"
"138","solid","DISTRESS","2.040096724092912"
"139","wrong","DISTRESS","-3.732484361350341"
"140","didn't","DISTRESS","-13.99896276163718"
"141","know","DISTRESS","-4.635960088133443"
"142","work","DISTRESS","-2.9363235915328136"
"143","like","DISTRESS","2.0786003547119107"
"144","shark","DISTRESS","11.794344285692809"
"145","attack","DISTRESS","-7.706918980141676"
"146","described","DISTRESS","2.0227943059143096"
"147","distressing","DISTRESS","7.463442769013341"
"148","victim","DISTRESS","5.095990188662135"
"149","okay","DISTRESS","4.569877692026654"
"150","attacks","DISTRESS","-5.132701687286788"
"151","seems","DISTRESS","-13.726825688435726"
"152","unexpected","DISTRESS","2.225034199068801"
"153","primal","DISTRESS","2.100143915805351"
"154","...","DISTRESS","-6.432146077586378"
"155","really","DISTRESS","-0.7769103534730812"
"156","frightening","DISTRESS","4.567535763688858"
"157","at","DISTRESS","4.351951384275933"
"158","same","DISTRESS","-8.512713343440621"
"159","time","DISTRESS","-6.327020634868961"
"160","appreciate","DISTRESS","5.911416680787431"
"161","how","DISTRESS","11.243299323036707"
"162","want","DISTRESS","-5.502169912734163"
"163","protect","DISTRESS","4.121786609197551"
"164","natural","DISTRESS","-8.732370952251674"
"165","wildlife","DISTRESS","-2.324754006481284"
"166","area","DISTRESS","11.872188757500568"
"167","tough","DISTRESS","-2.7808110263441654"
"168","call","DISTRESS","-0.4316785367960957"
