"id","term","category","weight"
"1","this","DISTRESS","5.33077602455854"
"2","situation","DISTRESS","5.418730347101427"
"3","i","DISTRESS","-4.776309838085732"
"4","read","DISTRESS","-1.7020822317112065"
"5","about","DISTRESS","-4.18213857646539"
"6","concerning","DISTRESS","-1.824387946896431"
"7","refugees","DISTRESS","-1.7285638601688726"
"8","fleeing","DISTRESS","4.674747290539665"
"9","to","DISTRESS","3.1273250855131485"
"10","mediterranean","DISTRESS","3.045463810331689"
"11","countries","DISTRESS","6.072518478438747"
"12","such","DISTRESS","9.662244948345602"
"13","as","DISTRESS","-1.1863387623916006"
"14","greece","DISTRESS","1.1027667753955952"
"15","and","DISTRESS","4.566155189553319"
"16","italy","DISTRESS","1.8277396376671993"
"17","is","DISTRESS","4.405662872879434"
"18","sad","DISTRESS","11.532409010391452"
"19","concerns","DISTRESS","0.8331894514549617"
"20","me","DISTRESS","11.819870930212076"
"21",".","DISTRESS","-7.6188819465641995"
"22","clearly","DISTRESS","-12.252436170350078"
"23","the","DISTRESS","-1.7107024473731478"
"24","conditions","DISTRESS","1.6632581767163501"
"25","in","DISTRESS","-4.46822938913745"
"26","their","DISTRESS","1.151451892824096"
"27","native","DISTRESS","1.1357329877742854"
"28","have","DISTRESS","4.223749696127955"
"29","gotten","DISTRESS","-1.900939082426381"
"30","be","DISTRESS","0.1991067374507321"
"31","so","DISTRESS","13.049898233558142"
"32","unbearable","DISTRESS","4.653411936675315"
"33","that","DISTRESS","0.2098926831765534"
"34","they","DISTRESS","-0.7902085256788745"
"35","are","DISTRESS","-0.7372542078920157"
"36","willing","DISTRESS","0.7285040835487634"
"37","risk","DISTRESS","2.3279660984475234"
"38","own","DISTRESS","-5.685648628102122"
"39","families","DISTRESS","1.1856866549234728"
"40","'","DISTRESS","3.5988995777508315"
"41","lives","DISTRESS","11.85166797775728"
"42","try","DISTRESS","2.3664896575575987"
"43","for","DISTRESS","-4.837855631197301"
"44","a","DISTRESS","-1.867642917935809"
"45","different","DISTRESS","-1.6960803796059452"
"46","life","DISTRESS","-2.285813652239299"
"47","another","DISTRESS","-8.841844131394451"
