"id","term","category","weight"
"1","i'm","DISTRESS","-12.593653234836806"
"2","saddened","DISTRESS","5.018027530770791"
"3","to","DISTRESS","2.171878376145912"
"4","hear","DISTRESS","-4.4975001409874595"
"5","the","DISTRESS","-3.376973510027147"
"6","news","DISTRESS","1.391163312928049"
"7","about","DISTRESS","-4.18734545012708"
"8","his","DISTRESS","-1.0218562073685402"
"9","passing","DISTRESS","-1.8535732845408974"
"10",".","DISTRESS","-6.759206191115769"
"11","in","DISTRESS","-4.809144552509728"
"12","my","DISTRESS","0.9364344560003932"
"13","experience","DISTRESS","-7.138676007774897"
"14","i","DISTRESS","-5.433623370140346"
"15","believe","DISTRESS","-1.701096584364359"
"16","that","DISTRESS","-0.6187694330065718"
"17","comedians","DISTRESS","-2.6385435597354494"
"18","get","DISTRESS","10.12623524289325"
"19","into","DISTRESS","13.98363639275511"
"20","field","DISTRESS","2.0159972963447457"
"21","due","DISTRESS","-0.4400049768664027"
"22","an","DISTRESS","-7.6966844362992"
"23","aspect","DISTRESS","0.718843541162379"
"24","of","DISTRESS","1.5422362599148032"
"25","desire","DISTRESS","1.4259100417374633"
"26","help","DISTRESS","17.75196356454598"
"27","people","DISTRESS","1.2654833868636013"
"28","and","DISTRESS","2.9580692327876403"
"29","give","DISTRESS","-1.2389453177682488"
"30","them","DISTRESS","-0.9790644605438839"
"31","a","DISTRESS","-2.478983280962717"
"32","few","DISTRESS","-8.111511255691333"
"33","laughs","DISTRESS","1.4796573184859754"
"34","don't","DISTRESS","-12.868351554657073"
"35","think","DISTRESS","-3.627177827746294"
"36","recall","DISTRESS","-0.5136739131018172"
"37","comedy","DISTRESS","1.4796573184859754"
"38","acts","DISTRESS","-10.887251541279044"
"39","but","DISTRESS","-12.966231650301347"
"40","reading","DISTRESS","1.3601731047088226"
"41","through","DISTRESS","11.560096861809724"
"42","tributes","DISTRESS","1.4796573184859754"
"43","sense","DISTRESS","0.3183176636846215"
"44","liked","DISTRESS","-3.5535433603235185"
"45","him","DISTRESS","-2.334744441841381"
"46","alright","DISTRESS","1.4796573184859754"
"47","he","DISTRESS","-4.549460407912337"
