"id","term","category","weight"
"1","this","EMPATHY","1.509199366061299"
"2","situation","EMPATHY","12.639226325682477"
"3","i","EMPATHY","-1.1663717049567952"
"4","read","EMPATHY","12.647829736691437"
"5","about","EMPATHY","-9.988480982146855"
"6","concerning","EMPATHY","0.7050424175652176"
"7","refugees","EMPATHY","-0.6536736442805975"
"8","fleeing","EMPATHY","6.822430147863386"
"9","to","EMPATHY","1.4033817391956152"
"10","mediterranean","EMPATHY","3.994997813380286"
"11","countries","EMPATHY","-1.8995082637152818"
"12","such","EMPATHY","9.826971548430569"
"13","as","EMPATHY","1.2539363728232622"
"14","greece","EMPATHY","2.5767353722498223"
"15","and","EMPATHY","1.392898842443174"
"16","italy","EMPATHY","1.7079867174156604"
"17","is","EMPATHY","0.18209701645267273"
"18","sad","EMPATHY","14.255488559652319"
"19","concerns","EMPATHY","-0.8626469184795925"
"20","me","EMPATHY","-5.784868472802081"
"21",".","EMPATHY","-1.4104019964500176"
"22","clearly","EMPATHY","-0.2487327305816949"
"23","the","EMPATHY","-0.40949390089681237"
"24","conditions","EMPATHY","-1.9868662349902781"
"25","in","EMPATHY","1.9117790065096472"
"26","their","EMPATHY","2.4648007480995484"
"27","native","EMPATHY","7.792336075461654"
"28","have","EMPATHY","2.350557243529869"
"29","gotten","EMPATHY","-4.270048251376289"
"30","be","EMPATHY","1.9593833455439187"
"31","so","EMPATHY","10.532979336583185"
"32","unbearable","EMPATHY","3.8772369484374116"
"33","that","EMPATHY","-2.050821043030478"
"34","they","EMPATHY","3.8839554286685294"
"35","are","EMPATHY","1.4807016410677256"
"36","willing","EMPATHY","-3.1184746397004006"
"37","risk","EMPATHY","10.262384489767987"
"38","own","EMPATHY","-10.33199378889126"
"39","families","EMPATHY","8.51793234310521"
"40","'","EMPATHY","3.9066898818856157"
"41","lives","EMPATHY","10.339831746154108"
"42","try","EMPATHY","6.705746821944523"
"43","for","EMPATHY","-2.3429897288345285"
"44","a","EMPATHY","-1.5304349784051527"
"45","different","EMPATHY","1.3476376987359542"
"46","life","EMPATHY","11.9188879472038"
"47","another","EMPATHY","-10.87112574877671"
"48","country","EMPATHY","-6.650199774194094"
"49",",","EMPATHY","-0.035712272976977655"
