"id","term","category","weight"
"1","this","EMPATHY","1.1758649399684806"
"2","situation","EMPATHY","14.83016570453087"
"3","i","EMPATHY","-1.5728639584982043"
"4","read","EMPATHY","11.952846430329393"
"5","about","EMPATHY","-9.029779849683363"
"6","concerning","EMPATHY","0.11627513280559547"
"7","refugees","EMPATHY","5.411123594392802"
"8","fleeing","EMPATHY","4.982557250466206"
"9","to","EMPATHY","2.7560452446506787"
"10","mediterranean","EMPATHY","3.5893052967940853"
"11","countries","EMPATHY","0.2060770578326526"
"12","such","EMPATHY","7.674371321651015"
"13","as","EMPATHY","2.7981749402234763"
"14","greece","EMPATHY","1.9369050046516707"
"15","and","EMPATHY","2.6678393053113956"
"16","italy","EMPATHY","1.4350761124849634"
"17","is","EMPATHY","2.1951904294906024"
"18","sad","EMPATHY","14.13466055755258"
"19","concerns","EMPATHY","-3.0649472171244487"
"20","me","EMPATHY","-3.388070018639132"
"21",".","EMPATHY","-0.23753880281506667"
"22","clearly","EMPATHY","-1.9542766062209675"
"23","the","EMPATHY","0.8292868568734941"
"24","conditions","EMPATHY","0.069813436703885"
"25","in","EMPATHY","3.2960399562862586"
"26","their","EMPATHY","2.0743602581366214"
"27","native","EMPATHY","8.463551374115335"
"28","have","EMPATHY","2.0313736564187033"
"29","gotten","EMPATHY","-1.0665760130140316"
"30","be","EMPATHY","2.41392693284818"
"31","so","EMPATHY","9.209968098747442"
"32","unbearable","EMPATHY","2.6059161167769687"
"33","that","EMPATHY","-1.1234785939729246"
"34","they","EMPATHY","3.867282642821258"
"35","are","EMPATHY","1.4930770023297701"
"36","willing","EMPATHY","-3.9881407736989796"
"37","risk","EMPATHY","7.178994864280586"
"38","own","EMPATHY","-12.584580616491547"
"39","families","EMPATHY","5.156488491562702"
"40","'","EMPATHY","3.0719029246921887"
"41","lives","EMPATHY","14.64159002077558"
"42","try","EMPATHY","3.416100954390975"
"43","for","EMPATHY","-0.5928826615838324"
"44","a","EMPATHY","-0.9585722957119931"
"45","different","EMPATHY","2.464779237212122"
"46","life","EMPATHY","7.932926412896522"
"47","another","EMPATHY","-15.86402407708366"
"48","country","EMPATHY","-8.941492908755844"
"49",",","EMPATHY","2.164338364465876"
"50","with","EMPATHY","3.894641754297932"
"51","no","EMPATHY","-10.85723292627005"
"52","guarantee","EMPATHY","-3.5108833615219175"
"53","there","EMPATHY","-8.319306752072563"
"54","would","EMPATHY","-4.82701458991493"
"55","an","EMPATHY","1.090252448172368"
"56","improvement","EMPATHY","-0.0011929482438718488"
"57","its","EMPATHY","-5.697427311279316"
"58","difficult","EMPATHY","2.791023123512876"
"59","understand","EMPATHY","10.003613749996678"
"60","must","EMPATHY","0.5282675784476134"
"61","terrible","EMPATHY","11.161434616634759"
"62","these","EMPATHY","8.261462283931147"
"63","due","EMPATHY","-1.7483650780743378"
"64","horrendous","EMPATHY","-0.0011929482438718488"
"65","governance","EMPATHY","-0.0011929482438718488"
"66","which","EMPATHY","-0.9160370569237251"
"67","suppose","EMPATHY","1.4609368099615945"
"68","something","EMPATHY","-6.968574190669112"
"69","typical","EMPATHY","1.6249826558811722"
"70","american","EMPATHY","1.9298974553683204"
"71","picture","EMPATHY","1.04930144492505"
"72","i'm","EMPATHY","-10.985680784206105"
"73","glad","EMPATHY","0.12384599370054022"
"74","we","EMPATHY","7.463541448176038"
"75","live","EMPATHY","13.009914547506758"
"76","where","EMPATHY","-9.295026494692063"
"77","relative","EMPATHY","0.6098441584998682"
"78","freedoms","EMPATHY","-2.018155944911244"
"79","individual","EMPATHY","-1.4713111640814882"
"80","his","EMPATHY","6.172855537858457"
"81","or","EMPATHY","4.855066264772012"
"82","her","EMPATHY","10.377437950674809"
"83","family","EMPATHY","23.072446488968595"
"84","can","EMPATHY","-7.811181184668462"
"85","independently","EMPATHY","-0.0011929482438718488"
"86","get","EMPATHY","12.526204691868067"
"87","needs","EMPATHY","14.437880090733579"
"88","met","EMPATHY","-2.8959953039436805"
"89","wants","EMPATHY","-4.925307958578635"
"90","living","EMPATHY","0.5674292395633799"
"91","fear","EMPATHY","-5.384075298927455"
"92","way","EMPATHY","1.615987670656295"
"93","saddened","EMPATHY","2.1814775957616948"
"94","hear","EMPATHY","3.701600610935156"
"95","news","EMPATHY","6.18523386100699"
"96","passing","EMPATHY","-0.07508652727449974"
"97","my","EMPATHY","7.3573872741613995"
"98","experience","EMPATHY","0.3875653690989756"
"99","believe","EMPATHY","-11.444895949353958"
"100","comedians","EMPATHY","0.46133521903573055"
"101","into","EMPATHY","10.016646765541324"
"102","field","EMPATHY","3.5924490644180618"
"103","aspect","EMPATHY","1.0485842898501831"
"104","of","EMPATHY","0.13724918270512942"
"105","desire","EMPATHY","2.1211979421831746"
"106","help","EMPATHY","13.24823672457425"
"107","people","EMPATHY","1.0976728595628495"
"108","give","EMPATHY","7.24053378055868"
"109","them","EMPATHY","-2.5644101280117657"
"110","few","EMPATHY","6.456437789771796"
"111","laughs","EMPATHY","1.0485842898501831"
"112","don't","EMPATHY","-23.66631733355513"
"113","think","EMPATHY","0.37998221590400016"
"114","recall","EMPATHY","0.6694269795001673"
"115","comedy","EMPATHY","1.0485842898501831"
"116","acts","EMPATHY","-8.84083521408252"
"117","but","EMPATHY","-9.654436478227192"
"118","reading","EMPATHY","-4.818764571973693"
"119","through","EMPATHY","14.381824420802882"
"120","tributes","EMPATHY","1.0485842898501831"
"121","sense","EMPATHY","8.173978083594346"
"122","liked","EMPATHY","-4.602275879487292"
"123","him","EMPATHY","-3.473709602503626"
"124","alright","EMPATHY","1.0485842898501831"
"125","he","EMPATHY","-0.9768653169102431"
"126","was","EMPATHY","4.654919313885888"
"127","good","EMPATHY","4.647621180806481"
"128","guy","EMPATHY","-8.887911242216418"
"129","tagline","EMPATHY","1.0485842898501831"
"130","great","EMPATHY","1.622735115592794"
"131","-","EMPATHY","2.147337978209264"
"132","""","EMPATHY","-0.8584614546861921"
"133","that's","EMPATHY","-10.787759016810327"
"134","not","EMPATHY","-6.23458089187678"
"135","right","EMPATHY","-2.2210192673497"
"136","if","EMPATHY","-0.6195673296648021"
"137","internalized","EMPATHY","1.0485842898501831"
"138","solid","EMPATHY","0.33416546315159057"
"139","wrong","EMPATHY","8.178632010000074"
"140","didn't","EMPATHY","-10.68906040803209"
"141","know","EMPATHY","5.739311408406646"
"142","work","EMPATHY","6.320912845314902"
"143","like","EMPATHY","-0.06005472346066543"
"144","shark","EMPATHY","1.8442589094405064"
"145","attack","EMPATHY","-3.5186127811561105"
"146","described","EMPATHY","-0.40041591525826675"
"147","distressing","EMPATHY","3.2374210724995325"
"148","victim","EMPATHY","4.672873735805092"
"149","okay","EMPATHY","3.166067538618024"
"150","attacks","EMPATHY","-1.5467318551836726"
"151","seems","EMPATHY","-10.308038450217282"
"152","unexpected","EMPATHY","-5.7034286252241815"
"153","primal","EMPATHY","1.7868626691429932"
"154","...","EMPATHY","-5.45661752025511"
"155","really","EMPATHY","6.060108842816196"
"156","frightening","EMPATHY","-1.8157551712374753"
"157","at","EMPATHY","0.2708181104540468"
"158","same","EMPATHY","-4.1176876499077"
"159","time","EMPATHY","-5.603465007907081"
"160","appreciate","EMPATHY","8.553999359225786"
"161","how","EMPATHY","7.749342083439168"
"162","want","EMPATHY","-1.4531502329341113"
"163","protect","EMPATHY","11.063996158102656"
"164","natural","EMPATHY","10.655710068402838"
"165","wildlife","EMPATHY","10.389496614025653"
"166","area","EMPATHY","8.448048324921528"
"167","tough","EMPATHY","3.366072744337596"
"168","call","EMPATHY","1.4964105515389128"
"169","measures","EMPATHY","-8.756453778095212"
"170","take","EMPATHY","-1.2520279211596261"
"171","will","EMPATHY","-1.9767578202823326"
"172","never","EMPATHY","-6.688822784589776"
"173","perfect","EMPATHY","0.25589790005156227"
"174","guess","EMPATHY","-17.247130334358314"
"175","on","EMPATHY","3.8204546586074466"
"176","fence","EMPATHY","-1.6598988020657208"
"177","what","EMPATHY","-3.329491075355817"
"178","they're","EMPATHY","-7.024914449009584"
"179","doing","EMPATHY","-6.869436637451933"
"180","sharks","EMPATHY","3.1824892574624846"
"181","just","EMPATHY","1.168570296788044"
"182","elephants","EMPATHY","13.02452858954915"
"183","being","EMPATHY","9.23414631731018"
"184","killed","EMPATHY","8.049464400995266"
"185","ivory","EMPATHY","6.235972089910825"
"186","it","EMPATHY","-2.312908814731937"
"187","thing","EMPATHY","-7.156563546531394"
"188","can't","EMPATHY","0.6354555718372508"
"189","protected","EMPATHY","4.128406566848511"
"190","by","EMPATHY","-9.187436945491188"
"191","all","EMPATHY","3.5015218517169697"
"192","nations","EMPATHY","4.191532269757407"
"193","should","EMPATHY","-4.572346029655624"
"194","do","EMPATHY","12.028432155759718"
"195","more","EMPATHY","8.85000554569788"
"196","maybe","EMPATHY","-0.26723670003930056"
"197","some","EMPATHY","5.830573700232696"
"198","research","EMPATHY","-0.19535576645259786"
"199","see","EMPATHY","8.722098894667159"
"200","sure","EMPATHY","1.089757127535956"
"201","hate","EMPATHY","4.755368318995014"
"202","disappear","EMPATHY","-7.221262770349465"
"203","things","EMPATHY","-7.981424706780721"
"204","going","EMPATHY","-7.30782017074104"
"205","now","EMPATHY","-3.3408314770805156"
"206","shame","EMPATHY","-0.8495888689338551"
"207","lose","EMPATHY","9.617542545422515"
"208","beautiful","EMPATHY","-3.0359266343196496"
"209","animals","EMPATHY","14.547732491236422"
"210","because","EMPATHY","3.3780136148181605"
"211","article","EMPATHY","-1.4241499519962943"
"212","black","EMPATHY","-5.458093904840239"
"213","crazy","EMPATHY","-2.467555230895262"
"214","still","EMPATHY","2.2222750656865844"
"215","targeted","EMPATHY","-2.0174807047939916"
"216","police","EMPATHY","-6.339557282419189"
"217","you","EMPATHY","6.23679413051331"
"218","day","EMPATHY","-0.27171744325114044"
"219","age","EMPATHY","-6.930561860322112"
"220","difference","EMPATHY","-2.1845505038148123"
"221","between","EMPATHY","-5.350845462450517"
"222","why","EMPATHY","9.155794233671816"
"223","shot","EMPATHY","-3.068547528904259"
"224","crimes","EMPATHY","-2.5649150123201885"
"225","add","EMPATHY","-5.861479187866895"
"226","fact","EMPATHY","10.02575074850344"
"227","tell","EMPATHY","2.4949755937142513"
"228","kids","EMPATHY","5.423308938288983"
"229","trust","EMPATHY","3.5444850010106617"
"230","run","EMPATHY","-6.725423372831969"
"231","fight","EMPATHY","5.441077489210428"
"232","back","EMPATHY","-1.7202741294556112"
"233","officer","EMPATHY","3.4964973159088024"
"234","says","EMPATHY","9.108723364847547"
"235","lot","EMPATHY","-4.733024216451049"
"236","chance","EMPATHY","1.2947438083070328"
"237","getting","EMPATHY","2.9354700260377165"
"238","stand","EMPATHY","-4.869459380848037"
"239","who","EMPATHY","-4.2984227348969375"
"240","feel","EMPATHY","7.697598419908143"
"241","bad","EMPATHY","-16.77716481932425"
"242","here","EMPATHY","-6.198442665608522"
"243","let","EMPATHY","-0.5978614151395101"
"244","africa","EMPATHY","11.427388184707809"
"245","did","EMPATHY","-0.14797902602487079"
"246","australian","EMPATHY","3.4517150203929092"
"247","hiker","EMPATHY","-0.5872534647590174"
"248","found","EMPATHY","-12.105405001128565"
"249","after","EMPATHY","11.681295222403591"
"250","2","EMPATHY","-3.3667915951443788"
"251","weeks","EMPATHY","3.342632364639812"
"252","malaysian","EMPATHY","1.1401156905382135"
"253","jungle","EMPATHY","-1.3768424049749564"
"254","only","EMPATHY","6.363410082396108"
"255","had","EMPATHY","-7.339126512645726"
"256","one","EMPATHY","4.161271684166566"
"257","food","EMPATHY","9.745476581847523"
"258","lived","EMPATHY","0.8359929663424297"
"259","berries","EMPATHY","1.1401156905382135"
"260","stuff","EMPATHY","6.623693722400012"
"261","could","EMPATHY","-6.318520467445284"
"262","survive","EMPATHY","-1.3944758379287634"
"263","woods","EMPATHY","2.8674848458354463"
"264","plants","EMPATHY","3.823890125752762"
"265","pretty","EMPATHY","-11.456193872853849"
"266","course","EMPATHY","-5.249590451847716"
"267","long","EMPATHY","-14.946672373202462"
"268","wasn't","EMPATHY","1.2900694994255475"
"269","place","EMPATHY","-11.506795109203455"
"270","cold","EMPATHY","0.6512997514804834"
"271","hard","EMPATHY","1.484119818697912"
"272","wild","EMPATHY","-4.986156713078003"
"273","eat","EMPATHY","10.579338230946842"
"274","least","EMPATHY","9.527492469076744"
"275","weather","EMPATHY","1.3642223379868106"
"276","better","EMPATHY","1.0321052887797866"
"277","many","EMPATHY","-0.29711502335763773"
"278","trump","EMPATHY","-11.669929936293046"
"279","ruin","EMPATHY","-0.4201661050384865"
"280","fair","EMPATHY","-1.2366528618910728"
"281","say","EMPATHY","-13.459989126393205"
"282","our","EMPATHY","4.202698900771297"
"283","most","EMPATHY","-10.636015779815414"
"284","beloved","EMPATHY","-1.1051415843958803"
"285","presidents","EMPATHY","-0.4365035781235801"
"286","acted","EMPATHY","-0.9222053861820847"
"287","yet","EMPATHY","-12.833858027642641"
"288","keep","EMPATHY","-8.067059478092006"
"289","up","EMPATHY","-13.519673037044464"
"290","pedestals","EMPATHY","-0.9222053861820847"
"291","today","EMPATHY","-4.656925732124413"
"292","social","EMPATHY","-8.603336973361714"
"293","media","EMPATHY","-8.705264606307448"
"294","problems","EMPATHY","2.7669222397894258"
"295","out","EMPATHY","-15.713287422603402"
"296","front","EMPATHY","0.10372876094808027"
"297","since","EMPATHY","1.5819746375680603"
"298","nothing","EMPATHY","-15.451186500585202"
"299","private","EMPATHY","-0.17034715713604928"
"300","anymore","EMPATHY","-7.0113761644597705"
"301","older","EMPATHY","1.6541890560284191"
"302","63","EMPATHY","-0.9222053861820847"
"303","mom","EMPATHY","1.4407686703759388"
"304","granny","EMPATHY","-2.044436321720196"
"305","taught","EMPATHY","-2.915652015260073"
"306","behave","EMPATHY","-3.2024452175788563"
"307","go","EMPATHY","-1.8230119981610935"
"308","room","EMPATHY","-2.12740598032912"
"309","man","EMPATHY","-10.46681595091073"
"310","tries","EMPATHY","-5.53066693666814"
"311","someone","EMPATHY","-2.994954006842672"
"312","ladies","EMPATHY","-1.6363804302631815"
"313","kept","EMPATHY","0.16912942352455193"
"314","quiet","EMPATHY","0.3553625179109853"
"315","were","EMPATHY","3.387211902798435"
"316","paid","EMPATHY","-6.076032150413374"
"317","off","EMPATHY","0.015887417137744317"
"318","big","EMPATHY","-8.49736582275875"
"319","part","EMPATHY","-16.407183040869363"
"320","problem","EMPATHY","-13.198335835030722"
"321","any","EMPATHY","-14.843370564969232"
"322","abuses","EMPATHY","0.7191102355396957"
"323","us","EMPATHY","3.3219349274210757"
"324","responsible","EMPATHY","1.6295400073084583"
"325","happens","EMPATHY","-11.209076178381254"
"326","haitians","EMPATHY","-2.801238578267592"
"327","came","EMPATHY","-4.040156105477043"
"328","earthquake","EMPATHY","6.028638076935511"
"329","while","EMPATHY","-12.917834743325075"
"330","wish","EMPATHY","3.611013418522363"
"331","everyone","EMPATHY","-4.98562687742932"
"332","resources","EMPATHY","-1.794191019915058"
"333","unless","EMPATHY","-0.9640032824971103"
"334","become","EMPATHY","-7.879513115617935"
"335","3rd","EMPATHY","0.16421244948184507"
"336","world","EMPATHY","-9.744940863813158"
"337","send","EMPATHY","-1.7222795671656765"
"338","home","EMPATHY","-6.940219990022036"
"339","make","EMPATHY","-4.958257376765273"
"340","wait","EMPATHY","-7.187067483694968"
"341","line","EMPATHY","-1.484601770348939"
"342","other","EMPATHY","-11.203954852254649"
"343","legal","EMPATHY","-9.809664003401515"
"344","immigrant","EMPATHY","-4.0859543870239"
"345","given","EMPATHY","-2.0948050952837525"
"346","special","EMPATHY","-4.770595730087779"
"347","privileges","EMPATHY","-1.9091605064587487"
"348","mean","EMPATHY","9.516782441423254"
"349","aren't","EMPATHY","10.46408067629217"
"350","legally","EMPATHY","-2.2199443933186016"
"351","then","EMPATHY","-12.27352248946453"
"352","global","EMPATHY","-3.4326338065439157"
"353","warming","EMPATHY","-1.0485305474202327"
"354","definitely","EMPATHY","-1.7321481137313923"
"355","very","EMPATHY","8.486455218144574"
"356","real","EMPATHY","-8.626856883418723"
"357","occurring","EMPATHY","-2.2311100011464746"
"358","deny","EMPATHY","-0.46343592852173876"
"359","sometimes","EMPATHY","-6.870002885732265"
"360","disagree","EMPATHY","1.9949374566682176"
"361","scientists","EMPATHY","0.9430283776792886"
"362","evidence","EMPATHY","-3.6170077909246485"
"363","obvious","EMPATHY","4.304661900498802"
"364","ignorant","EMPATHY","-4.926239603094984"
"365","bubble","EMPATHY","-0.7193083917310557"
"366","everything","EMPATHY","-1.6298919302966126"
"367","fine","EMPATHY","1.7827498278831355"
"368","peace","EMPATHY","12.236503348284742"
"369","reasons","EMPATHY","-5.550427052161745"
"370","using","EMPATHY","-1.381722160974157"
"371","fewer","EMPATHY","-0.2624721983948743"
"372","constantly","EMPATHY","-4.976915650697554"
"373","destroying","EMPATHY","-8.04943022411655"
"374","environment","EMPATHY","0.757708319670308"
"375","unfortunate","EMPATHY","-0.4009097374566372"
"376","continue","EMPATHY","-2.786403380229329"
"377","deplete","EMPATHY","-0.7429514892032335"
"378","without","EMPATHY","4.774777379718368"
"379","care","EMPATHY","-5.129173934103082"
"380","effects","EMPATHY","-1.9915025064359473"
"381","won't","EMPATHY","-9.153360503378597"
"382","felt","EMPATHY","7.371890050894474"
"383","much","EMPATHY","-13.233402348375344"
"384","generation","EMPATHY","-0.48435392269243344"
"385","am","EMPATHY","2.752473089162001"
"386","those","EMPATHY","4.923630059650481"
"387","others","EMPATHY","3.6194358464794134"
"388","sadly","EMPATHY","-2.009700622890392"
"389","instances","EMPATHY","1.830934787939515"
"390","shootings","EMPATHY","6.014456819248986"
"391","mass","EMPATHY","2.0844075464901928"
"392","murdering","EMPATHY","1.162920335401003"
"393","happening","EMPATHY","2.9946995616528502"
"394","around","EMPATHY","4.549390453038713"
"395","example","EMPATHY","-7.179422168996977"
"396","brought","EMPATHY","-0.1320481948441847"
"397","orlando","EMPATHY","0.186148726872638"
