"id","term","category","weight"
"1","this","EMPATHY","-0.45630007820353613"
"2","situation","EMPATHY","14.705808181383759"
"3","i","EMPATHY","-0.9786698897515211"
"4","read","EMPATHY","11.728009501791238"
"5","about","EMPATHY","-11.270699874359636"
"6","concerning","EMPATHY","1.2079186140660652"
"7","refugees","EMPATHY","-4.456703957305929"
"8","fleeing","EMPATHY","3.213260502692068"
"9","to","EMPATHY","1.2996749599511632"
"10","mediterranean","EMPATHY","4.868484229348598"
"11","countries","EMPATHY","1.0924672815312804"
"12","such","EMPATHY","5.464390423640619"
"13","as","EMPATHY","-1.3131584518968271"
"14","greece","EMPATHY","2.2844461066545056"
"15","and","EMPATHY","2.811446300083506"
"16","italy","EMPATHY","1.6115498574102807"
"17","is","EMPATHY","1.0372082621386134"
"18","sad","EMPATHY","15.732861128021463"
"19","concerns","EMPATHY","-3.4625802938242054"
"20","me","EMPATHY","-4.172724107795022"
"21",".","EMPATHY","0.504773259228664"
"22","clearly","EMPATHY","-1.4588433385357769"
"23","the","EMPATHY","0.49543938879712623"
"24","conditions","EMPATHY","2.2306314326857777"
"25","in","EMPATHY","0.2285858820171256"
"26","their","EMPATHY","1.1067657749438022"
"27","native","EMPATHY","13.78624679716583"
"28","have","EMPATHY","3.6018765960951318"
"29","gotten","EMPATHY","-0.6646729665508841"
"30","be","EMPATHY","2.7944971512261896"
"31","so","EMPATHY","9.869482521863084"
"32","unbearable","EMPATHY","3.9216686274147277"
"33","that","EMPATHY","-3.6324971765892826"
"34","they","EMPATHY","2.8997860434488976"
"35","are","EMPATHY","4.158100047415657"
"36","willing","EMPATHY","-4.005492823902801"
"37","risk","EMPATHY","4.557501847373585"
"38","own","EMPATHY","-9.488220284191234"
"39","families","EMPATHY","6.245207580815838"
"40","'","EMPATHY","4.370303934452827"
"41","lives","EMPATHY","17.19154686451899"
"42","try","EMPATHY","2.9785775382591373"
"43","for","EMPATHY","-1.141315143896057"
"44","a","EMPATHY","-0.42183135093288215"
"45","different","EMPATHY","0.7356653179664152"
"46","life","EMPATHY","9.34265736215755"
"47","another","EMPATHY","-10.769845467581796"
"48","country","EMPATHY","-7.516226025553488"
"49",",","EMPATHY","1.090896185198779"
"50","with","EMPATHY","4.199506175657925"
"51","no","EMPATHY","-9.336452894057143"
"52","guarantee","EMPATHY","-3.4475246388317102"
"53","there","EMPATHY","-9.782969907904231"
"54","would","EMPATHY","-5.148998686043426"
"55","an","EMPATHY","0.09453302415853898"
