"id","term","category","weight"
"1","this","DISTRESS","6.256258373040024"
"2","situation","DISTRESS","8.439751005322673"
"3","i","DISTRESS","-5.630052608256438"
"4","read","DISTRESS","2.999791368223259"
"5","about","DISTRESS","-6.897341360036054"
"6","concerning","DISTRESS","-0.019979576601183185"
"7","refugees","DISTRESS","-5.173203225954357"
"8","fleeing","DISTRESS","4.718908586478648"
"9","to","DISTRESS","3.3874753605551384"
"10","mediterranean","DISTRESS","1.7935192943278198"
"11","countries","DISTRESS","7.127879929002104"
"12","such","DISTRESS","10.647117914597496"
"13","as","DISTRESS","0.11411502705505439"
"14","greece","DISTRESS","0.992820352777236"
"15","and","DISTRESS","3.042789057969574"
"16","italy","DISTRESS","1.5610823273092307"
"17","is","DISTRESS","4.563385767851962"
"18","sad","DISTRESS","6.498947040116426"
"19","concerns","DISTRESS","0.935255801918507"
"20","me","DISTRESS","8.314772099264607"
"21",".","DISTRESS","-6.079466241803415"
"22","clearly","DISTRESS","-12.18596200994821"
"23","the","DISTRESS","-1.33340803315435"
"24","conditions","DISTRESS","5.458181165003953"
"25","in","DISTRESS","-3.935892253093092"
"26","their","DISTRESS","4.744456862903409"
"27","native","DISTRESS","-0.9345436184606081"
"28","have","DISTRESS","6.0727073468779285"
"29","gotten","DISTRESS","1.3959779073112255"
"30","be","DISTRESS","0.377230173243975"
"31","so","DISTRESS","11.239204569456605"
"32","unbearable","DISTRESS","4.2081294093207235"
"33","that","DISTRESS","0.3096746489344837"
"34","they","DISTRESS","-1.475179135138027"
"35","are","DISTRESS","-1.5298099752766288"
"36","willing","DISTRESS","-0.6410166428075573"
"37","risk","DISTRESS","0.6774499328504515"
"38","own","DISTRESS","-8.1371828646416"
"39","families","DISTRESS","1.4554706480070627"
"40","'","DISTRESS","5.30108306574101"
"41","lives","DISTRESS","11.174824757236824"
"42","try","DISTRESS","-2.910440584567866"
"43","for","DISTRESS","-3.6867660955275845"
"44","a","DISTRESS","-1.2735979638709736"
"45","different","DISTRESS","2.7843314254552953"
"46","life","DISTRESS","3.0064540293244315"
"47","another","DISTRESS","-5.5798979673201305"
"48","country","DISTRESS","-1.0020556558172107"
"49",",","DISTRESS","0.6241910022969956"
"50","with","DISTRESS","-1.1074252089540848"
"51","no","DISTRESS","-18.40552724022897"
"52","guarantee","DISTRESS","-2.5784296802924573"
"53","there","DISTRESS","-0.6397201367306881"
"54","would","DISTRESS","-8.579352770848185"
"55","an","DISTRESS","-9.08272404768958"
"56","improvement","DISTRESS","0.10576998465219"
"57","its","DISTRESS","-11.608870428841657"
"58","difficult","DISTRESS","-5.010628249235275"
"59","understand","DISTRESS","15.41441685367808"
"60","must","DISTRESS","4.519344561248254"
"61","terrible","DISTRESS","28.806349998058103"
"62","these","DISTRESS","10.04001632462227"
"63","due","DISTRESS","-1.9495844789671295"
"64","horrendous","DISTRESS","0.034870398025798124"
"65","governance","DISTRESS","0.034870398025798124"
"66","which","DISTRESS","1.5933982607717914"
"67","suppose","DISTRESS","-3.186641730701914"
"68","something","DISTRESS","-1.7936583921388138"
"69","typical","DISTRESS","0.3845249361769928"
"70","american","DISTRESS","4.33714489436081"
"71","picture","DISTRESS","-2.580674971147567"
"72","i'm","DISTRESS","-9.043272415556999"
"73","glad","DISTRESS","8.658651815620384"
"74","we","DISTRESS","13.896007319362882"
"75","live","DISTRESS","3.5652953228413047"
"76","where","DISTRESS","-21.06021098358494"
"77","relative","DISTRESS","2.558722620357329"
"78","freedoms","DISTRESS","-1.5765271669621816"
"79","individual","DISTRESS","3.695084671498874"
"80","his","DISTRESS","-3.1232328011694683"
"81","or","DISTRESS","1.7132698236488566"
"82","her","DISTRESS","-3.383016973840165"
"83","family","DISTRESS","8.954891454253664"
"84","can","DISTRESS","-2.9388757602346893"
"85","independently","DISTRESS","0.034870398025798124"
"86","get","DISTRESS","7.43386006245934"
"87","needs","DISTRESS","15.469950955150052"
"88","met","DISTRESS","1.9250112780165998"
"89","wants","DISTRESS","2.5470053787701437"
"90","living","DISTRESS","0.6285189062612004"
"91","fear","DISTRESS","5.440735430647075"
"92","way","DISTRESS","1.6870170054441946"
"93","shark","DISTRESS","12.367947982120324"
"94","attack","DISTRESS","-1.9684767894154878"
"95","described","DISTRESS","2.8331659151491655"
"96","was","DISTRESS","3.104727871091036"
"97","distressing","DISTRESS","7.624192829158203"
"98","know","DISTRESS","-5.46905609104622"
"99","victim","DISTRESS","7.062233269624192"
"100","okay","DISTRESS","1.8106559756761467"
"101","attacks","DISTRESS","-3.0686314198729394"
"102","seems","DISTRESS","-16.655317902034444"
"103","unexpected","DISTRESS","2.4350090079792857"
"104","primal","DISTRESS","2.523538638846188"
"105","...","DISTRESS","-9.164345819446782"
"106","really","DISTRESS","-4.593239275586144"
"107","frightening","DISTRESS","4.226301850984088"
"108","at","DISTRESS","3.9804073223036154"
"109","same","DISTRESS","-10.744492518258916"
"110","time","DISTRESS","-7.520792117563615"
"111","appreciate","DISTRESS","4.635106153025027"
"112","how","DISTRESS","11.68451673407378"
"113","people","DISTRESS","3.4914926708356866"
"114","want","DISTRESS","-4.542652010786174"
"115","protect","DISTRESS","2.7196908209200874"
"116","natural","DISTRESS","-6.957415674731961"
"117","wildlife","DISTRESS","1.7600535419783359"
"118","area","DISTRESS","11.192844275842743"
"119","tough","DISTRESS","-5.803164211363764"
"120","call","DISTRESS","2.980751768431128"
"121","measures","DISTRESS","-3.6772013212666184"
"122","take","DISTRESS","4.856718099715301"
"123","will","DISTRESS","-6.435800754228401"
"124","never","DISTRESS","-13.028803892213872"
"125","perfect","DISTRESS","0.9916246473279986"
"126","guess","DISTRESS","-24.1059376618016"
"127","on","DISTRESS","2.4893141480971694"
"128","fence","DISTRESS","1.6808959311338498"
"129","what","DISTRESS","-7.565071349585119"
"130","they're","DISTRESS","-4.138006744577385"
"131","doing","DISTRESS","6.783907211839683"
"132","sharks","DISTRESS","4.483828586459556"
"133","just","DISTRESS","9.692719350828037"
"134","elephants","DISTRESS","4.577760031868937"
"135","being","DISTRESS","-1.8721142527682306"
"136","killed","DISTRESS","18.57376466272836"
"137","ivory","DISTRESS","3.4157802805035207"
"138","it","DISTRESS","-4.0812212214825525"
"139","thing","DISTRESS","-5.5197240047956955"
"140","can't","DISTRESS","-2.5196384126156293"
"141","protected","DISTRESS","1.9371475170392558"
"142","by","DISTRESS","5.2683479663393555"
"143","all","DISTRESS","-2.919571400340889"
"144","nations","DISTRESS","1.0797572361186798"
"145","think","DISTRESS","-2.677118071624212"
"146","should","DISTRESS","5.319153829436855"
"147","do","DISTRESS","-2.502074055619521"
"148","more","DISTRESS","3.994186115480272"
"149","maybe","DISTRESS","-11.925479626019172"
"150","some","DISTRESS","3.9313361993671876"
"151","research","DISTRESS","3.438543850453067"
"152","see","DISTRESS","6.486240723490949"
"153","if","DISTRESS","1.3317536776886096"
"154","help","DISTRESS","15.54648431668647"
"155","sure","DISTRESS","-9.571737545188046"
"156","hate","DISTRESS","10.955750682770198"
"157","disappear","DISTRESS","0.6434207696074443"
"158","things","DISTRESS","-9.53828708805243"
"159","going","DISTRESS","-3.3100991301260385"
"160","right","DISTRESS","-6.716975850947405"
"161","now","DISTRESS","-0.9278935022174162"
"162","shame","DISTRESS","-5.1672443552464"
"163","lose","DISTRESS","-4.757226386577899"
"164","beautiful","DISTRESS","1.001106803526761"
"165","animals","DISTRESS","12.864701552560865"
"166","because","DISTRESS","14.454367389958087"
"167","of","DISTRESS","-0.1571534194987172"
"168","article","DISTRESS","-10.969224627714057"
"169","black","DISTRESS","2.060076353599839"
"170","crazy","DISTRESS","-3.1099321543702727"
"171","still","DISTRESS","-2.1229593780103246"
"172","believe","DISTRESS","-2.633472692519599"
"173","targeted","DISTRESS","-2.0544155383088416"
"174","police","DISTRESS","11.56266739498688"
"175","you","DISTRESS","3.337894664709922"
"176","day","DISTRESS","5.171796470253522"
"177","age","DISTRESS","-2.104632154290305"
"178","difference","DISTRESS","-2.725768188843486"
"179","between","DISTRESS","2.6402631994846115"
"180","why","DISTRESS","10.770231823287357"
"181","shot","DISTRESS","0.64298459289101"
"182","them","DISTRESS","-1.5446857993500214"
"183","crimes","DISTRESS","9.88100011196955"
"184","add","DISTRESS","-0.888512676788236"
"185","fact","DISTRESS","2.7482858872143603"
"186","tell","DISTRESS","-1.2950588122915703"
"187","kids","DISTRESS","1.85039963640854"
"188","not","DISTRESS","2.652374326631527"
"189","trust","DISTRESS","5.723792183907669"
"190","don't","DISTRESS","-6.557541656351617"
"191","run","DISTRESS","-11.034990557844269"
"192","fight","DISTRESS","3.7145693586027515"
"193","back","DISTRESS","-0.6500533619160237"
"194","officer","DISTRESS","-1.2576887405537533"
"195","says","DISTRESS","22.41831572984277"
"196","lot","DISTRESS","-14.702685899697409"
"197","great","DISTRESS","-0.8093010260546208"
"198","chance","DISTRESS","-2.3908345267384914"
"199","getting","DISTRESS","6.120669296635935"
"200","stand","DISTRESS","6.780403218186001"
"201","who","DISTRESS","1.9281084211526003"
"202","feel","DISTRESS","-0.49175925805116094"
"203","like","DISTRESS","0.7458808350843269"
"204","bad","DISTRESS","-6.389464684887026"
"205","here","DISTRESS","-8.220240892508713"
"206","let","DISTRESS","-13.985766104065576"
"207","africa","DISTRESS","0.8126243498148497"
"208","did","DISTRESS","5.506390211650419"
"209","australian","DISTRESS","1.65751897910368"
"210","hiker","DISTRESS","-4.098851529209466"
"211","found","DISTRESS","-2.96409193937481"
"212","after","DISTRESS","-3.905358711209498"
"213","2","DISTRESS","-2.42126158352401"
"214","weeks","DISTRESS","2.837393807393232"
"215","malaysian","DISTRESS","-2.492622349036598"
"216","jungle","DISTRESS","-9.973933144495067"
"217","he","DISTRESS","-0.17994976774702487"
"218","only","DISTRESS","9.18756160660878"
"219","had","DISTRESS","-3.970848148796688"
"220","one","DISTRESS","8.391166501697057"
"221","food","DISTRESS","0.2389874111148306"
"222","him","DISTRESS","-1.5303827559745096"
"223","lived","DISTRESS","4.854954741089528"
"224","berries","DISTRESS","-2.492622349036598"
"225","stuff","DISTRESS","-4.0107120790107835"
"226","could","DISTRESS","-0.966493057775468"
"227","survive","DISTRESS","-1.7603362511512142"
"228","woods","DISTRESS","-0.88639316886373"
"229","plants","DISTRESS","-1.2519462141583368"
"230","pretty","DISTRESS","-14.40891181852593"
"231","good","DISTRESS","-7.755258741660856"
"232","course","DISTRESS","-10.995307043396497"
"233","long","DISTRESS","-12.8263929818568"
"234","wasn't","DISTRESS","1.8306886210803917"
"235","place","DISTRESS","-6.42667608734883"
"236","cold","DISTRESS","-1.7191186206042437"
"237","hard","DISTRESS","-2.9893175576044793"
"238","but","DISTRESS","-9.876447550962485"
"239","wild","DISTRESS","-0.00045197840410166404"
"240","eat","DISTRESS","0.8563914914860824"
"241","least","DISTRESS","0.22458046683649205"
"242","weather","DISTRESS","-0.6513531626616915"
"243","better","DISTRESS","-4.641123583762486"
"244","reading","DISTRESS","1.1627580200937464"
"245","many","DISTRESS","-5.1155176639875375"
"246","trump","DISTRESS","-3.9360696042027516"
"247","ruin","DISTRESS","-0.25095098485366746"
"248","fair","DISTRESS","-1.3467132553284622"
"249","say","DISTRESS","-6.857298630184858"
"250","our","DISTRESS","6.244992139689821"
"251","most","DISTRESS","-2.9715123625392383"
"252","beloved","DISTRESS","-0.6193358837681858"
"253","presidents","DISTRESS","-0.2676328077753262"
"254","acted","DISTRESS","0.05864439062712839"
"255","yet","DISTRESS","-1.4862470354470263"
"256","keep","DISTRESS","-2.9957933246850925"
"257","up","DISTRESS","-10.448791790850748"
"258","pedestals","DISTRESS","0.05864439062712839"
"259","today","DISTRESS","-6.27306873641125"
"260","social","DISTRESS","4.187761458098161"
"261","media","DISTRESS","-0.45873220245877805"
"262","problems","DISTRESS","-27.528798583183757"
"263","out","DISTRESS","-3.230652762026094"
"264","front","DISTRESS","0.15439611574183754"
