"id","term","category","weight"
"1","i'm","EMPATHY","-13.342514548132051"
"2","saddened","EMPATHY","6.2312061393425235"
"3","to","EMPATHY","1.026867908819174"
"4","hear","EMPATHY","4.418124610434168"
"5","the","EMPATHY","-0.628947458288303"
"6","news","EMPATHY","7.555031588589777"
"7","about","EMPATHY","-12.466248806886208"
"8","his","EMPATHY","0.4949261657379216"
"9","passing","EMPATHY","-0.13706063999694051"
"10",".","EMPATHY","0.37017164409976033"
"11","in","EMPATHY","0.43302279376310293"
"12","my","EMPATHY","4.7032427897989315"
"13","experience","EMPATHY","0.10861440838393767"
"14","i","EMPATHY","-0.9796151552961108"
"15","believe","EMPATHY","-12.493969666472108"
"16","that","EMPATHY","-2.276183124747883"
"17","comedians","EMPATHY","-2.8196150765330303"
"18","get","EMPATHY","10.720538037594764"
"19","into","EMPATHY","4.7061852795051236"
"20","field","EMPATHY","3.3425723610611326"
"21","due","EMPATHY","-0.3166465085220772"
"22","an","EMPATHY","1.959259195447951"
"23","aspect","EMPATHY","-0.2297495189147274"
"24","of","EMPATHY","-0.8811784683211139"
"25","desire","EMPATHY","0.46363742530125407"
"26","help","EMPATHY","19.89136152981275"
"27","people","EMPATHY","0.7090573772502753"
"28","and","EMPATHY","3.2447295639465263"
"29","give","EMPATHY","4.801020107505221"
"30","them","EMPATHY","-3.1892063036366984"
"31","a","EMPATHY","-1.3238891250060623"
"32","few","EMPATHY","3.6382635815362057"
"33","laughs","EMPATHY","1.0863687696743278"
"34","don't","EMPATHY","-27.127257623722638"
"35","think","EMPATHY","0.23479406007905576"
"36","recall","EMPATHY","0.2754526243630667"
"37","comedy","EMPATHY","1.0863687696743278"
"38","acts","EMPATHY","-10.314484482948561"
"39","but","EMPATHY","-8.625395495980769"
"40","reading","EMPATHY","3.1108027005055185"
"41","through","EMPATHY","16.06771169990252"
"42","tributes","EMPATHY","1.0863687696743278"
"43","sense","EMPATHY","6.547125609079008"
"44","liked","EMPATHY","-3.894458549575373"
"45","him","EMPATHY","2.969733782563134"
"46","alright","EMPATHY","1.0863687696743278"
"47","he","EMPATHY","-0.9637891629873292"
"48","was","EMPATHY","2.0057036917641624"
"49","good","EMPATHY","4.095651666749147"
"50","guy","EMPATHY","-5.307131915581957"
"51","tagline","EMPATHY","1.0863687696743278"
"52","is","EMPATHY","1.983242112275312"
"53","great","EMPATHY","7.427723886720556"
"54","-","EMPATHY","4.182205817444711"
"55","""","EMPATHY","3.4938841649318904"
"56","that's","EMPATHY","-13.02069030563359"
"57","not","EMPATHY","-7.701133729832104"
"58","right","EMPATHY","-3.673882162253797"
"59","as","EMPATHY","-1.140292980643928"
"60","if","EMPATHY","-4.949829908188423"
"61","internalized","EMPATHY","1.0863687696743278"
"62","solid","EMPATHY","-0.12659860217670615"
"63","wrong","EMPATHY","6.4890984039885895"
"64","so","EMPATHY","7.675149548045112"
"65","didn't","EMPATHY","-11.314433718266969"
"66","know","EMPATHY","10.979399601202449"
"67","work","EMPATHY","5.079707680570332"
"68","like","EMPATHY","3.6289136042343695"
"69","shark","EMPATHY","2.4255910701073193"
"70","attack","EMPATHY","-0.24915185029662823"
"71","described","EMPATHY","-0.7479973284576893"
"72","distressing","EMPATHY","3.8882902890358335"
"73","glad","EMPATHY","-0.006207103339092048"
"74","victim","EMPATHY","4.4171181563912345"
"75","okay","EMPATHY","0.9857995358806552"
"76","there","EMPATHY","-10.92412287207847"
"77","something","EMPATHY","-4.576004408666164"
"78","attacks","EMPATHY","-1.2069301241309407"
"79","seems","EMPATHY","-13.94990885375716"
"80","unexpected","EMPATHY","-3.9042275937807958"
"81","primal","EMPATHY","1.934448278405017"
"82","...","EMPATHY","-7.850615527667427"
"83","really","EMPATHY","11.823110091347932"
"84","frightening","EMPATHY","-1.7790655849408454"
"85","at","EMPATHY","-0.06472073843318293"
"86","same","EMPATHY","-1.2063375959598885"
"87","time","EMPATHY","-9.137527560835185"
"88","can","EMPATHY","-8.968929854284829"
"89","appreciate","EMPATHY","9.436563661142703"
"90","how","EMPATHY","8.10118484117666"
"91","want","EMPATHY","1.95512861366921"
"92","protect","EMPATHY","9.539137879716572"
"93","natural","EMPATHY","9.550378183348768"
"94","wildlife","EMPATHY","6.245344227107815"
"95","area","EMPATHY","14.619477366643862"
"96","its","EMPATHY","-9.753428527287987"
"97","tough","EMPATHY","3.52395569432491"
"98","call","EMPATHY","-1.6399415149245613"
"99","measures","EMPATHY","-9.942600696763199"
"100","they","EMPATHY","2.1620641542511123"
"101","take","EMPATHY","3.963592036553429"
"102","will","EMPATHY","-7.643563630793066"
"103","never","EMPATHY","-6.2313195697566055"
"104","be","EMPATHY","3.1999085817323474"
"105","perfect","EMPATHY","0.5271259124087172"
"106","guess","EMPATHY","-17.817593587086435"
"107","on","EMPATHY","4.525880272673609"
"108","fence","EMPATHY","-3.182163470589131"
"109","what","EMPATHY","-4.8935906191344625"
"110","they're","EMPATHY","-6.547030678713254"
"111","doing","EMPATHY","-9.548778429142695"
"112","sharks","EMPATHY","3.0355283578094703"
"113","just","EMPATHY","-0.08019797108578758"
"114","read","EMPATHY","10.00199183950695"
"115","elephants","EMPATHY","12.796561466605196"
"116","being","EMPATHY","9.314591165399264"
