"id","term","category","weight"
"1","this","DISTRESS","8.549128744147755"
"2","situation","DISTRESS","3.0736994510961853"
"3","i","DISTRESS","-4.341309978020211"
"4","read","DISTRESS","-1.8634183706568852"
"5","about","DISTRESS","-6.052884337682509"
"6","concerning","DISTRESS","-2.53883190959552"
"7","refugees","DISTRESS","-7.695918328802209"
"8","fleeing","DISTRESS","4.6082926764096"
"9","to","DISTRESS","3.3511799119780785"
"10","mediterranean","DISTRESS","3.7339841169002694"
"11","countries","DISTRESS","4.815011525114252"
"12","such","DISTRESS","10.935467764432063"
"13","as","DISTRESS","-1.900618058698301"
"14","greece","DISTRESS","1.1147814749925038"
"15","and","DISTRESS","2.8876361276944946"
"16","italy","DISTRESS","1.828910583710141"
"17","is","DISTRESS","3.6212209401408986"
"18","sad","DISTRESS","6.734397764528917"
"19","concerns","DISTRESS","-0.23906843682556173"
"20","me","DISTRESS","6.467371989005105"
"21",".","DISTRESS","-6.275320310047528"
"22","clearly","DISTRESS","-12.882782579476618"
"23","the","DISTRESS","-2.2256368969089526"
"24","conditions","DISTRESS","-1.3540211830405349"
"25","in","DISTRESS","-0.7474133225293209"
"26","their","DISTRESS","1.450291180810984"
"27","native","DISTRESS","2.028617756730641"
"28","have","DISTRESS","2.9930628369789005"
"29","gotten","DISTRESS","-3.2970425820274323"
"30","be","DISTRESS","-0.8361139776596289"
"31","so","DISTRESS","11.53300246040574"
"32","unbearable","DISTRESS","4.339817370296586"
"33","that","DISTRESS","0.3253781785131531"
"34","they","DISTRESS","-0.21671850773212684"
"35","are","DISTRESS","-0.02077195115747424"
"36","willing","DISTRESS","0.21850391427432525"
"37","risk","DISTRESS","1.5530972316367682"
"38","own","DISTRESS","-7.655833944796844"
"39","families","DISTRESS","0.5543430916076033"
"40","'","DISTRESS","-0.8362007867855639"
"41","lives","DISTRESS","7.038099218041316"
"42","try","DISTRESS","4.311263916026424"
"43","for","DISTRESS","-1.7323732272551813"
"44","a","DISTRESS","-2.16348823442956"
"45","different","DISTRESS","-0.648236425601786"
"46","life","DISTRESS","3.349375225194686"
"47","another","DISTRESS","-8.063686971879932"
"48","country","DISTRESS","-0.662038774456579"
"49",",","DISTRESS","-0.3315346917142806"
"50","with","DISTRESS","0.9809869811595375"
"51","no","DISTRESS","-13.98046734980875"
"52","guarantee","DISTRESS","-3.6587278329951736"
"53","there","DISTRESS","-5.847672772911113"
"54","would","DISTRESS","-12.355203273493457"
"55","an","DISTRESS","-11.475288292795447"
"56","improvement","DISTRESS","0.5462767517738615"
"57","its","DISTRESS","-8.902670282477882"
"58","difficult","DISTRESS","-7.770147384776148"
"59","understand","DISTRESS","15.379758292144917"
"60","must","DISTRESS","-2.011872864305695"
"61","terrible","DISTRESS","21.751934562366813"
"62","these","DISTRESS","10.357435297311394"
"63","due","DISTRESS","-1.7424074416848803"
"64","horrendous","DISTRESS","0.31841684975352724"
"65","governance","DISTRESS","0.31841684975352724"
"66","which","DISTRESS","0.43460181272306164"
"67","suppose","DISTRESS","-1.9648394736158625"
"68","something","DISTRESS","-0.31377638637625627"
"69","typical","DISTRESS","1.1917848865381309"
"70","american","DISTRESS","1.7788316231767505"
"71","picture","DISTRESS","-3.3148533154727007"
"72","i'm","DISTRESS","-12.108899428208197"
"73","glad","DISTRESS","9.232539354562446"
"74","we","DISTRESS","14.148111632373308"
"75","live","DISTRESS","-2.6548995318502953"
"76","where","DISTRESS","-19.617138741314744"
"77","relative","DISTRESS","2.5342507073871117"
"78","freedoms","DISTRESS","-1.3107908412912221"
"79","individual","DISTRESS","3.8458534275102467"
"80","his","DISTRESS","-1.5626014135462696"
"81","or","DISTRESS","3.4106757052145174"
"82","her","DISTRESS","-2.1438156722373862"
"83","family","DISTRESS","9.499310807098537"
"84","can","DISTRESS","-6.764483466700235"
"85","independently","DISTRESS","0.31841684975352724"
"86","get","DISTRESS","8.656504143888355"
"87","needs","DISTRESS","17.407238768035068"
"88","met","DISTRESS","1.8017851174556645"
"89","wants","DISTRESS","3.2047345459732726"
"90","living","DISTRESS","3.203054074488042"
"91","fear","DISTRESS","3.7859490148637165"
"92","way","DISTRESS","2.322915437815524"
"93","saddened","DISTRESS","8.045427387993142"
"94","hear","DISTRESS","-2.816173913528327"
"95","news","DISTRESS","1.4682098276671205"
"96","passing","DISTRESS","-1.8375153429329776"
"97","my","DISTRESS","-4.097290688651192"
"98","experience","DISTRESS","-3.6944491315762717"
"99","believe","DISTRESS","-5.462586573836539"
"100","comedians","DISTRESS","-2.5825375365576186"
"101","into","DISTRESS","14.51537168061929"
"102","field","DISTRESS","1.1676678487749617"
"103","aspect","DISTRESS","0.54305711840215"
"104","of","DISTRESS","1.8761520243152838"
"105","desire","DISTRESS","0.7786496506074699"
