"id","term","category","weight"
"1","this","EMPATHY","0.4827616657051397"
"2","situation","EMPATHY","12.89332314481189"
"3","i","EMPATHY","-2.314511767277003"
"4","read","EMPATHY","12.161724469003905"
"5","about","EMPATHY","-13.207649042007946"
"6","concerning","EMPATHY","-2.000161565752221"
"7","refugees","EMPATHY","2.8879480530633526"
"8","fleeing","EMPATHY","5.919082588974795"
"9","to","EMPATHY","2.318559376043213"
"10","mediterranean","EMPATHY","3.1527414985634237"
"11","countries","EMPATHY","0.43583428328654467"
"12","such","EMPATHY","5.572231160019344"
"13","as","EMPATHY","0.05610304457576838"
"14","greece","EMPATHY","2.2142201619800357"
"15","and","EMPATHY","2.5599049822305924"
"16","italy","EMPATHY","1.2448677950265428"
"17","is","EMPATHY","2.511294961914192"
"18","sad","EMPATHY","12.774265837150493"
"19","concerns","EMPATHY","-3.7699271882719945"
"20","me","EMPATHY","-4.049736778213336"
"21",".","EMPATHY","-0.5842012434128929"
"22","clearly","EMPATHY","-0.5178842310812173"
"23","the","EMPATHY","-0.5750958009124121"
"24","conditions","EMPATHY","1.8070443304344608"
"25","in","EMPATHY","1.2323568772729356"
"26","their","EMPATHY","1.3157903141748044"
"27","native","EMPATHY","12.457845421758616"
"28","have","EMPATHY","4.6568110143879"
"29","gotten","EMPATHY","-2.4516264232139022"
"30","be","EMPATHY","4.475629434972599"
"31","so","EMPATHY","11.391400285781453"
"32","unbearable","EMPATHY","3.32661007229622"
"33","that","EMPATHY","-1.9851678931136136"
"34","they","EMPATHY","2.241842044830881"
"35","are","EMPATHY","2.4642263490667964"
"36","willing","EMPATHY","-4.639755787766073"
"37","risk","EMPATHY","10.027116198197469"
"38","own","EMPATHY","-11.869733645195213"
"39","families","EMPATHY","6.740736434004205"
"40","'","EMPATHY","8.152803301735792"
"41","lives","EMPATHY","14.654626255381705"
"42","try","EMPATHY","6.019208325480691"
"43","for","EMPATHY","-4.301884108985363"
"44","a","EMPATHY","-2.026344593961589"
"45","different","EMPATHY","2.0837552043861423"
"46","life","EMPATHY","9.992830724150716"
"47","another","EMPATHY","-13.94774856786526"
"48","country","EMPATHY","-9.17365096064536"
"49",",","EMPATHY","1.2498433309448886"
"50","with","EMPATHY","2.5234908971606744"
"51","no","EMPATHY","-11.917681495171033"
"52","guarantee","EMPATHY","-1.911748365595712"
"53","there","EMPATHY","-7.696003563258193"
"54","would","EMPATHY","-6.304753650620488"
"55","an","EMPATHY","-1.08912342538351"
"56","improvement","EMPATHY","-0.41114938872934864"
"57","its","EMPATHY","-9.497053731837706"
"58","difficult","EMPATHY","3.824496491774886"
"59","understand","EMPATHY","10.84079387615484"
"60","must","EMPATHY","3.9375762337164626"
"61","terrible","EMPATHY","18.36190680635104"
"62","these","EMPATHY","7.1709870369237425"
"63","due","EMPATHY","-3.1242466981130486"
"64","horrendous","EMPATHY","-0.03406552361871551"
"65","governance","EMPATHY","-0.03406552361871551"
"66","which","EMPATHY","-3.9898157855054195"
"67","suppose","EMPATHY","0.03432518170932697"
"68","something","EMPATHY","-11.276802772775277"
"69","typical","EMPATHY","3.805384383678798"
"70","american","EMPATHY","3.0822416808426687"
"71","picture","EMPATHY","1.1674726358019678"
"72","i'm","EMPATHY","-9.227075426280395"
"73","glad","EMPATHY","4.264515258801896"
"74","we","EMPATHY","6.002534288295312"
"75","live","EMPATHY","7.77547551967447"
"76","where","EMPATHY","-9.297131760218464"
"77","relative","EMPATHY","1.0890620474901644"
"78","freedoms","EMPATHY","-1.9803468058802194"
"79","individual","EMPATHY","-2.8261171591977092"
"80","his","EMPATHY","1.532451259437965"
"81","or","EMPATHY","11.819227813428514"
"82","her","EMPATHY","8.157864094108808"
"83","family","EMPATHY","25.723970238118476"
"84","can","EMPATHY","-6.873917398663271"
"85","independently","EMPATHY","-0.03406552361871551"
"86","get","EMPATHY","10.297407446378266"
"87","needs","EMPATHY","13.279863978118586"
"88","met","EMPATHY","-0.6370227964004632"
"89","wants","EMPATHY","-2.868330465471713"
"90","living","EMPATHY","2.1663198754858604"
"91","fear","EMPATHY","-2.7031538715796266"
"92","way","EMPATHY","2.291750590855912"
"93","shark","EMPATHY","1.8440115557120473"
"94","attack","EMPATHY","-4.07057554021331"
"95","described","EMPATHY","2.037386443042675"
"96","was","EMPATHY","4.274287448347467"
"97","distressing","EMPATHY","3.459542306626894"
"98","know","EMPATHY","11.302234405254604"
"99","victim","EMPATHY","5.409167544462085"
"100","okay","EMPATHY","1.8498605967679418"
"101","attacks","EMPATHY","-8.160379566880998"
"102","seems","EMPATHY","-13.020493490119483"
"103","unexpected","EMPATHY","-5.35425058465988"
"104","primal","EMPATHY","2.0263588777620694"
"105","...","EMPATHY","-7.288758999593216"
"106","really","EMPATHY","9.046572057376572"
"107","frightening","EMPATHY","-0.8945985038278446"
"108","at","EMPATHY","3.720475785864114"
"109","same","EMPATHY","-8.375373535254607"
"110","time","EMPATHY","-6.594462981498871"
"111","appreciate","EMPATHY","10.021102601446227"
"112","how","EMPATHY","6.966447336102847"
"113","people","EMPATHY","-0.9275460015004947"
"114","want","EMPATHY","0.37163575510915725"
"115","protect","EMPATHY","11.54218004459882"
"116","natural","EMPATHY","10.393607965553246"
"117","wildlife","EMPATHY","4.4701793082127965"
"118","area","EMPATHY","11.421007863608226"
"119","tough","EMPATHY","3.0847082045548997"
"120","call","EMPATHY","-0.5757591570680052"
"121","measures","EMPATHY","-9.75608001285306"
"122","take","EMPATHY","-6.6567903231046115"
"123","will","EMPATHY","-5.651931077822891"
"124","never","EMPATHY","-3.341027578105376"
"125","perfect","EMPATHY","0.7144174955834866"
"126","guess","EMPATHY","-21.476459420889718"
"127","on","EMPATHY","7.314705316889642"
"128","fence","EMPATHY","-2.9400074821931943"
"129","what","EMPATHY","-2.381925023395359"
"130","they're","EMPATHY","-4.009262951585385"
"131","doing","EMPATHY","-9.421807827783887"
"132","sharks","EMPATHY","3.2608268547600963"
"133","just","EMPATHY","2.3221669525011426"
"134","elephants","EMPATHY","13.225484128096584"
"135","being","EMPATHY","3.0771593968674322"
"136","killed","EMPATHY","12.052745319953846"
"137","ivory","EMPATHY","5.076183685428002"
"138","it","EMPATHY","-1.9419941190492345"
"139","thing","EMPATHY","-11.457895229704624"
"140","can't","EMPATHY","-0.08025609397078602"
"141","protected","EMPATHY","4.6371257886330115"
"142","by","EMPATHY","-7.469490600562587"
"143","all","EMPATHY","3.1843663064114938"
"144","nations","EMPATHY","1.4247903068719208"
"145","think","EMPATHY","-1.33161905679392"
"146","should","EMPATHY","-5.1105677728115415"
"147","do","EMPATHY","10.890432133195114"
"148","more","EMPATHY","6.433892820086336"
"149","maybe","EMPATHY","-5.3923815032128175"
"150","some","EMPATHY","7.808553936662239"
"151","research","EMPATHY","-1.958339122694057"
"152","see","EMPATHY","10.57966802458084"
"153","if","EMPATHY","1.2321540438290006"
"154","help","EMPATHY","14.325515118003263"
"155","sure","EMPATHY","3.5776761455286623"
"156","hate","EMPATHY","7.05923334505008"
"157","disappear","EMPATHY","-6.614475774517584"
"158","things","EMPATHY","-15.497989006037509"
"159","going","EMPATHY","-3.6424117905202933"
"160","right","EMPATHY","-2.4692246094789496"
"161","now","EMPATHY","-6.1942573219595065"
"162","shame","EMPATHY","-4.585045983758723"
"163","lose","EMPATHY","12.832626237370238"
"164","beautiful","EMPATHY","-3.1757226597776045"
"165","animals","EMPATHY","16.601915183724255"
"166","because","EMPATHY","-1.7867907877795022"
"167","of","EMPATHY","1.7272038780648946"
"168","article","EMPATHY","-3.712493948625545"
"169","black","EMPATHY","-1.793233322136811"
"170","crazy","EMPATHY","-5.022784213338746"
"171","still","EMPATHY","-1.807810927574541"
"172","believe","EMPATHY","-10.171990716112429"
"173","targeted","EMPATHY","-1.850678958680606"
"174","police","EMPATHY","-4.243134903643183"
"175","you","EMPATHY","6.958997847259048"
"176","day","EMPATHY","3.334604103019636"
"177","age","EMPATHY","-2.8055718579354574"
"178","difference","EMPATHY","-5.556218358125936"
"179","between","EMPATHY","-5.940153912853876"
"180","why","EMPATHY","9.24857606195602"
"181","shot","EMPATHY","-3.4100905409564084"
"182","them","EMPATHY","-2.2315878787515273"
"183","crimes","EMPATHY","-8.439765044862277"
"184","add","EMPATHY","-5.56576275452396"
"185","fact","EMPATHY","10.459426031045835"
"186","tell","EMPATHY","1.3737749582983179"
"187","kids","EMPATHY","4.417804562819206"
"188","not","EMPATHY","-4.084453350389046"
"189","trust","EMPATHY","1.2419011490632208"
"190","don't","EMPATHY","-23.79699769825866"
"191","run","EMPATHY","-5.408085992893431"
"192","fight","EMPATHY","4.106139126577113"
"193","back","EMPATHY","-6.697754287695867"
"194","officer","EMPATHY","-0.4029523294195425"
"195","says","EMPATHY","5.632840387852412"
"196","lot","EMPATHY","-9.851755830127928"
"197","great","EMPATHY","2.9305976187659097"
"198","chance","EMPATHY","-2.876353081191444"
"199","getting","EMPATHY","4.26545911140918"
"200","stand","EMPATHY","-0.38599694101821036"
"201","who","EMPATHY","-7.187257654808206"
"202","feel","EMPATHY","7.858250864465597"
"203","like","EMPATHY","2.580563953547065"
"204","bad","EMPATHY","-17.978536161282662"
"205","here","EMPATHY","-9.267989768174452"
"206","let","EMPATHY","-0.2620580027150226"
"207","africa","EMPATHY","8.596108358192742"
"208","did","EMPATHY","6.320359302182635"
"209","australian","EMPATHY","2.9537787920301537"
"210","hiker","EMPATHY","-0.43040701722626673"
"211","found","EMPATHY","-15.259842737475918"
"212","after","EMPATHY","16.36174875120494"
"213","2","EMPATHY","-1.356423538725325"
"214","weeks","EMPATHY","6.854976530695513"
"215","malaysian","EMPATHY","0.9923859759071966"
"216","jungle","EMPATHY","-1.6972017885999324"
"217","he","EMPATHY","-2.8158089516329627"
"218","only","EMPATHY","4.588904807628737"
"219","had","EMPATHY","-8.320951801018293"
"220","one","EMPATHY","7.134267541451579"
"221","food","EMPATHY","10.807066069424552"
"222","him","EMPATHY","1.464153122109893"
"223","lived","EMPATHY","3.101627885038752"
"224","berries","EMPATHY","0.9923859759071966"
"225","stuff","EMPATHY","9.882137051620141"
"226","could","EMPATHY","-4.9239753823113945"
"227","survive","EMPATHY","-1.6437482497104225"
"228","woods","EMPATHY","2.415178969040652"
"229","plants","EMPATHY","3.709210253633646"
"230","pretty","EMPATHY","-9.351594070336027"
"231","good","EMPATHY","4.888585113404737"
"232","course","EMPATHY","-4.041978835365635"
"233","long","EMPATHY","-11.849119437765374"
"234","wasn't","EMPATHY","1.9438066242892615"
"235","place","EMPATHY","-11.29510770815665"
"236","cold","EMPATHY","0.5935618355404736"
"237","hard","EMPATHY","3.1067846901419807"
"238","but","EMPATHY","-6.9990761353030635"
"239","wild","EMPATHY","-7.486143552534091"
"240","eat","EMPATHY","8.711166432135022"
"241","least","EMPATHY","10.235787861806823"
"242","weather","EMPATHY","0.6062502842453966"
"243","better","EMPATHY","-1.176188417597082"
"244","reading","EMPATHY","-1.5008257353695762"
"245","many","EMPATHY","-2.2031433676323395"
"246","trump","EMPATHY","-11.117025878944009"
"247","ruin","EMPATHY","-0.49694754349772713"
"248","fair","EMPATHY","-0.8822278661144923"
"249","say","EMPATHY","-5.890372901950734"
"250","our","EMPATHY","4.824238778346697"
"251","most","EMPATHY","-12.227687716812557"
"252","beloved","EMPATHY","-3.1327869638783947"
"253","presidents","EMPATHY","-0.7060069008288465"
"254","acted","EMPATHY","-0.9210257845377031"
