	tokens	ratings
0	disorder	2.630988
1	cats	3.2797444
2	bearing	2.929641
3	persistence	3.3623374
4	since	2.8230436
5	most	2.890109
6	externality	2.669985
7	deveiver	3.0247397
8	also	3.6410522
9	bank	2.9870968
10	superpower	3.057777
11	mayonnaise	2.83089
12	treaty	2.8425949
13	89	2.795884
14	involvement	3.013116
15	job	2.893188
16	habitable	3.085031
17	barrage	2.630988
18	principal	2.9338148
19	foraging	3.1102982
20	unequivocally	2.8508892
21	efficacy	3.0107555
22	factories	2.630988
23	waiting	2.7628512
24	times	3.0906417
25	propelled	3.1618242
26	steal	2.6400015
27	pedicab	3.3474307
28	rapped	2.630988
29	woman	3.005706
30	hewn	2.632122
31	ceramics	3.335238
32	dropping	2.630988
33	three	3.08962
34	driver	2.8885071
35	oregan	3.1605506
36	cci	3.0478628
37	only	2.6821113
38	donate	3.4911196
39	recent	3.179173
40	anwar	2.9047947
41	carry	2.8017786
42	host	3.7904592
43	explorations	3.486103
44	recognizable	3.0593693
45	built	3.241892
46	red	2.9875312
47	nathan	2.9296122
48	hip	2.8941839
49	saw	3.156818
50	could	2.8146899
51	exits	2.630988
52	stables	3.0460224
53	change	2.9801269
54	glad	4.449265
55	laboriously	2.6310918
56	moves	2.973566
57	used	2.6852987
58	soothe	2.6467001
59	doesn	2.630988
60	say	2.703558
61	comparison	2.8574066
62	entrepreneur	3.334702
63	2002	3.0421786
64	labels	2.7615151
65	weapons	2.630988
66	asia	2.9412918
67	artists	3.4067535
68	got	3.0461185
69	sadat	2.6862924
70	brazil	3.0576794
71	participation	3.5514483
72	horrors	2.630988
73	approach	3.1144266
74	muslims	2.630988
75	sok	2.6677856
76	lines	2.9837809
77	increased	3.0438473
78	angeles	3.0910637
79	tempted	2.6313128
80	distinct	3.116754
81	moderate	2.819001
82	pins	3.1758788
83	13	2.8297021
84	karma	2.9146829
85	scattered	2.630988
86	aico	2.9185119
87	beat	2.691136
88	cops	2.630988
89	month	3.266317
90	grave	2.630988
91	participating	3.8235793
92	child	2.6402156
93	available	3.2716002
94	argue	2.633977
95	started	2.7722988
96	pure	3.4190767
97	look	3.2113562
98	2001	2.9375603
99	india	2.889992
100	customers	3.5377355
101	aide	2.8510923
102	tower	2.8590357
103	hospital	2.630988
104	contributed	3.5932474
105	special	3.8808064
106	revells	3.0247397
107	rugs	3.0940087
108	discussing	2.9974027
109	♯	2.9757893
110	limit	2.932282
111	corporation	2.631702
112	fraudulent	2.630988
113	mechanisms	2.9957771
114	craned	2.6366668
115	auction	3.4278502
116	federation	2.6756008
117	called	2.7914982
118	idiots	2.630988
119	harpercollins	3.0949838
120	auctioneer	3.5974863
121	dsm	3.0342927
122	slipped	2.630988
123	voluntary	2.8445292
124	homes	3.0541067
125	oral	3.0807
126	presents	3.3164759
127	movement	2.9692044
128	ignored	2.630988
129	hurt	2.630988
130	perhaps	2.9601674
131	marches	2.630988
132	1958	3.1222067
133	direction	2.9903877
134	sentence	2.631471
135	minded	2.8688662
136	active	3.4463143
137	staying	2.9535358
138	associated	2.9955316
139	holes	2.630988
140	junior	3.0248191
141	book	3.5872972
142	similar	2.9732428
143	famous	3.5619946
144	wikholm	3.0247397
145	patrollers	2.7193635
146	bay	3.282766
147	shirt	3.1339571
148	enable	3.1997967
149	!)	3.0247397
150	queen	3.027779
151	optional	3.0943377
