	tokens	ratings
0	fancifully	3.0082624
1	referendum	2.9157135
2	pricey	3.0998654
3	most	3.0877907
4	since	2.8995833
5	externality	2.8866115
6	also	3.011921
7	happens	3.2785528
8	exclusively	2.902989
9	taxis	2.9111803
10	bank	2.8927977
11	shrines	2.9308984
12	treaty	2.9105544
13	recreated	3.1662974
14	mayonnaise	2.9337537
15	job	3.113956
16	shunted	2.8969724
17	principal	2.8837175
18	appreciate	3.2170107
19	foraging	2.900816
20	democracy	3.0964081
21	folks	3.1531768
22	waiting	3.2756524
23	mormons	2.9961414
24	concocted	3.194189
25	times	2.991901
26	preferences	2.8766534
27	woman	3.4269834
28	watchlist	2.9914162
29	decorating	2.9350643
30	weren	3.1207714
31	three	2.9637632
32	driver	2.9499495
33	cci	2.8811984
34	only	2.9584942
35	observatory	2.9036334
36	mourn	3.1067562
37	recent	2.9585505
38	gelles	2.9943311
39	pre	2.9057791
40	carry	3.0185483
41	barrier	3.254718
42	built	2.9758625
43	singapore	2.9148662
44	red	3.062165
45	hillock	2.8836951
46	mailmen	3.3892212
47	saw	3.4333487
48	ann	3.004616
49	could	3.1079793
50	whereas	2.8825412
51	change	2.9424555
52	wc	2.9133096
53	providing	3.0519092
54	used	2.9062119
55	doesn	3.0671356
56	say	3.32793
57	comparison	2.9155247
58	canine	3.1113648
59	2002	2.884489
60	aries	3.0745046
61	labels	2.8915086
62	weapons	3.3098254
63	listener	3.07067
64	got	3.4653387
65	brazil	3.0845063
66	participation	2.9488437
67	pluck	3.4094954
68	approach	2.9011455
69	muslims	3.1806488
70	lines	2.908104
71	increased	3.2959597
72	angeles	2.974749
73	evolved	2.9942865
74	moderate	2.960759
75	distinct	2.8925805
76	beat	3.5307252
77	gained	3.3420134
78	dryly	2.9018106
79	scattered	2.910082
80	13	2.893369
81	month	3.179416
82	microsoft	3.0572271
83	child	3.22633
84	confined	2.8992949
85	available	2.923842
86	­­­	2.9943311
87	listen	3.1147153
88	indicated	2.872436
89	started	3.2978973
90	root	3.1297994
91	pure	3.233046
92	look	3.1998904
93	tower	2.9818828
94	india	2.9666414
95	customers	3.0694675
96	aide	2.9419916
97	2001	2.888452
98	special	3.20164
99	venture	2.9996755
100	audience	3.2815566
101	7070	2.8730724
102	training	3.0801528
103	library	2.9758503
104	middle	2.9495049
105	federation	2.916385
106	auction	3.0488086
107	called	3.051194
108	leopold	2.9692514
109	operate	2.909645
110	otc	2.9051878
111	homes	3.037571
112	oral	2.8921483
113	everyday	3.2727726
114	streak	3.4108698
115	movement	2.9415705
116	vegetables	2.9403634
117	ignored	2.9306479
118	hurt	3.3100846
119	perhaps	2.924823
120	eligible	2.9829192
121	55	2.9406157
122	consume	3.2280827
123	panama	2.8860278
124	metric	2.8921065
125	catcher	2.967774
126	malleable	2.90854
127	commonsense	2.9275196
128	smooth	2.9808805
129	liffey	2.926916
130	direction	2.8868704
131	sentence	3.1137955
132	paying	3.0620546
133	minded	3.0127318
134	habitats	2.8946412
135	interrupting	3.119307
136	associated	2.8944032
137	pluralistic	2.9008434
138	active	2.979064
139	book	3.1646369
140	34	2.904728
141	sony	3.0358925
142	famous	3.0610032
143	similar	2.90142
144	patrollers	2.9985747
145	suit	2.964419
146	chalk	2.9838119
147	bay	2.9057217
148	shirt	3.385753
149	triangulation	2.8855934
150	head	3.1993756
151	discount	3.0008717
152	barkeep	3.0246048
153	interesting	3.0452657
154	electrically	3.0479681
155	bathing	2.9020133
156	residence	2.870904
157	voltage	2.893026
158	mistrial	3.3001032
159	9	2.9056447
160	temperature	2.8809779
161	bronzes	2.9094207
162	6	2.898127
163	revived	3.2068396
164	cheesy	3.5665512
165	america	3.095759
166	reflex	3.382832
167	titanium	3.1461368
168	portion	2.8984344
169	hit	3.6358876
170	helps	3.099347
171	lining	2.9232154
172	pounds	3.484969
173	bottle	3.1415389
174	vibrantly	3.4873397
175	station	2.891406
176	working	2.9886348
177	cesareans	3.138957
178	scope	2.927524
179	robot	3.188946
180	wii	3.161411
181	point	2.9848866
182	same	2.9326441
183	your	3.3386261
184	tgi	3.0979974
185	elements	2.9178698
186	content	2.9358377
187	potter	2.8936632
188	exerted	3.1284957
189	toothache	3.1464674
190	allows	2.9810898
191	monday	3.0982444
192	off	3.336931
193	confronting	3.312429
194	walled	3.0607367
195	sep	2.886492
196	dips	3.0002515
197	nigel	2.8928118
198	hunchbacked	3.2962625
199	countless	3.38044
200	interviewee	2.8853824
201	yellow	2.953837
202	critically	3.0778608
203	mortar	2.9401968
204	smell	3.3934917
205	destroyed	3.454937
206	danger	3.4351687
207	militia	3.004742
208	rely	3.0366833
209	dancers	3.261326
210	size	2.9101126
211	money	3.1611147
212	wsj	2.9225774
213	stimpson	2.9943311
214	successful	3.1036186
215	lee	2.8931894
216	reply	2.8903055
217	sovereignty	2.9948282
218	foragers	2.9047375
219	meaningless	3.0555897
220	courts	2.938116
221	whores	3.5214522
222	fully	3.0363188
223	voters	2.9532325
224	nah	3.1532233
225	planning	3.0319595
226	parents	3.1836448
227	helm	3.0689104
228	sky	3.3660169
229	vagrants	2.9018822
230	become	3.142681
231	track	2.983004
232	romances	3.0932314
233	goals	3.0028574
234	1998	2.884563
235	hardly	3.0384865
236	launched	3.5937066
237	body	3.253405
238	membership	3.0346842
239	infrastructure	2.990391
240	brands	2.9513102
241	hundred	3.0784473
242	evildoers	3.6115203
243	assembled	2.9532197
244	vector	2.8912477
245	tackle	3.1666918
246	took	3.0992951
247	building	3.0277364
248	travel	3.07885
249	night	3.2437716
250	4th	3.1992748
251	presented	2.9067895
252	guessing	3.0199263
253	ratcliff	2.8635714
254	baby	3.563161
255	support	3.198977
256	bidders	2.9110627
257	assistant	2.9074438
258	shivered	3.7618856
259	reveal	3.0715866
260	bene	3.0589297
261	ash	2.9076743
262	reputation	3.0600824
263	rugby	3.0222633
264	236	2.881939
265	croupier	2.9088814
266	retail	2.9399586
267	nodded	2.8977609
268	concern	2.9065156
269	welcomes	3.3872595
270	profound	3.2531471
271	peak	3.110986
272	sentenced	3.1430047
273	pulled	3.4667869
274	sites	2.9114802
275	crumble	3.3615355
276	densities	2.8812816
277	hk	2.9889448
278	harmonic	2.8998134
279	closer	3.1436493
280	houses	2.9349341
281	skating	3.1264992
282	wounded	3.2244022
283	gold	3.1528423
284	ray	3.053829
285	heady	3.229708
286	rhythmically	3.1445491
287	install	2.9998798
288	caused	3.1242514
289	didn	3.1441512
290	shit	3.7469358
291	owns	2.975008
292	audio	2.9822342
293	then	3.0186076
294	christian	2.9356139
295	trade	2.9722033
296	wholesaler	2.890901
297	paris	2.9416592
298	nardo	3.0372014
299	arctic	3.1604166
300	accepting	3.0019932
301	soft	3.0047598
302	different	2.9065244
303	fat	3.380794
304	photo	2.9442039
305	500	3.1152976
306	free	3.3090966
307	spears	3.4598708
308	detail	2.8949654
309	aptly	2.9936254
310	seed	2.90298
311	/	2.8874867
312	actively	3.0621634
313	this	3.0815284
314	dallas	2.9395766
315	influence	2.9150252
316	west	2.9091625
317	toward	2.9456072
318	bad	3.1152434
319	calving	2.8863218
320	minimum	2.9860442
321	finished	3.1551068
322	promenade	2.8921227
323	frozen	3.257909
324	distance	2.9069655
325	pursuant	2.873808
326	lot	3.1522667
327	crimes	3.094792
328	assigned	2.8827043
329	launches	3.5813713
330	payback	3.3428848
331	molina	2.9436169
332	cracked	3.1764336
333	paper	2.8748372
334	youtube	3.2420156
335	border	2.927592
336	spear	3.538443
337	reserves	2.947199
338	aircraft	2.913958
339	vista	2.9580047
340	screens	2.9627278
341	warren	2.8935044
342	espn	3.0589187
343	color	2.9178374
344	dishes	2.9533997
345	leadership	2.9794147
346	choice	2.9703088
347	guerrillas	3.0463693
348	motive	2.9322584
349	dropped	3.2081323
350	play	3.091746
351	prince	3.1449392
352	pass	3.0136783
353	commerce	2.8943129
354	edge	3.1595411
355	behavior	2.8940024
356	1960	2.883612
357	broken	3.071686
358	%,	2.9943311
359	nellis	2.8877995
360	forms	2.8895836
361	side	2.924353
362	input	2.8840501
363	fascist	3.4582684
364	rashid	2.8993514
365	transaction	2.8833423
366	selling	3.1241038
367	poison	3.417726
368	found	3.043862
369	merits	2.9812875
370	information	2.9183202
371	venom	3.6208687
372	urchins	3.0605216
373	ants	3.0232131
374	cooperation	2.9807634
375	these	3.0012577
376	tried	2.99369
377	indeed	3.0383902
378	implant	3.0222054
379	11	2.9000971
380	figures	2.9190745
381	upsell	3.0069308
382	approached	2.898829
383	determines	2.9087114
384	a	3.0026789
385	hurts	3.5205355
386	levels	3.0721254
387	soon	3.403667
388	internet	3.1453142
389	fenton	2.878762
390	loveallpeople	2.9943311
391	spaatz	2.9943311
392	unlikely	3.0156934
393	dollars	3.1184998
394	resources	3.1982195
395	adrienne	2.9225667
396	ways	3.02938
397	david	2.9027421
398	cheney	2.936546
399	alive	3.6360302
400	h	2.8894277
401	bizarre	3.4316456
402	outbreak	3.1603348
403	administrative	2.8929849
404	indian	2.9728935
405	poisons	3.420025
406	bites	3.5172756
407	arts	3.0101135
408	;	2.9258757
409	expects	3.0490692
410	headaches	3.2272317
411	seeds	2.91777
412	loss	3.0446424
413	sold	3.025891
414	slow	3.0520062
415	enough	3.1095223
416	introduction	2.909643
417	demand	3.2592955
418	ill	3.0490556
419	29	2.8961868
420	12	2.892911
421	terra	3.0059016
422	forward	3.1562662
423	addressing	2.9094017
424	upcoming	3.1403873
425	brick	3.0624223
426	wondering	3.1299052
427	enjoy	3.5264702
428	shock	3.663685
429	face	3.546905
430	bidding	3.0783892
431	maintains	2.9023101
432	counterclockwise	2.88016
433	dubai	2.9540136
434	psp	3.0272548
435	responsibilities	2.9125574
436	cap	2.9656363
437	haden	2.9056115
438	replace	2.9919004
439	notes	2.8967614
440	our	3.1961603
441	ethic	2.9248528
442	reupke	2.9943311
443	thomas	2.8959134
444	carpeting	2.8882444
445	missing	3.1539726
446	strip	2.9376612
447	war	3.1591802
448	rev	3.1579313
449	leech	3.4062777
450	centre	2.897699
451	raised	3.2498205
452	essay	2.890518
453	object	2.910231
454	zone	3.0288846
455	freedom	3.5442293
456	kids	3.387254
457	whose	2.9124427
458	surrey	2.8975494
459	insane	4.0785637
460	signal	2.9064841
461	strings	2.9567235
462	natural	3.051753
463	are	3.1278806
464	window	2.9028492
465	sourdough	2.8886914
466	papers	2.8805547
467	sweeping	3.3237357
468	ownership	2.8971786
469	tactile	3.1027036
470	dig	3.3168063
471	jobs	3.0612938
472	everglades	2.9205413
473	jordan	2.8984354
474	industries	2.9157503
475	manhattan	3.0008934
476	persian	2.9739265
477	suck	3.7955127
478	code	2.8813574
479	turner	2.9153008
480	hall	2.898385
481	domain	2.8824754
482	gingerly	2.9021368
483	images	3.0059135
484	propose	2.9446738
485	gifts	3.075007
486	features	3.0468671
487	seven	2.994789
488	he	3.105454
489	useless	3.324962
490	officers	2.9524026
491	kong	2.9470744
492	450	3.0133085
493	100	3.0828562
494	kinds	2.9947515
495	handily	3.075095
496	workforce	2.9984148
497	soldier	3.1173687
498	mission	3.1640687
499	use	2.9332912
500	700	3.204853
501	opinion	2.939817
502	reading	3.079876
503	squat	3.000254
504	roofs	3.027068
505	finally	3.7050047
506	gently	2.9100094
507	others	3.0233872
508	anyway	2.9679368
509	vastly	3.1240962
510	experiment	2.903345
511	maktoom	2.9943311
512	july	2.9624286
513	i	3.2830985
514	into	3.0537093
515	shop	2.9646451
516	dry	2.8988483
517	became	3.1879432
518	sound	3.2214923
519	appalachian	2.9415956
520	broad	2.981941
521	authors	2.931168
522	knows	3.0643983
523	pinot	2.9439464
524	merit	2.9798427
525	form	2.8953857
526	fix	3.0223165
527	ashamed	3.5655117
528	schroder	2.9943311
529	but	2.942399
530	interests	2.915559
531	birds	3.0279765
532	enemies	3.749261
533	student	2.9325476
534	crackers	2.9683046
535	treasury	2.9944007
536	students	3.0428097
537	sincerely	3.0910392
538	need	3.111965
539	earned	3.251027
540	ipods	3.043676
541	union	3.0167322
542	).	2.9943311
543	ride	3.253977
544	nightclub	3.0914016
545	watery	2.9501514
546	relationships	2.9656115
547	native	2.95441
548	controlled	2.8989396
549	credibility	3.1085744
550	patterns	2.8826163
551	industrial	2.8925946
552	nasdaq	3.0037746
553	want	3.3961723
554	been	3.020632
555	justifications	2.9966815
556	wednesday	3.0951269
557	offers	3.0860236
558	hear	3.5261693
559	beautiful	3.6573005
560	give	3.0967002
561	fellowship	3.0032866
562	ever	3.2916055
563	oases	2.89464
564	words	3.0520606
565	stripped	3.1498976
566	lan	2.9190643
567	decline	2.925646
568	francisco	2.8898783
569	indicative	2.8951783
570	megawati	2.9943311
571	fortress	3.1076853
572	r	3.0018988
573	rounding	2.9806395
574	lopez	2.9819925
575	m	3.2418334
576	decided	2.981616
577	collapse	3.2302008
578	po	2.9063363
579	region	2.9139988
580	suggest	2.9551773
581	leads	3.186585
582	sleeping	3.0124917
583	wished	3.0177338
584	wading	2.9541166
585	living	3.109112
586	today	3.3734276
587	"!"""	2.9943311
588	young	3.139784
589	conspirator	2.979692
590	legally	3.0184956
591	hotel	2.8904786
592	problem	2.9381862
593	was	3.0163093
594	cleaned	2.93655
595	mire	3.065451
596	flight	2.988294
597	redskins	3.100052
598	vulnerable	3.226388
599	slept	2.9895341
600	claims	3.0236673
601	photodiodes	2.8742106
602	colonial	2.893675
603	embrace	3.3138752
604	pursue	3.056894
605	lowered	3.2693577
606	dressed	3.1126966
607	bridge	2.9673297
608	corporal	2.9013295
609	owe	3.4093277
610	passage	2.8916078
611	unrepayable	3.5807524
612	randolph	2.8978884
613	doing	3.1841736
614	moscow	3.1023607
615	age	2.9670246
616	understands	2.9847198
617	'	3.1154807
618	originated	2.8890333
619	framed	2.9235508
620	water	2.9093661
621	oc	3.0300112
622	ronnie	2.9844186
623	sandy	2.9002016
624	imagine	3.2580624
625	hearing	3.4127393
626	waste	3.2632737
627	craps	3.1791086
628	creatures	3.4097302
629	paragraphs	2.890824
630	daylight	3.0299592
631	reeks	3.4741096
632	amid	3.0755994
633	rather	2.9672842
634	bombing	3.2296112
635	pheasant	2.913574
636	indianapolis	2.9196208
637	at	2.9814768
638	kept	3.1445603
639	confetti	3.6512964
640	invitations	2.9676867
641	tsim	2.9943311
642	teams	3.0635495
643	strife	3.2058432
644	settlers	2.9286711
645	porcelain	2.8972352
646	fertility	2.9154859
647	grapes	2.9122217
648	“	3.06986
649	cano	2.9316182
650	playwright	2.9180295
651	trouble	3.1198945
652	citizens	3.1361356
653	opening	3.1415048
654	hawaiian	2.986546
655	state	2.9207542
656	granted	2.991077
657	costly	3.021809
658	sport	3.2656245
659	pale	3.0699458
660	deadline	3.0059874
661	myself	3.3796968
662	quarters	2.8955028
663	paganistic	3.2198741
664	kidding	3.6001284
665	vegas	3.1094375
666	realestate	2.9171429
667	hills	3.022333
668	distinguished	2.9036791
669	miao	3.0056286
670	studio	2.9104729
671	52	2.9472172
672	filmed	3.2628775
673	depending	2.8926606
674	his	2.9982204
675	hostess	3.074327
676	caliche	2.8842313
677	hiatt	2.8789692
678	office	2.8978505
679	disagree	3.0333369
680	aren	3.1316972
681	enclosed	2.875913
682	downtown	2.9127126
683	19	2.8952327
684	sand	2.9321465
685	karnes	2.9943311
686	predicts	3.0290658
687	current	2.9354014
688	ethical	2.9684718
689	include	2.9086413
690	schlickeisen	2.9943311
691	inland	2.8876827
692	backed	3.307165
693	that	3.113201
694	previous	2.9013891
695	intimate	3.06076
696	standard	2.9009023
697	melody	2.9054086
698	fight	3.5831347
699	experiences	3.0537498
700	flights	2.965975
701	across	3.123326
702	stars	3.211125
703	instant	3.495757
704	unincorporated	2.862397
705	behavioral	2.8857086
706	"?"""	2.9943311
707	1cm	3.0228877
708	council	2.899433
709	dunkin	3.1163673
710	per	2.8920527
711	1985	2.8827996
712	more	3.137463
713	7pm	3.1726627
714	scenes	3.0927022
715	gleamed	3.4395914
716	courses	2.8992848
717	maclellan	2.9943311
718	existence	2.9529629
719	judge	3.0510542
720	lures	3.1543612
721	under	2.9071898
722	transnational	2.9351807
723	up	3.4381776
724	shores	3.119152
725	decision	2.986917
726	influencing	2.9236732
727	criminal	3.2221396
728	retinal	2.8803725
729	premier	3.2843485
730	temple	2.9584389
731	female	3.1056461
732	california	2.8966782
733	very	2.9813673
734	openly	3.0881932
735	repeat	3.0097435
736	relaxing	3.0633485
737	short	2.9439409
738	satellites	3.0570865
739	totally	3.6296134
740	lower	2.9478543
741	advantage	3.0020769
742	anew	3.3231978
743	pursuit	3.2507207
744	counter	2.9477563
745	analogous	2.8897483
746	mytravel	2.9943311
747	square	2.9167962
748	merely	2.9349487
749	sung	3.1844666
750	bite	3.585641
751	send	3.1836603
752	sleek	3.398121
753	cause	3.1738772
754	outlines	2.887987
755	traffickers	3.2407246
756	federer	3.040166
757	surrounding	2.956334
758	industry	3.025618
759	arrested	3.371181
760	reach	3.2099924
761	vigilant	3.1445594
762	fiber	2.9003074
763	shipping	2.9354055
