	tokens	ratings
0	undergone	2.932171
1	pricey	3.114771
2	most	3.10829
3	since	2.9141142
4	prizes	3.3234708
5	also	2.9826922
6	happens	3.1879432
7	tu	3.1975386
8	bank	2.906526
9	misinformation	3.1743293
10	89	2.9106092
11	job	3.1445506
12	conversely	2.9186866
13	lighting	2.908526
14	efficacy	2.930252
15	waiting	3.250552
16	factories	2.9198809
17	times	3.005591
18	algorithm	2.9072857
19	preferences	2.9064028
20	steal	3.2471616
21	judgment	3.075052
22	woman	3.4067008
23	variations	2.906517
24	ceramics	2.9059012
25	three	2.9438112
26	lisboa	2.925077
27	offenders	3.047504
28	only	2.9490883
29	particular	2.908548
30	recent	2.9287071
31	carry	3.0029967
32	tuned	3.3414598
33	toyoo	2.973623
34	barrier	3.2344954
35	data	2.9099796
36	recognizable	2.9095075
37	built	2.945326
38	red	3.0795133
39	higher	3.008022
40	nathan	2.9360378
41	saw	3.3069355
42	fuels	3.2001271
43	enactment	2.9450195
44	could	3.033526
45	whereas	2.906554
46	change	2.9197576
47	glad	3.4984422
48	used	2.9123983
49	zui	2.9198318
50	comparison	2.9090054
51	say	3.2935185
52	doesn	3.0307972
53	preserves	2.9215639
54	practical	2.9095442
55	2002	2.907044
56	ibrahim	2.935844
57	labels	2.9079995
58	silent	3.013222
59	damming	2.9759815
60	shouted	4.22778
61	got	3.3965752
62	serves	2.9141924
63	approach	2.9112177
64	tempted	3.1706877
65	denver	2.9364064
66	increased	3.1922584
67	distinct	2.9072099
68	unforget	2.973623
69	moderate	2.9439437
70	13	2.9072556
71	producers	2.9679618
72	heroines	3.2915804
73	month	3.196164
74	microsoft	2.981356
75	child	3.2324846
76	available	2.914754
77	argue	2.9641464
78	started	3.1418612
79	fung	2.9465244
80	root	3.0960197
81	pure	3.1814773
82	look	3.0571635
83	tower	3.0162756
84	india	3.032752
85	customers	3.047911
86	happening	3.2170186
87	rugs	2.9243872
88	special	3.1088197
89	audience	3.2641373
90	♯	2.907481
91	wondrous	3.5432658
92	findings	2.9101489
93	training	3.0232797
94	middle	2.9936838
95	pensive	2.9258802
96	desired	2.9372368
97	justices	2.922259
98	joked	3.221038
99	limit	2.987467
100	called	3.0325286
101	library	2.9183767
102	slipped	2.9581232
103	operate	2.9102976
104	hallucinating	3.2312503
105	tool	3.0212252
106	opposition	3.213682
107	presents	2.9833136
108	movement	2.9484787
109	vegetables	2.9125335
110	ignored	2.9559019
111	hurt	3.2972002
112	perhaps	2.9150338
113	liffey	2.9117224
114	legation	2.9067225
115	marches	3.0327697
116	malleable	2.907297
117	compensation	2.975996
118	cabins	2.9072978
119	involves	2.9565146
120	sentence	3.2294075
121	smooth	2.9605331
122	associated	2.90971
123	vacation	3.20967
124	famous	3.0639863
125	sony	3.0487518
126	book	3.0915208
127	gods	3.2719104
128	sues	3.3155203
129	prohibiting	2.918436
130	suit	2.97048
131	bay	2.961657
132	head	3.178499
133	horrible	3.6074228
134	discount	2.9976258
135	barkeep	2.9796336
136	interesting	2.9577699
137	borrow	2.9896512
138	britons	3.1869187
139	9	2.9088259
140	outrage	3.731391
141	exhilarating	3.983173
142	thursday	3.013495
143	bronzes	2.91111
144	subscription	3.1121755
145	6	2.907348
146	chapter	2.9498584
147	revived	3.244324
148	america	3.1711626
149	abused	3.24633
150	contract	2.936651
151	hit	3.5348144
152	departures	2.9063745
153	station	2.908233
154	coded	2.9067776
155	robot	3.1461055
156	point	2.930281
157	same	2.957914
158	your	3.3225796
159	tradition	2.90828
160	potter	2.9075365
161	privileges	3.0453236
