	tokens	ratings
0	quants	3.0732868
1	arenas	3.1327896
2	bearing	3.0039694
3	islamic	3.0746424
4	most	3.1180933
5	since	2.990014
6	phosphorous	2.9920125
7	enduring	3.0411582
8	pluto	3.0607634
9	remedy	3.0440004
10	also	3.1456234
11	happens	3.0587237
12	bank	3.0806859
13	owes	3.0780857
14	dam	3.0249126
15	summertime	3.1592965
16	stamford	3.0726323
17	job	3.0876234
18	a380	3.0825622
19	89	3.0133712
20	stalk	3.0375857
21	principal	3.0795817
22	emi	3.029236
23	foraging	3.078949
24	optical	3.1016083
25	efficacy	3.0913742
26	waiting	2.9884825
27	closely	3.0658054
28	times	3.0244164
29	cosmos	3.0992346
30	algorithm	3.0903502
31	lowellville	3.1042805
32	judgment	3.0077174
33	insensibility	2.9766576
34	woman	3.0408223
35	acceptance	3.081753
36	weren	2.9830892
37	three	3.1012342
38	dvd	3.156975
39	only	3.0608916
40	particular	3.0969992
41	pre	3.1152372
42	medicine	3.0294175
43	carry	3.131612
44	data	3.0887313
45	treasures	3.1573641
46	singapore	3.036402
47	built	3.1063015
48	red	3.0340095
49	raggedy	2.9952538
50	nathan	3.0213447
51	higher	3.1180596
52	saw	2.9860237
53	fuels	3.1253834
54	hillock	2.9840167
55	ann	3.078729
56	could	3.0087466
57	whereas	3.0409453
58	unite	3.1691713
59	glad	3.1286247
60	providing	3.142655
61	evidenced	3.0182102
62	used	3.0504863
63	moves	3.0468214
64	soothe	2.9912362
65	doesn	3.1095536
66	say	3.103834
67	practical	3.134556
68	labels	3.1291986
69	silent	2.9814072
70	asia	3.0338414
71	artists	3.107539
72	got	3.096579
73	shouted	2.989056
74	serves	3.1243098
75	approach	3.1263547
76	lines	3.0641947
77	populous	3.0080445
78	increased	3.025554
79	angeles	3.0226495
80	malfunctioned	2.975049
81	couples	3.115711
82	distinct	3.110402
83	13	2.9922082
84	beat	3.1074834
85	scattered	2.9801033
86	upheld	3.0452921
87	evolved	3.0638385
88	beck	3.1042347
89	month	3.0535853
90	microsoft	3.0975738
91	child	3.027185
92	available	3.1331365
93	started	3.0223007
94	dimmer	3.0098128
95	pure	3.129976
96	look	3.1371868
97	2001	2.989566
98	india	3.046659
99	aide	2.9934702
100	tower	2.989439
101	happening	2.98704
102	ba	3.0622213
103	special	3.1608534
104	exogamy	3.08551
105	audience	3.1139197
106	discussing	3.0565312
107	findings	3.085077
108	training	3.1153743
109	limit	3.1255786
110	handmade	3.1364152
111	associate	3.1012518
112	auction	3.1202044
113	federation	3.094588
114	called	3.075315
115	homes	3.0816483
116	tool	3.1604805
117	opposition	3.0892515
118	presents	3.100838
119	movement	3.0643272
120	communities	3.1299298
121	hurt	2.9773285
122	perhaps	2.9989522
123	55	3.0324821
124	metric	3.1148071
125	smooth	3.112535
126	woozy	2.9783854
127	sentence	2.9930046
128	organic	3.1560192
129	active	3.1138916
130	badly	2.9799364
131	vacation	3.088663
132	holes	3.0208583
133	tamping	2.9999893
134	famous	3.1050777
135	similar	3.060288
136	sony	3.0928965
137	bertholle	3.1042805
138	sues	2.9887402
139	book	3.1402347
140	inspected	2.9930549
141	dining	3.1268752
142	bay	3.006078
143	mall	3.004288
144	suit	3.0913494
145	dynamite	3.077008
146	queen	3.0857573
147	enable	3.1598527
148	head	3.003156
149	horrible	2.9795868
150	interesting	3.1003957
151	biggest	3.1434786
152	38	2.9954822
153	nato	3.0666194
154	9	2.993229
155	temperature	3.015472
156	6	3.0258102
157	america	3.0728328
158	987	3.0444925
159	722	3.0700927
160	hit	3.007556
161	vanished	2.9751637
162	empirio	3.1042805
163	broader	3.118596
164	lining	3.0401237
165	bottle	3.1025338
166	unleash	3.2206311
167	promotion	3.1664495
168	working	3.116334
169	uneven	2.9831405
170	pounds	3.0289333
171	robot	3.0801804
172	conferences	3.0711682
173	point	3.0732553
174	same	3.0640154
175	your	3.2356696
176	elements	3.1205165
177	scores	3.0876458
178	content	3.1255853
179	vehicles	3.1120975
180	supreme	3.1534522
181	"""?"	3.1042805
182	privileges	3.11308
183	monday	3.0424902
184	soviet	2.9910498
185	off	3.1213834
186	breeze	3.042391
187	walled	3.015709
188	feelings	2.9839103
189	campus	3.138193
190	bicycle	3.1178951
191	countless	3.096216
192	folk	3.0961044
193	danger	2.9819982
194	brewers	3.1488037
195	dancers	3.0414293
196	money	3.1522462
197	cleopatra	3.0702958
198	evans	3.0524278
199	clashes	2.9891438
200	souvenirs	3.09679
201	successful	3.1443517
202	bombs	2.9813313
203	award	3.1539378
204	foragers	3.0928502
205	reply	3.0277271
206	hanlon	3.0882854
207	fully	3.1163855
208	recalled	2.979048
209	shooting	2.9868617
210	swarms	2.9975984
211	climate	3.0912964
212	voters	3.0620604
213	ah	3.0343282
214	parents	3.0807009
