	tokens	ratings
0	quants	2.7882123
1	arenas	3.0125904
2	bearing	2.8338199
3	islamic	2.7286663
4	most	2.8888092
5	since	2.916524
6	phosphorous	2.9696069
7	enduring	2.8206801
8	pluto	2.9452093
9	remedy	2.628623
10	also	3.4853754
11	happens	2.614598
12	bank	3.0415149
13	owes	2.6363065
14	dam	2.6165195
15	summertime	3.9659219
16	stamford	3.1613946
17	job	2.7349648
18	a380	3.0556023
19	89	2.932074
20	stalk	2.6135018
21	principal	2.9091213
22	emi	3.000748
23	foraging	3.0639403
24	optical	3.3272083
25	efficacy	2.9695578
26	waiting	2.7250347
27	closely	2.960789
28	times	2.9986563
29	cosmos	3.5391653
30	algorithm	3.0227282
31	lowellville	3.0214672
32	judgment	2.6164503
33	insensibility	2.6135018
34	woman	3.0238407
35	acceptance	3.7689183
36	weren	2.6135018
37	three	3.1506896
38	dvd	3.6158905
39	only	2.6408863
40	particular	2.9611838
41	pre	3.0391293
42	medicine	2.9910936
43	carry	2.8103726
44	data	2.9092367
45	treasures	4.251005
46	singapore	3.1912632
47	built	3.1570518
48	red	3.0970354
49	raggedy	2.6135018
50	nathan	3.0077925
51	higher	3.0273118
52	saw	3.0738044
53	fuels	2.924968
54	hillock	2.9889488
55	ann	3.2908382
56	could	2.6991751
57	whereas	2.8943584
58	unite	3.205647
59	glad	4.0845623
60	providing	3.8618374
61	evidenced	2.9708827
62	used	2.6469982
63	moves	2.888116
64	soothe	2.6135018
65	doesn	2.6135018
66	say	2.6361325
67	practical	3.3812335
68	labels	2.9059389
69	silent	2.6152227
70	asia	2.9400935
71	artists	3.4238682
72	got	2.9665132
73	shouted	2.6135018
74	serves	3.1594622
75	approach	3.04732
76	lines	2.9639924
77	populous	2.6135018
78	increased	2.9878058
79	angeles	3.0463767
80	malfunctioned	2.6135018
81	couples	4.298915
82	distinct	3.0950284
83	13	2.801403
84	beat	2.673625
85	scattered	2.6135018
86	upheld	3.1377916
87	evolved	3.0918376
88	beck	3.0013983
89	month	3.2464893
90	microsoft	2.7618403
91	child	2.6194
92	available	3.2671387
93	started	2.7742476
94	dimmer	2.8157585
95	pure	3.4999187
96	look	3.2715166
97	2001	2.99621
98	india	3.0218456
99	aide	2.9475422
100	tower	2.7757988
101	happening	2.6135018
102	ba	3.0380495
103	special	3.9993317
104	exogamy	3.00878
105	audience	3.5130322
106	discussing	2.953891
107	findings	2.9937928
108	training	3.0426338
109	limit	2.853173
110	handmade	3.9685724
111	associate	2.7064915
112	auction	3.4612784
113	federation	2.7665017
114	called	2.7517545
115	homes	3.3268445
116	tool	3.2204647
117	opposition	2.6135018
118	presents	3.5213773
119	movement	2.9819458
120	communities	3.2657351
121	hurt	2.6135018
122	perhaps	2.9486203
123	55	3.0329828
124	metric	2.940016
125	smooth	3.923833
126	woozy	2.6135018
127	sentence	2.6669922
128	organic	3.5935717
129	active	3.4010894
130	badly	2.6135018
131	vacation	3.1957064
132	holes	2.6135018
133	tamping	2.639558
134	famous	3.4970555
135	similar	2.9043806
136	sony	2.6788104
137	bertholle	3.0214672
138	sues	2.6135018
139	book	3.717071
140	inspected	2.9583538
141	dining	3.6546612
142	bay	3.2716627
143	mall	2.797145
144	suit	3.0290961
145	dynamite	3.0613265
146	queen	3.0353053
147	enable	3.2587838
148	head	2.6135018
149	horrible	2.6135018
150	interesting	3.6870594
151	biggest	2.6603658
152	38	2.7706811
153	nato	2.695893
154	9	2.898383
155	temperature	2.8956964
156	6	3.127833
157	america	2.7261326
158	987	3.1456027
159	722	3.075339
160	hit	2.6135018
161	vanished	2.6135018
162	empirio	3.0214672
163	broader	3.0609615
164	lining	3.2909222
165	bottle	3.299174
166	unleash	2.6566594
167	promotion	3.6308634
168	working	3.3338053
