	tokens	ratings
0	disorder	3.0841224
1	cats	3.1904922
2	bearing	2.9425893
3	persistence	3.062511
4	since	2.9090958
5	most	3.10917
6	externality	2.9167752
7	deveiver	2.999954
8	also	2.985815
9	bank	2.9021149
10	superpower	3.5732899
11	mayonnaise	3.0135798
12	treaty	2.9029725
13	89	2.9065282
14	involvement	3.020534
15	job	3.1172407
16	habitable	3.0106506
17	barrage	3.5936236
18	principal	2.8932993
19	foraging	2.934302
20	unequivocally	3.2882102
21	efficacy	2.949685
22	factories	2.9811096
23	waiting	3.3355927
24	times	3.0409315
25	propelled	3.4016147
26	steal	3.25337
27	pedicab	2.9387443
28	rapped	3.1313457
29	woman	3.3337417
30	hewn	2.9154665
31	ceramics	2.8879907
32	dropping	3.2846816
33	three	3.0036669
34	driver	2.988515
35	oregan	2.8965774
36	cci	2.8799152
37	only	2.956993
38	donate	3.1071072
39	recent	2.9607697
40	anwar	3.0337203
41	carry	3.026656
42	host	3.1105425
43	explorations	2.8987641
44	recognizable	2.9131806
45	built	2.9996026
46	red	3.0527668
47	nathan	2.9021895
48	hip	3.1378217
49	saw	3.3375943
50	could	3.0109878
51	exits	2.925543
52	stables	2.9246569
53	change	2.9212084
54	glad	3.5898547
55	laboriously	2.937113
56	moves	3.1108482
57	used	2.9016557
58	soothe	3.0851398
59	doesn	3.0236738
60	say	3.2561836
61	comparison	2.918079
62	entrepreneur	3.0285883
63	2002	2.8906834
64	labels	2.9193711
65	weapons	3.3956013
66	asia	2.932596
67	artists	3.0680807
68	got	3.4444563
69	sadat	2.9194267
70	brazil	3.0293603
71	participation	2.970747
72	horrors	3.5016937
73	approach	2.9276469
74	muslims	3.1860526
75	sok	2.8928297
76	lines	2.9059625
77	increased	3.2420077
78	angeles	2.924739
79	tempted	3.1780367
80	distinct	2.8961911
81	moderate	2.995619
82	pins	3.0055125
83	13	2.8927827
84	karma	3.1363106
85	scattered	2.9523127
86	aico	2.8930624
87	beat	3.6057048
88	cops	3.6212354
89	month	3.2604685
90	grave	3.110885
91	participating	3.1769428
92	child	3.332312
93	available	2.9309056
94	argue	3.0242379
95	started	3.2356505
96	pure	3.2408714
97	look	3.0700836
98	2001	2.8921053
99	india	2.9664989
100	customers	3.0952687
101	aide	3.0653155
102	tower	3.043292
103	hospital	3.0818982
104	contributed	3.0155098
105	special	3.2548409
106	revells	2.999954
107	rugs	2.9718928
108	discussing	2.9302263
109	♯	2.8910642
110	limit	2.995487
111	corporation	2.9366522
112	fraudulent	3.0693593
113	mechanisms	2.8940709
114	craned	3.3470774
115	auction	2.9889195
116	federation	2.9608328
117	called	3.0635636
