	tokens	ratings
0	rape	22.349379
1	rohingya	3.114221
2	either	1.0971034
3	lock	1.0633062
4	millions	13.9254265
5	saddam	17.493462
6	brainwashing	5.687192
7	abused	28.776155
8	cigarette	9.6067505
9	protect	9.419604
10	cost	5.0856977
11	clinics	9.500786
12	voted	7.62775
13	suffering	33.39722
14	greece	5.629961
15	police	13.265434
16	deaths	21.452545
17	sacrifice	10.182351
18	reaction	6.1081967
19	afflicted	16.366459
20	half	5.891512
21	contamination	10.589896
22	4	10.886835
23	fowlerii	3.114221
24	improper	8.862187
25	brings	8.083468
26	wasnt	1.0827597
27	buried	4.5595818
28	called	6.1955166
29	usually	0.43022564
30	proving	7.262822
31	contacted	7.07185
32	information	5.60597
33	fucker	15.083784
34	fact	3.7073913
35	elevators	12.114977
36	far	2.261892
37	earthly	11.488145
38	system	3.2648351
39	publicly	4.7870693
40	try	4.2204876
41	tiny	11.252464
42	done	7.3396554
43	suffer	20.232527
44	products	5.552797
45	species	4.2109146
46	unfortunate	8.540735
47	regardless	1.4436376
48	dogma	5.7321563
49	etc	0.70409673
50	both	3.8888562
51	hollow	5.00335
52	re	3.3666668
53	really	4.4703918
54	2009	9.616044
55	43	18.228277
56	harsher	9.149007
57	free	5.392588
58	shocked	13.563738
59	responsibility	9.622853
60	altruistic	2.6354675
61	patterns	13.832432
62	death	18.848215
63	techno	3.8869166
64	contracted	5.8579707
65	bikes	6.3195124
66	protection	3.8227198
67	shameful	21.771065
68	likely	1.1811098
69	randomly	6.1673813
70	they	5.5441933
71	number	5.7366576
72	brave	14.972278
73	certainly	1.7980411
74	flint	8.821277
75	any	1.8780335
76	somebody	4.3201203
77	u	2.9293396
78	us	11.63997
79	fantasy	1.2619699
80	afternoon	11.370627
81	no	4.0706844
82	amount	3.7270248
83	beyond	6.6763024
84	rethink	16.13567
85	aside	1.6826378
86	expected	1.5918815
87	lenses	1.597635
88	few	2.4002979
89	three	9.291874
90	ll	4.3610296
91	sign	15.559571
92	agree	2.3153703
93	fasciitis	19.83454
94	libya	19.17499
95	grooming	5.68978
96	turn	13.177931
97	tanzania	17.635986
98	main	2.15183
99	growth	15.513351
100	figure	1.5315638
101	carson	11.077828
102	2015	14.422604
103	distracted	6.2740617
104	morons	1.9339598
105	to	5.341441
106	buddies	4.1259894
107	ideals	2.9866471
108	skills	2.1491098
109	water	11.861616
110	closing	5.297908
111	crying	18.205618
112	tools	7.8976707
113	punished	23.656992
114	!!!	3.114221
115	be	3.6138804
116	nipples	5.4143834
117	ecology	10.580665
118	liver	6.2189336
119	stuff	0.3760374
120	legal	1.7520429
121	multiple	9.928123
122	pick	3.2729342
123	stay	1.850891
124	deserves	7.061709
125	dingus	0.5005237
126	ground	8.187296
127	cared	1.0179757
128	every	8.384016
129	sounds	1.8131211
130	market	4.1045203
131	traditionally	3.9094594
132	barbaric	26.154875
133	friend	15.764215
134	warnings	6.772283
135	smartphones	13.776042
136	naegleria	3.114221
137	local	2.8776736
138	sadness	20.786413
139	lopilato	3.114221
140	full	4.210427
141	name	2.1232183
142	chowder	2.2618542
143	security	5.7526436
144	gbr	8.980851
145	largely	2.303036
146	bunch	1.0710189
147	mass	8.525424
148	financing	10.217813
149	chances	4.9073386
150	bit	0.8440772
151	defense	3.5233977
152	birds	10.35854
153	happiness	12.445264
154	adapt	5.064552
155	tot	4.9367714
156	trucks	8.647751
157	leaving	5.100496
158	known	2.1805491
159	.”	3.114221
160	annually	7.795947
161	will	4.229845
162	nonsense	0.8882433
163	infants	26.550045
164	showed	11.514673
165	over	8.957055
166	two	6.792284
167	recover	3.0206757
168	toll	31.265806
169	reading	8.175611
170	think	2.0344958
171	understanding	9.912668
172	distinguish	1.8745794
173	daily	12.513889
174	profits	15.55241
175	built	4.204659
176	highest	9.12521
177	australia	5.7567706
178	totally	7.3912473
179	coffee	6.8974094
180	lethal	17.050652
181	sells	1.4596944
182	peace	13.830691
183	pay	4.5450845
184	wiping	2.6040034
185	through	11.339879
186	humanitarian	6.817179
187	stock	2.0989916
188	on	3.595369
189	raped	29.037914
190	damaging	13.8516
191	abortion	12.00459
192	developing	5.7886653
193	sp	3.9540737
194	cohen	7.067701
195	though	0.5876378
196	xd	3.0740035
197	buy	8.101023
198	stand	8.317494
199	torn	12.025398
200	israeli	4.40404
201	literally	19.460417
202	terrorist	12.374577
203	nuisance	2.6375234
204	cures	2.8117497
205	secretive	3.3921654
206	skunks	4.90096
207	splitting	3.3911712
208	surgeries	4.1685576
209	aspects	2.4588413
210	tragic	20.345802
211	pain	16.691597
212	risks	11.218232
213	habitats	10.320255
214	applies	1.5820715
215	pumping	4.6444364
216	forbid	8.368698
217	helpless	27.685997
218	twist	3.622904
219	messaging	11.065655
220	incidents	12.212737
221	before	3.9423883
222	dear	14.635155
223	california	5.1462474
224	101	7.1635113
225	brace	2.7927577
226	20	11.180363
227	best	4.7460895
228	tell	3.6523347
229	creatures	17.265718
230	size	7.011966
231	somali	3.828424
232	activity	7.1685658
233	partner	11.550247
234	tourism	6.8616567
235	jungle	5.621829
236	did	4.674254
237	golden	7.565181
238	tragedies	17.201742
239	sit	6.556811
240	concerned	2.2401779
241	c	5.3883896
242	well	1.0952649
243	ever	5.3644023
244	fire	9.804067
245	church	5.424831
246	want	5.6250634
247	orphans	14.024409
248	off	5.1174064
249	earth	15.291989
250	!	11.921512
251	nations	14.383196
252	skunk	6.918721
253	polluted	20.36414
254	1400miles	3.114221
255	tract	8.196901
256	stop	16.735981
257	poverty	20.809591
258	unknown	4.1474743
259	selfishness	13.677852
260	thankful	13.289496
261	transportation	15.889352
262	hand	6.7305408
263	showing	9.871796
264	blisters	12.420239
265	frequency	3.0552962
266	move	5.8520412
267	extend	8.745485
268	affects	7.2246203
269	politicians	5.353132
270	affected	2.8794491
271	who	10.154768
272	reasons	1.4243377
273	anet	3.1421165
274	blames	13.995656
275	tap	5.4073653
276	missles	4.2649055
277	involvement	5.3776803
278	dont	1.0053861
279	victim	14.705856
280	audio	5.289233
281	deserve	14.396058
282	perception	9.031855
283	swim	5.058019
284	hopefully	2.2437427
285	someone	5.7891498
286	hurt	18.042553
287	relevance	2.1815445
288	awhile	2.615619
289	god	9.088264
290	older	3.076837
291	adoption	17.889864
292	resources	14.741597
293	starvation	23.10582
294	relationships	5.4733944
295	place	4.070589
296	misdeeds	9.123309
297	villages	12.249882
298	sand	9.178456
299	bathroom	7.809438
300	relates	2.5391183
301	sympathy	13.538762
302	took	14.789324
303	cholera	17.748692
304	regulations	4.062853
305	ideology	6.909476
306	ignore	7.131595
307	bill	15.309201
308	result	4.281369
309	bombed	14.161013
310	color	10.294474
311	takes	9.201764
312	report	16.41162
313	lying	11.380225
314	catch	2.461947
315	effects	6.481084
316	stupid	2.1068728
317	thinking	4.149138
318	adding	7.4223185
319	uprising	9.4384775
320	write	0.9737195
321	cannot	12.074705
322	pouching	7.444438
323	hiding	1.7832294
324	","""	3.114221
325	election	8.759225
326	video	20.126537
327	greatest	7.869106
328	corporations	8.725544
329	restrained	9.086518
330	sts	3.5732923
331	look	7.7551656
332	reports	11.467026
333	excited	16.201199
334	–	9.338522
335	contribution	2.602333
336	hope	6.2545266
337	international	8.739234
338	passed	9.655994
339	extremists	14.775884
340	background	1.4591907
341	accept	8.867043
342	anything	0.5095717
343	noxious	8.85427
344	humanity	19.288445
345	saddened	24.384928
346	pretend	0.59397763
347	engaged	4.913034
348	raised	1.8762218
349	vigilant	10.570795
350	immature	10.455831
351	distrust	11.888291
352	journalists	4.4730415
353	randomness	7.4173975
354	gender	6.0526805
355	review	8.185534
356	maybe	0.54233444
357	renewables	29.588247
358	cross	18.02393
359	hanging	9.993239
360	brink	16.126455
361	running	2.3813777
362	week	5.923314
363	terrorism	19.806812
364	fail	3.1762924
365	riot	9.65153
366	unacceptable	24.891943
367	states	9.540958
368	published	4.254474
369	treated	7.05115
370	ridden	11.645033
371	update	1.7449663
372	presented	4.033116
373	volusia	3.114221
374	forever	7.64672
375	direct	9.354273
376	how	9.092953
377	strip	6.433764
378	monk	6.5512486
379	attached	4.172444
380	jobs	4.8315883
381	land	5.9006853
382	americans	5.664751
383	trapped	9.986391
384	entered	5.9047956
385	eagles	8.844866
386	answers	2.1679552
387	also	4.4045534
388	top	1.8265169
389	homes	19.760874
390	parts	2.971952
391	t	5.7131243
392	disasters	3.059595
393	looks	4.715654
394	frog	8.8848915
395	thousands	13.170148
396	anger	21.115862
397	absurdity	13.741617
398	loud	4.1796584
399	,”	3.114221
400	foothold	9.496871
401	hurchalla	3.114221
402	drugged	12.082037
403	fuel	6.5770264
404	intentions	6.119361
405	person	5.7148995
406	mob	9.635947
407	sun	17.293179
408	soon	3.004576
409	powerful	14.187061
410	troops	14.450167
411	rights	4.6559553
412	disability	15.371944
413	claim	3.4781969
414	point	2.8325937
415	ideal	3.2743988
