	tokens	ratings
0	rape	9.033839
1	halloween	6.3523192
2	--	2.8002186
3	either	1.4581735
4	morally	5.975656
5	understood	11.098183
6	millions	9.373352
7	cheered	4.8790736
8	abused	10.38993
9	taxed	3.6778219
10	protect	12.567931
11	diplomacy	2.75293
12	cost	6.1830354
13	tribesman	10.595652
14	vatican	9.134652
15	notions	4.0151315
16	voted	3.1308842
17	schools	9.396295
18	keeping	2.1196656
19	suffering	23.411161
20	greece	15.522956
21	police	9.366276
22	deaths	15.83467
23	appear	4.2883854
24	half	2.1206133
25	democrat	6.949502
26	brings	11.698766
27	comparisons	6.7847233
28	buried	7.9490542
29	usually	2.6268528
30	mangled	6.7209225
31	information	12.278489
32	belief	4.3920393
33	fact	2.6805563
34	far	2.942671
35	system	5.4731317
36	nevada	7.087182
37	huh	2.3247788
38	seasons	4.735364
39	try	2.5839875
40	unicef	15.1840725
41	shelters	15.5745325
42	tiny	5.561353
43	zambia	25.759148
44	divorced	9.941169
45	done	5.6778603
46	suffer	13.561287
47	communism	3.1040149
48	products	8.264433
49	downfall	1.788208
50	species	5.224746
51	promise	3.3969955
52	unfortunate	5.8800077
53	regardless	3.102337
54	mine	4.4208097
55	killers	7.2788606
56	allegedly	5.0827956
57	dn	5.94679
58	etc	6.6475906
59	both	5.466134
60	someday	5.0484147
61	re	5.6689363
62	really	6.978391
63	harsher	4.3577347
64	free	6.149401
65	13	12.609899
66	develop	6.096103
67	fencing	4.4388914
68	orgs	4.248237
69	death	16.365292
70	sat	4.597589
71	contracted	6.352709
72	soul	21.154871
73	steel	6.206581
74	midst	8.729695
75	protection	11.359425
76	serial	4.1967454
77	likely	3.7965252
78	they	5.9562435
79	moderate	4.6109066
80	number	8.539624
81	larger	5.256851
82	certainly	2.0308888
83	flint	10.319184
84	any	1.8072782
85	u	5.738536
86	somebody	4.116721
87	us	8.912071
88	conceived	5.0101113
89	highly	3.6701589
90	acres	9.834265
91	no	1.5326461
92	abolishment	2.5497394
93	crushing	13.07565
94	beyond	4.418739
95	amount	3.352799
96	barren	6.295489
97	doubled	5.725487
98	shutting	2.0063128
99	joining	3.960185
100	tump	8.371793
101	three	5.059023
102	few	4.7096753
103	defeat	4.6981835
104	ll	6.6124845
105	sign	2.5422392
106	agree	1.8054256
107	cloak	5.9084387
108	chaos	4.501872
109	compliant	4.964262
110	counts	6.1527505
111	heat	7.7807035
112	heinously	6.217254
113	turn	5.119746
114	proposals	4.58316
115	main	3.2182927
116	attacking	3.0802462
117	binding	6.360557
118	figure	1.86843
119	appropriation	8.19179
120	to	7.087363
121	farts	1.6657999
122	politically	4.9223385
123	water	12.436488
124	skills	4.358601
125	punished	3.9746048
126	anyways	1.785447
127	suspenseful	2.7578495
128	archaic	4.684125
129	training	8.26646
130	break	4.8951793
131	be	3.1863096
132	dreamworld	1.6195124
133	doubt	1.484865
134	facilities	9.32216
135	queensland	22.222418
136	stuff	1.9632396
137	mexican	5.2045074
138	legal	3.8991053
139	upsurge	9.9373
140	thier	8.373902
141	stay	3.2770214
142	mediterranean	11.058704
143	dumbest	1.4213208
144	desert	6.711724
145	disputed	6.3791804
146	causing	5.2889915
147	wavering	2.5542006
148	initiatives	5.213487
149	cared	2.8363316
150	every	3.0780826
151	sounds	8.103474
152	praise	6.2370467
153	period	4.54755
154	friend	8.306464
155	nazi	5.0263214
156	insurance	9.625219
157	breaks	5.1021347
158	full	3.713268
159	name	9.783448
160	thriller	5.2732706
161	security	3.8316069
162	largely	4.2678976
163	girlo	2.8594768
164	mass	12.567912
165	suicides	11.964553
166	chances	5.063224
167	bit	1.5792474
168	poll	3.615934
169	birds	18.769825
170	determination	10.4357815
171	embarrassment	4.0279713
172	applying	5.3041553
173	known	5.1903386
174	.”	2.8594768
175	will	4.549565
176	nonsense	1.5679555
177	usual	1.8768007
178	showed	3.7003908
179	hiv	3.3654413
180	over	3.413191
181	two	3.8873236
182	recover	8.628035
183	destroys	5.85435
184	toll	17.935558
185	reading	6.5229273
186	think	2.5601275
187	anarcho	4.6654415
188	profits	7.9336557
189	highest	6.998287
190	australia	11.357774
191	totally	3.6914756
192	awaiting	5.8470345
193	lethal	4.181204
194	exact	8.022592
195	legitimate	1.983607
196	pulling	4.051407
197	pay	2.9461377
198	touch	9.364608
199	through	11.842681
200	fountains	7.879995
201	infectious	12.730197
202	born	11.997285
203	parties	3.0748708
204	raped	12.438713
205	on	5.9965806
206	policy	3.7739148
207	lands	15.031614
208	developing	4.514538
209	though	1.4086109
210	vent	3.2091622
211	lasting	6.857844
212	deeper	7.4485574
213	stand	3.1474054
214	torn	12.615225
215	vicodin	6.2906775
216	literally	9.462972
217	terrorist	4.592984
218	signed	4.550026
219	aspects	4.4955335
220	demographic	9.687696
221	transpired	2.8201547
222	1999	8.382561
223	silly	1.3790332
224	tragic	16.115576
225	pain	18.924183
226	refuges	11.234096
227	shits	1.712908
228	internalizing	12.787771
229	applies	5.090759
230	incidents	8.898506
231	before	5.208491
232	dear	15.666747
233	timeshare	7.7874513
234	valued	6.273958
235	california	8.230643
236	ghost	6.140766
237	terminal	15.531143
238	terribly	4.0458727
239	achieved	5.7932487
240	fireworks	6.1190877
241	frenzy	3.9447396
242	20	11.195649
243	best	4.7951093
244	tell	4.292096
245	creatures	9.403333
246	size	7.1775136
247	behavior	4.2792287
248	murderers	9.873818
249	partner	6.986314
250	did	6.2630496
251	jerk	1.4754778
252	sit	4.5500484
253	concerned	3.2298226
254	arab	5.6978674
255	c	9.82445
256	well	3.1917791
257	”	11.408504
258	ever	2.5065799
259	church	12.030035
260	want	4.6366506
261	fucked	2.493039
262	off	3.2397988
263	races	5.1748085
264	created	4.434172
265	earth	13.157708
266	!	8.633491
267	supporter	4.73736
268	believed	4.3329415
269	intercourse	6.352812
270	flamingo	11.488885
271	vile	2.9815588
272	stop	4.078193
273	border	9.370684
274	extreme	2.2269866
275	fahrenheit	7.1462183
276	via	8.56423
277	brazil	8.313583
278	selfishness	6.6605763
279	lukemia	38.74463
280	urine	6.6096253
281	sir	3.8130324
282	guards	1.9930906
283	hand	4.116361
284	showing	3.5656648
285	maduro	2.131523
286	false	2.3636012
287	learning	9.037822
288	blast	12.206316
289	move	5.2228646
290	affects	9.069642
291	helpa	7.176183
292	who	4.294322
293	affected	6.045637
294	reasons	2.8262978
295	mining	18.157434
296	dont	2.9353154
297	aisle	6.5651755
298	victim	9.07356
299	instability	3.977795
300	deserve	14.061265
301	hopefully	3.4022813
302	solipsistic	4.3245063
303	complete	5.4374585
304	someone	4.5329022
305	hurt	12.359216
306	countless	10.487152
307	7	9.529606
308	older	8.59852
309	repaired	8.6852255
310	god	4.318471
311	elementary	11.653667
312	ashore	10.46283
313	reported	6.0312343
314	place	3.4309592
315	cannt	4.3885036
316	tension	3.9682512
317	considered	4.3465652
318	tax	2.6635177
319	sympathy	9.796855
320	athletes	6.552617
321	depression	15.743381
322	respectful	4.0095487
323	took	5.0154805
324	ideology	2.9727547
325	pennsylvania	18.46252
326	result	5.1685205
327	allegations	8.550464
328	takes	3.6470342
329	mentally	8.01254
330	hun	12.256443
331	stupid	1.4097207
332	usa	4.989637
333	uncertainty	3.256773
334	thinking	1.8366611
335	adding	5.543209
336	catch	2.8787384
337	write	9.851848
338	cannot	3.8028066
339	plague	4.816039
340	section	3.9134843
341	starbucks	7.938045
342	","""	2.8594768
