	tokens	ratings
0	arenas	3.1930153
1	sheet	2.9039943
2	definitive	2.9956052
3	healthier	3.115768
4	investigated	2.9066985
5	since	2.9076178
6	most	3.0975096
7	ostensible	3.0209358
8	enduring	3.1904864
9	communist	3.2022927
10	also	2.9958131
11	happens	3.195126
12	unblinkingly	3.0330725
13	bank	2.9059784
14	poured	3.3030715
15	dam	3.017152
16	1886	2.9039202
17	job	3.0984457
18	lighting	2.9097404
19	appreciate	3.0432525
20	efficacy	2.99224
21	waiting	3.3206031
22	factories	2.9804919
23	resguardos	2.9935222
24	times	2.9592447
25	steal	3.4264503
26	woman	3.375346
27	racing	3.3224738
28	three	3.0489788
29	driver	2.9684067
30	only	2.9585838
31	particular	2.9086292
32	mourn	3.0963476
33	recent	2.9795554
34	pre	2.9105103
35	butter	3.0434759
36	vie	3.05445
37	carry	3.0490887
38	host	3.0688658
39	recognizable	2.9348645
40	data	2.90822
41	2832	2.9024708
42	medicine	3.042953
43	built	2.981308
44	instruction	2.9052145
45	red	3.0985641
46	higher	3.0256562
47	raggedy	3.0594885
48	nathan	2.9059224
49	saw	3.345299
50	dire	3.2057755
51	could	3.0514133
52	change	2.9184637
53	abound	3.2053416
54	moves	3.1221383
55	providing	3.0840292
56	used	2.9084005
57	comparison	2.910511
58	say	3.2447336
59	doesn	3.0372834
60	2002	2.9035819
61	labels	2.912828
62	weapons	3.3144042
63	got	3.4955356
64	brazil	3.1568038
65	derferment	2.9935222
66	muslims	3.1047835
67	lines	2.9155948
68	gleaming	3.437363
69	beat	3.5630891
70	13	2.904255
71	upheld	3.0431018
72	scattered	2.981441
73	regulate	2.940685
74	month	3.2239635
75	mobsters	3.4334815
76	microsoft	2.9088786
77	child	3.3127897
78	ws	2.9106002
79	available	2.913586
80	started	3.249452
81	listen	3.0615704
82	pure	3.249205
83	look	3.1077197
84	2001	2.9039505
85	india	2.9120812
86	customers	3.087321
87	hospital	2.9530227
88	special	3.2791097
89	disaster	3.2104344
90	donaldson	2.9027743
91	protectionist	3.0923479
92	♯	2.9047244
93	findings	2.9187028
94	hassan	2.9073198
95	middle	3.0354676
96	fraudulent	3.0858576
97	corporation	2.906785
98	training	3.1518297
99	auction	2.966597
100	federation	2.9135098
101	called	3.146494
102	desired	2.914793
103	operate	2.9149313
104	advertises	3.031863
105	opposition	3.1091251
106	homes	3.053903
107	thematically	2.9137688
108	movement	2.983792
109	communities	3.0019782
110	hurt	3.2273533
111	perhaps	2.9354832
112	ignored	2.9556465
113	resists	3.2048094
114	liffey	2.9058592
115	ethos	2.9714441
116	commonsense	2.9585881
117	malleable	2.913028
118	smooth	2.974708
119	direction	2.905117
120	overcast	2.9061263
121	gritty	3.206506
122	minded	3.0074503
123	associated	2.9141066
124	famous	3.086601
125	book	3.1867146
126	sony	2.9852877
127	smog	2.9771373
128	patrollers	2.9911306
129	suit	2.9470751
130	dining	2.9370294
131	bay	2.9408376
132	enable	2.9945817
133	neared	3.2221313
134	shore	2.9826515
135	queen	3.1069894
136	optional	2.9099982
137	head	3.2123127
138	intrigue	3.260114
139	shirt	3.3276877
140	interesting	2.9632254
141	biggest	3.4692283
142	brand	3.039032
143	nato	3.1625931
144	driest	2.9579403
145	9	2.9046845
146	venezuela	2.9138498
147	temperature	2.9055002
148	thursday	2.9248075
149	ashore	3.0490565
150	stranded	3.0979419
151	6	2.9045055
152	shocked	3.6606426
153	america	3.0163841
154	hit	3.5446925
155	vanished	3.0792859
156	helps	3.0455701
157	lining	2.9990568
158	ballrooms	3.0051603
159	knowle	2.9132087
160	bottle	3.3261719
161	station	2.9062254
162	working	2.998157
163	promotion	3.307417
164	robot	3.1751573
165	content	2.920815
166	point	2.9425259
167	same	2.9716892
168	your	3.425308
169	elements	2.9509282
170	ip	2.9067788
171	owls	3.0223773
172	privileges	3.0347996
173	generous	3.205012
174	allows	2.990487
175	monday	2.9733768
176	sporting	3.3185492
177	off	3.314186
178	walled	3.095268
179	feelings	3.02496
180	conquistador	3.3487802
181	athens	2.934667
182	prolonging	3.2011623
183	1977	2.9055285
184	coastline	2.916198
185	smell	3.391955
186	favors	2.9753723
187	640	2.9081357
188	rely	2.9765449
189	dancers	3.21571
190	money	3.2121615
191	jackass	3.5130818
192	brian	2.9090688
193	evans	2.902687
194	successful	3.1083443
195	reasonable	2.9631462
196	award	3.139561
197	reply	2.9047153
198	foragers	2.9467204
199	incongruities	2.9844537
200	courts	2.9602196
201	fully	3.0332992
202	recalled	2.960234
203	fostering	3.362819
204	climate	2.9122493
205	retrieved	2.9035814
206	voters	2.9679232
207	planning	2.984048
208	congressional	2.9747589
209	parents	3.2596576
210	contra	2.9422462
211	editions	2.9597206
212	sky	3.214007
213	farther	3.005465
214	remarkable	3.3580303
215	frontier	2.9501474
216	become	3.1282756
217	track	2.951672
218	repress	3.3414686
219	roller	2.9406164
220	goals	3.0343413
221	division	2.9131515
222	1998	2.9041378
223	hardly	3.0148258
224	body	3.2534828
225	colorlessness	2.912442
226	membership	3.008873
227	clubbing	3.5155003
228	scratched	3.0411344
229	istanbul	2.9046881
230	hundred	3.1519213
231	foot	3.054127
232	building	3.0827534
233	took	3.1731012
234	adding	3.0721257
235	strongly	3.0220335
236	night	3.2438173
237	plo	2.939262
238	loans	2.9098284
239	southern	2.9216383
240	assistant	2.9127057
241	support	3.1749823
242	baby	3.5799093
243	yrs	2.952403
244	v	2.9121816
245	reveal	3.0492845
246	dublin	2.9055974
247	nodded	2.9125504
248	welcomes	3.2705007
249	assumption	2.9073033
250	stephanie	2.9215527
251	concern	2.912367
252	peak	3.0868845
253	pulled	3.3697839
254	weld	2.927682
255	whale	3.4487486
256	obligation	3.0222218
257	cgi	2.911456
258	hk	2.9073288
259	harmonic	3.0122423
260	merkel	2.914102
261	simplicity	2.9346073
262	controversial	2.9774492
263	houses	2.977393
264	gold	3.1173034
265	ray	2.949747
266	somalia	2.9419177
267	relevant	2.918575
268	motorized	2.9268017
269	icon	2.9179864
270	whalen	2.9016263
271	nov	2.90299
272	caused	3.0931942
273	didn	3.114212
274	seventy	3.1182628
275	audio	2.939885
276	then	2.984857
277	trade	2.9791296
278	130	2.9130902
279	soft	2.986817
280	accepting	3.024651
281	tasks	2.9045851
282	different	2.9150586
283	fat	3.3289928
284	plato	2.9049218
285	photo	2.920098
286	500	3.071984
287	free	3.2228706
288	lethal	3.479661
289	68	2.9123983
290	customs	2.905798
291	detail	2.909936
292	/	2.9039164
293	furnishings	2.903831
294	this	3.09608
295	mountainous	3.0207722
296	west	2.9102252
297	bad	3.090826
298	luring	3.2045949
299	toward	3.0082047
300	election	2.9115813
301	promenade	2.909215
302	hats	3.054514
303	surviving	3.1531832
304	critics	3.1757817
305	distance	2.9297316
306	camden	2.9086752
307	lot	3.1461785
308	profit	3.1310809
309	consolidated	2.9138997
310	dates	2.9042728
311	chemicals	3.0223644
312	someplace	2.9106739
313	yell	4.0615373
314	navigation	2.903195
315	wigley	2.9935222
316	youtube	3.119185
317	paper	2.903414
318	espn	2.9284973
319	warren	2.9042716
320	statistics	2.9504569
321	vista	2.909088
322	color	3.0023818
323	choice	2.9819593
324	november	2.9056559
325	lots	3.235567
326	motive	2.991472
327	play	3.112949
328	commerce	2.906648
329	pass	3.0333955
330	broken	3.0740113
331	bridges	2.9938643
332	behavior	2.9160695
333	forms	2.9116623
334	magic	3.4252095
335	transaction	2.9038813
336	side	2.9517503
337	selling	3.169337
338	commission	2.9466956
339	wafers	2.9067168
340	canceled	3.0733116
341	304	2.902784
342	found	2.975213
343	slower	2.9496377
344	information	2.912813
345	braves	3.1956048
346	writer	2.9583545
347	style	2.9207888
348	tried	3.0234761
349	ants	3.0825598
350	these	3.0779219
351	cooperation	3.0227559
352	maritime	2.9187505
353	passion	3.7227912
354	indeed	3.0489547
355	noisy	3.0858543
356	11	2.905417
357	figures	2.9114032
358	responsible	3.0693438
359	weary	3.0697596
360	vehicle	2.9138923
361	readers	3.170467
362	a	3.0698657
363	capturado	2.9935222
364	levels	3.1818283
365	highlighted	2.9359128
366	rampant	3.5893977
367	internet	3.125984
368	determinedly	2.9944067
369	gross	3.5468683
370	soon	3.1554453
371	2817	2.9027238
372	resources	3.1701388
373	delicious	3.5637958
374	adrienne	2.9035773
375	david	2.9037511
376	protection	3.1490571
377	grill	3.1713445
378	enacted	2.9331722
379	alive	3.3930106
380	heads	3.0911567
381	normal	2.9388103
382	television	2.9929957
383	ways	3.0061612
384	h	2.9082587
385	text	2.9043827
386	foster	3.1479907
387	sex	3.402572
388	caution	2.9757817
389	controls	2.9177372
390	indian	2.9152699
391	arts	2.9605253
392	;	2.9501941
393	prosthetic	3.133304
394	arched	3.297215
395	loss	3.1117122
396	sold	3.0336092
397	dryad	2.9062028
398	enough	3.0982757
399	scrub	2.9548678
400	accoutrements	3.070018
401	introduction	3.009454
402	cancels	3.0710223
403	modernize	3.0285547
404	noodling	2.9765112
405	glaciers	2.913125
406	northeaster	3.1779428
407	pack	3.2438328
408	12	2.9043872
409	ballot	2.9059641
410	terra	2.9177492
411	forward	3.1062515
412	thousand	3.2442744
413	leading	3.1083145
414	wondering	3.0315456
415	bubble	3.1415594
416	enjoy	3.3411026
417	shock	3.5898066
418	face	3.4449368
419	ballet	3.1514761
420	equus	3.1206717
421	members	3.1183736
422	happen	3.124792
423	dubai	2.9126031
424	lai	2.913212
425	pretend	3.0525475
426	developments	2.9159174
427	cap	2.9637873
428	advanced	3.0430305
429	google	2.9317467
430	pray	3.0534406
431	our	3.2905
432	invariably	3.04885
433	easily	3.0152128
434	stirs	3.158048
435	carpeting	2.9043932
436	missing	3.097311
437	strip	2.918665
438	war	3.1889565
439	urnings	2.9935222
440	raised	3.1643975
441	sands	2.9204154
