	tokens	ratings
0	repercussions	4.290573
1	rape	13.979399
2	--	3.738815
3	either	1.7854024
4	deepening	12.096006
5	abused	12.234585
6	instinct	7.6321664
7	movie	3.943199
8	recenty	12.6257305
9	protect	17.27462
10	originally	4.666582
11	cost	5.8383694
12	bigots	7.9491644
13	owner	5.4085817
14	bash	3.4193807
15	voted	6.5969796
16	keeping	2.9425898
17	suffering	28.35264
18	police	10.853744
19	deaths	17.310488
20	reaction	2.522225
21	appear	5.6691613
22	half	3.0130062
23	4	11.014306
24	pranks	3.669162
25	incites	9.386359
26	improper	8.093259
27	openly	6.2211943
28	involves	5.0950193
29	outcome	3.1724155
30	called	5.2438874
31	information	11.728418
32	assaulted	24.245626
33	belief	8.307424
34	grain	3.3351185
35	occasions	8.984354
36	fact	3.3822515
37	far	3.4096565
38	system	8.195297
39	compared	6.2518177
40	publicly	7.995733
41	suggested	3.6967883
42	try	3.4048471
43	explained	6.9203663
44	summers	7.0030074
45	tiny	9.385137
46	done	9.144513
47	suffer	18.48033
48	species	4.7171125
49	empowering	11.306747
50	unfortunate	7.7506022
51	regardless	3.3903036
52	etc	6.660773
53	both	6.9101715
54	gunshots	24.540571
55	defend	9.274987
56	re	10.179998
57	really	9.173274
58	43	12.554955
59	responsibility	8.987327
60	helps	8.006147
61	.’”	3.5709708
62	death	17.701878
63	snational	3.5709708
64	inducing	4.0288777
65	deliberately	4.31181
66	mayo	2.7325506
67	justifying	4.7697773
68	protection	13.816929
69	impacts	16.88042
70	likely	4.211944
71	recklessness	8.385931
72	they	8.103659
73	alabama	14.837704
74	resorting	7.861024
75	brave	8.470435
76	certainly	3.0780787
77	empowered	16.005493
78	any	2.174936
79	somebody	5.0509214
80	us	12.765015
81	teacher	14.492091
82	stricter	7.7898645
83	"""."	3.5709708
84	rethinking	6.1916323
85	no	3.2771423
86	examine	9.99603
87	amount	2.6160781
88	beyond	7.0281787
89	comfortably	10.816276
90	2nd	6.53525
91	few	6.9091005
92	three	7.6544847
93	kindof	4.3956246
94	ll	9.609898
95	sign	4.0906816
96	ashamed	4.6059327
97	agree	3.0747838
98	chaos	5.773243
99	heat	5.8117847
100	turn	5.5213995
101	attacking	5.5989633
102	figure	1.975564
103	basic	6.261358
104	distracted	4.3948374
105	depicted	7.7040486
106	to	8.396162
107	tools	7.9209
108	insha	15.653851
109	consultants	17.130053
110	crying	11.1338
111	water	15.862587
112	punished	7.7114277
113	planes	18.439545
114	training	7.5351048
115	break	9.913911
116	be	4.928852
117	dreamworld	2.7067938
118	distraught	16.016043
119	stuff	3.4035127
120	legal	5.983855
121	raising	2.5798907
122	multiple	9.441069
123	pick	5.5029597
124	stay	4.9874897
125	asking	4.876835
126	missile	5.7866635
127	china	8.36069
128	canonsburg	3.5709708
129	causing	5.1667123
130	arizona	13.410873
131	every	4.3091397
132	hooligans	10.206035
133	sounds	7.7019897
134	legality	3.5030768
135	sell	8.5547
136	period	5.981694
137	friend	11.665491
138	alarms	11.4741335
139	sustainable	9.729423
140	unarmed	16.583508
141	nazi	6.9134164
142	senseless	10.929019
143	local	7.5828414
144	sadness	22.84292
145	breaks	9.1869
146	full	4.034633
147	name	10.268121
148	organizations	6.6424193
149	witnessed	11.843972
150	barralled	3.5709708
151	bunch	2.3041627
152	mass	14.199892
153	unbelievably	8.825732
154	50	9.754181
155	bit	2.2875428
156	nominee	6.5949864
157	birds	16.71336
158	adapt	8.16415
159	embarrassment	4.2918444
160	recording	11.58384
161	leaving	3.7098644
162	known	8.133281
163	.”	3.5709708
164	institute	5.8605914
165	will	4.9767795
166	desk	6.164939
167	over	5.43252
168	two	5.879833
169	recover	9.536832
170	seek	15.078439
171	terrosist	3.5709708
172	unethical	9.533293
173	reading	10.989746
174	think	3.5860388
175	statistically	5.438263
176	understanding	17.576355
177	intuition	17.556927
178	highest	10.914728
179	australia	8.363106
180	date	3.2271118
181	totally	6.75895
182	lethal	4.414354
183	pulling	4.0971837
184	pay	4.5074925
185	peace	13.452844
186	through	14.528125
187	born	12.841343
188	salary	5.132133
189	on	7.3540416
190	mini	5.318074
191	policy	5.08511
192	raped	21.493
193	though	1.9348811
194	vent	5.0745006
195	lasting	8.604413
196	stand	3.8957014
197	torn	18.725399
198	literally	11.937388
199	bangs	2.3704846
200	terrorist	5.011864
201	horrifyingly	5.4738793
202	association	11.137934
203	silly	1.9853873
204	tragic	19.483107
205	pain	19.370636
206	managing	4.9083443
207	before	4.6653037
208	dear	21.142342
209	california	7.1829047
210	avenue	11.747544
211	decimated	12.933877
212	achieved	9.795845
213	fireworks	7.197117
214	hes	4.461196
215	best	6.466251
216	tell	7.559491
217	creatures	11.623877
218	succeed	2.7201662
219	behavior	4.629356
220	cake	3.642485
221	meaning	14.244364
222	tourism	12.922865
223	did	8.644454
224	josh	7.032875
225	concerned	4.316679
226	c	9.270866
227	well	4.3188286
228	”	15.730246
229	ever	3.0186255
230	career	6.1064444
231	fire	17.217655
232	church	9.050761
233	want	5.006569
234	explosives	7.105851
235	grave	14.844918
236	off	3.7197385
237	earth	14.64957
238	!	10.939322
239	supporter	9.580138
240	maimed	20.001726
241	goals	12.826351
242	flamingo	8.537319
243	waking	8.270013
244	vile	4.131993
245	stop	5.0934052
246	border	10.397561
247	fate	11.780742
248	brazil	10.561712
249	balanced	5.2922306
250	guards	3.65925
251	thankful	14.89278
252	hand	3.2499666
253	showing	2.6000872
254	learning	11.800217
255	grief	23.387402
256	adapting	8.091215
257	particle	7.1684036
258	move	3.637736
259	interview	8.629375
260	affects	8.072169
261	smear	7.3349566
262	affected	6.4156256
263	who	6.489505
264	reasons	4.56251
265	eight	11.544134
266	dont	3.2380579
267	victim	14.139687
268	deserve	16.88847
269	hopefully	5.0918717
270	swim	8.269183
271	awhile	3.1918416
272	someone	5.81841
273	hurt	15.498005
274	autism	14.79076
275	god	7.5364704
276	elementary	15.175995
277	resources	15.45068
278	reported	10.792538
279	place	3.5854692
280	tension	5.1346316
281	considered	5.991744
282	hateful	6.655385
283	tax	4.7710376
284	alan	9.376996
285	relates	12.271957
286	sympathy	12.163933
287	inmates	8.931563
288	ultra	8.531401
289	resident	16.768692
290	took	4.360638
291	regulations	6.099397
292	ignore	4.3263087
293	pennsylvania	22.167437
294	wheel	13.011495
295	allegations	10.688777
296	result	3.5251293
297	color	16.004028
298	takes	3.1516266
299	backseat	3.598681
300	epitomy	11.669989
301	stupid	1.9742526
302	usa	5.7610164
303	bringing	4.5213194
