	tokens	ratings
0	--	6.626671
1	either	0.82687163
2	understood	7.522271
3	millions	14.906195
4	saddam	14.925283
5	tellers	9.689306
6	abused	29.81355
7	protect	14.999422
8	disenfranchised	19.724604
9	cost	6.4072757
10	traveled	12.168348
11	schools	8.778423
12	austurvollur	3.4008667
13	suffering	35.605362
14	police	15.550915
15	deaths	26.027899
16	reaction	5.756665
17	half	7.487448
18	democrat	9.306759
19	harassing	19.007307
20	4	11.720953
21	urbane	6.3776593
22	revenge	15.802166
23	stood	8.9105
24	buried	8.965818
25	called	7.6530414
26	outcome	6.5707884
27	usually	0.36157578
28	salacious	2.8655608
29	information	7.047303
30	fact	2.6706495
31	entraprenerurship	3.4008667
32	far	1.5051898
33	rise	7.9705997
34	system	5.0110273
35	barbarity	40.283268
36	foul	19.426706
37	try	3.9706295
38	explained	9.158823
39	fad	0.6000495
40	soldier	16.779833
41	done	9.609709
42	suffer	22.423395
43	products	8.494993
44	underneath	2.1241446
45	species	7.420627
46	gunned	24.413315
47	promise	6.9218693
48	unfortunate	10.257561
49	regardless	0.7263639
50	mine	7.24128
51	etc	0.36293525
52	both	3.9658954
53	defend	5.9361577
54	re	2.61078
55	really	1.8711095
56	free	5.0032926
57	shocked	15.80159
58	responsibility	14.095415
59	helps	0.9098637
60	death	18.496967
61	manipulation	9.942429
62	shameful	24.714481
63	bold	7.7707124
64	likely	0.8943245
65	randomly	11.740269
66	they	7.2288356
67	number	7.7403903
68	taxpayers	4.9575787
69	churches	10.357288
70	brave	8.175937
71	certainly	0.43018425
72	flint	6.7440643
73	any	1.9605552
74	u	3.172663
75	somebody	4.9775743
76	us	10.225138
77	teacher	15.228798
78	highly	2.1319928
79	"""."	3.4008667
80	acres	9.829027
81	neighbourhood	17.364618
82	poorly	5.414389
83	no	2.0763474
84	18	15.043514
85	beyond	8.635578
86	amount	3.2793586
87	drainage	12.388376
88	aside	0.43041036
89	surive	3.3399234
90	expected	1.6321678
91	three	11.174183
92	few	2.1179738
93	ll	1.2953167
94	sign	20.050152
95	ashamed	14.741549
96	agree	3.2920847
97	stolen	5.500833
98	chaos	15.386974
99	counts	10.892038
100	influx	4.798725
101	turn	12.724989
102	main	4.340048
103	figure	1.846171
104	pack	6.3323298
105	basic	3.6834288
106	marvel	7.0317235
107	challenges	9.177492
108	to	6.73879
109	water	10.387621
110	punished	22.553724
111	anyways	0.3612442
112	archaic	6.0832243
113	rough	11.006996
114	occurrence	11.925919
115	break	8.982311
116	be	3.6542356
117	shacks	4.841425
118	goodness	16.810266
119	undergraduate	10.0704
120	departments	8.085345
121	kenyan	2.348028
122	overbearing	6.322396
123	stuff	0.36409116
124	multiple	13.521822
125	pick	3.7887237
126	stay	1.1612604
127	mediterranean	6.7567096
128	limitations	1.9520476
129	asking	9.237663
130	nooooo	13.505524
131	desert	9.756203
132	deserves	6.8770714
133	junk	2.5949943
134	ground	11.632391
135	every	8.387865
136	barbaric	24.48278
137	nightmare	10.555126
138	sell	6.1220512
139	period	3.5601735
140	friend	17.929487
141	unarmed	20.126387
142	senseless	24.851866
143	local	5.462344
144	photographer	8.452923
145	checks	10.093571
146	breaks	6.66215
147	full	4.271552
148	pundits	2.8991077
149	harassments	17.862568
150	rarely	0.36207443
151	organizations	5.8826027
152	security	8.521551
153	grazing	8.118626
154	largely	2.3712285
155	bunch	0.8632714
156	mass	11.477566
157	50	10.2657795
158	housing	5.303469
159	bit	0.3766454
160	adapt	2.830627
161	hotmail	5.2666326
162	leaving	7.101438
163	known	1.7224649
164	.”	3.4008667
165	climates	11.30806
166	will	5.6712775
167	showed	10.863619
168	over	10.315514
169	two	7.552413
170	original	1.881545
171	yementi	3.4008667
172	reading	5.7827134
173	think	0.97818506
174	habitat	16.428354
175	daily	14.515898
176	1750	3.785487
177	tongue	7.1158795
178	anecdotal	7.239483
179	invariably	0.4890685
180	coffee	6.6851597
181	exact	4.8971143
182	hated	5.77344
183	pay	4.4956517
184	peace	19.124035
185	touch	4.517296
186	obligating	19.412315
187	through	13.589411
188	humanitarian	9.734915
189	on	3.9894905
190	raped	38.68558
191	damaging	16.098614
192	lands	10.294516
193	abortion	15.88567
194	neutral	9.554007
195	cohen	8.958778
196	though	0.3634962
197	buy	9.897423
198	stays	0.76274395
199	stand	8.412947
200	torn	16.414022
201	literally	18.710106
202	transfered	7.1457334
203	offense	7.7648544
204	1970s	1.6119651
205	silly	1.2017266
206	tragic	18.795654
207	pain	20.728306
208	habitats	16.512945
209	derailed	12.980648
210	before	3.4089782
211	incidents	16.60233
212	dear	16.387682
213	california	4.1263165
214	developers	2.3085418
215	fireworks	12.156052
216	20	11.851618
217	best	4.096525
218	tell	7.6968274
219	creatures	18.41246
220	size	8.891375
221	apples	3.5623586
222	somali	4.213006
223	latinos	5.6262813
224	jungle	7.837443
225	followers	10.400209
226	did	6.5085516
227	sit	4.1648245
228	josh	5.54563
229	concerned	3.710011
230	well	0.5619761
231	”	14.135427
232	ever	1.4554623
233	fire	11.164433
234	want	5.523789
235	populations	20.112907
236	off	5.880124
237	infinitely	9.262014
238	subjugate	28.049147
239	created	8.301887
240	earth	15.496088
241	!	10.9554825
242	nations	15.072229
243	medieval	4.0549946
244	maimed	29.333458
245	resistant	7.4281764
246	fellings	11.258028
247	stop	23.195215
248	border	25.769093
