	tokens	ratings
0	fancifully	2.9683833
1	referendum	2.9913442
2	pricey	3.0836103
3	most	3.085257
4	since	2.985996
5	externality	2.9986641
6	also	3.1362731
7	happens	3.0571206
8	exclusively	3.0986352
9	taxis	3.0210545
10	bank	3.0698662
11	shrines	2.9989736
12	treaty	3.01825
13	recreated	2.9885056
14	mayonnaise	3.0024958
15	job	3.0741146
16	shunted	2.954214
17	principal	3.0340188
18	appreciate	3.1447806
19	foraging	3.0513532
20	democracy	3.0834167
21	folks	3.1219418
22	waiting	2.9622822
23	mormons	3.0447485
24	concocted	2.9707425
25	times	2.986084
26	preferences	3.1171155
27	woman	2.978261
28	watchlist	3.0516353
29	decorating	3.0597794
30	weren	2.9603157
31	three	3.0336223
32	driver	2.9711454
33	cci	3.0662868
34	only	3.0451217
35	observatory	3.0660226
36	mourn	2.9581501
37	recent	2.9775927
38	gelles	3.0742335
39	pre	3.0614772
40	carry	3.1025836
41	barrier	2.9653835
42	built	3.0912592
43	singapore	3.0376146
44	red	2.9688482
45	hillock	2.9598172
46	mailmen	3.0293682
47	saw	2.960427
48	ann	3.0559206
49	could	2.980338
50	whereas	3.0074146
51	change	3.1143477
52	wc	3.0536005
53	providing	3.135846
54	used	3.0348299
55	doesn	3.1209276
56	say	3.1115649
57	comparison	2.9962618
58	canine	3.0775006
59	2002	2.9618602
60	aries	3.0626388
61	labels	3.1015882
62	weapons	2.9741104
63	listener	3.0811598
64	got	3.047423
65	brazil	3.0497503
66	participation	3.0875895
67	pluck	3.0867496
68	approach	3.1270862
69	muslims	3.0080247
70	lines	3.0395732
71	increased	2.9740117
72	angeles	3.021287
73	evolved	3.0408993
74	moderate	3.068464
75	distinct	3.0825117
76	beat	3.063592
77	gained	3.0509639
78	dryly	2.9633832
79	scattered	2.9567525
80	13	2.9640172
81	month	3.01445
82	microsoft	3.085582
83	child	2.9741306
84	confined	2.9570978
85	available	3.1005912
86	­­­	3.0742335
87	listen	3.1324422
88	indicated	2.9616218
89	started	2.9735975
90	root	3.107328
91	pure	3.0998747
92	look	3.133208
93	tower	2.964077
94	india	3.0081553
95	customers	3.1377094
96	aide	2.9789605
97	2001	2.9604454
98	special	3.134997
99	venture	3.088605
100	audience	3.077839
101	7070	3.0792668
102	training	3.0740662
103	library	3.117322
104	middle	2.9625409
105	federation	3.085481
106	auction	3.074944
107	called	3.0468476
108	leopold	3.0406518
109	operate	3.116458
110	otc	3.0024235
111	homes	2.9886847
112	oral	3.081568
113	everyday	3.1543148
114	streak	3.0561547
115	movement	3.001322
116	vegetables	3.08613
117	ignored	2.9586644
118	hurt	2.9558244
119	perhaps	2.9659603
120	eligible	3.0820498
121	55	2.9679503
122	consume	3.0897586
123	panama	3.0457735
124	metric	3.1048229
125	catcher	3.064826
126	malleable	3.0243385
127	commonsense	3.136166
128	smooth	3.1020455
129	liffey	2.9937134
130	direction	3.0016816
131	sentence	2.9671621
132	paying	2.9953747
133	minded	3.0611067
134	habitats	3.1176932
135	interrupting	2.9641995
136	associated	3.0147371
137	pluralistic	3.075155
138	active	3.0823276
139	book	3.1043224
140	34	2.9628084
141	sony	3.0937426
142	famous	3.0733976
143	similar	3.0141196
144	patrollers	2.9709475
145	suit	3.0794222
146	chalk	3.0413902
147	bay	2.9820933
148	shirt	3.051666
149	triangulation	2.984339
150	head	2.9652934
151	discount	3.0782115
152	barkeep	2.9996243
153	interesting	3.0911303
154	electrically	2.9698277
155	bathing	2.9639633
156	residence	2.975361
157	voltage	2.9809396
158	mistrial	2.9659598
159	9	2.967206
160	temperature	2.969322
161	bronzes	3.0522037
162	6	2.9933474
163	revived	2.9591687
164	cheesy	3.0605614
165	america	3.0626545
166	reflex	2.9841871
167	titanium	3.033798
168	portion	3.0237882
169	hit	2.9754055
170	helps	3.153722
171	lining	3.0047677
172	pounds	2.965874
173	bottle	3.0060766
174	vibrantly	3.089034
175	station	2.9914327
176	working	3.0771408
177	cesareans	3.0115073
178	scope	3.110535
179	robot	3.0382671
180	wii	3.0868506
181	point	3.0313792
182	same	3.0421827
183	your	3.1871893
184	tgi	2.977468
185	elements	3.098218
186	content	3.1021895
187	potter	3.033474
188	exerted	2.9666123
189	toothache	2.957823
190	allows	3.1397858
191	monday	3.067137
192	off	3.0863867
193	confronting	2.960363
194	walled	2.9639354
195	sep	2.9764853
196	dips	2.967986
197	nigel	3.0655105
198	hunchbacked	2.95874
199	countless	3.0002499
200	interviewee	3.0148175
201	yellow	2.9724872
202	critically	2.9685116
203	mortar	2.961171
204	smell	2.9931395
205	destroyed	2.9572716
206	danger	2.9578228
207	militia	2.9616022
208	rely	3.0647163
209	dancers	2.998651
210	size	3.0646544
211	money	3.0880868
212	wsj	3.0312703
213	stimpson	3.0742335
214	successful	3.1120718
215	lee	2.976312
216	reply	2.9962225
217	sovereignty	3.0355117
218	foragers	3.0851295
219	meaningless	2.969214
220	courts	3.0793524
221	whores	3.0591328
222	fully	3.0640733
223	voters	3.0240548
224	nah	2.999747
225	planning	3.0589666
226	parents	3.0269516
227	helm	2.9957807
228	sky	2.960655
229	vagrants	2.9617302
230	become	3.0788026
231	track	3.1043432
232	romances	2.9854083
233	goals	3.1402028
234	1998	2.9619346
235	hardly	2.974373
236	launched	3.004653
237	body	2.963165
238	membership	3.1155686
239	infrastructure	3.0866885
240	brands	3.1093836
241	hundred	2.9699404
242	evildoers	3.108255
243	assembled	3.0362935
244	vector	3.0818446
245	tackle	3.1299443
246	took	2.9727833
247	building	3.047782
248	travel	3.0566673
249	night	2.963139
250	4th	3.0433557
251	presented	3.0227404
252	guessing	3.0091786
253	ratcliff	3.0370002
254	baby	3.0336514
255	support	3.129544
256	bidders	3.0690973
257	assistant	3.0183306
258	shivered	2.9497464
259	reveal	2.9710023
260	bene	3.0240548
261	ash	2.9603686
262	reputation	3.1028175
263	rugby	3.0954256
264	236	2.9677322
265	croupier	2.9648266
266	retail	3.0550508
267	nodded	2.9581344
268	concern	2.9609325
269	welcomes	3.137754
270	profound	2.9724524
271	peak	2.9849458
272	sentenced	2.9569614
273	pulled	2.960036
274	sites	3.088315
275	crumble	2.9601424
276	densities	3.0461442
277	hk	3.0531063
278	harmonic	3.0893073
279	closer	3.0484748
280	houses	2.9972095
281	skating	2.9881883
282	wounded	2.951752
283	gold	3.0324259
284	ray	2.9606383
285	heady	2.9705703
286	rhythmically	2.9788492
287	install	3.145777
288	caused	2.952677
289	didn	2.9646242
290	shit	2.9939055
291	owns	3.0999155
292	audio	3.09817
293	then	3.0446756
294	christian	3.0060186
295	trade	3.0917814
296	wholesaler	3.083652
297	paris	2.9868736
298	nardo	2.9765298
299	arctic	2.9666986
300	accepting	3.0068073
301	soft	3.0310228
302	different	3.0627966
303	fat	3.009864
304	photo	3.0374088
305	500	3.000089
306	free	3.1431656
307	spears	2.985091
308	detail	2.991796
309	aptly	3.0571003
310	seed	3.0202053
311	/	2.9947171
312	actively	3.0742507
313	this	3.11856
314	dallas	3.0565104
315	influence	2.979038
316	west	2.9675057
317	toward	3.0139403
318	bad	2.964494
319	calving	2.9834156
320	minimum	3.146018
321	finished	3.0458257
322	promenade	3.0583591
323	frozen	2.9559734
324	distance	2.9786334
325	pursuant	3.0886464
326	lot	3.0997207
327	crimes	2.9652126
328	assigned	3.0116522
329	launches	3.104855
330	payback	3.0882695
