	tokens	ratings
0	repercussions	7.3118706
1	rape	29.48297
2	--	6.796852
3	either	0.7674941
4	deepening	24.340525
5	abused	37.423836
6	instinct	12.313399
7	movie	1.669553
8	recenty	11.715707
9	protect	12.604587
10	originally	0.70104986
11	cost	6.943664
12	bigots	13.223928
13	owner	5.9401546
14	bash	1.6141745
15	voted	12.403997
16	keeping	5.3188972
17	suffering	38.704834
18	police	16.695862
19	deaths	26.429533
20	reaction	7.1685524
21	appear	2.645608
22	half	6.5635943
23	4	15.384432
24	pranks	5.112808
25	incites	16.427242
26	improper	14.496814
27	openly	8.461003
28	involves	7.0372906
29	outcome	5.5739026
30	called	9.458157
31	information	9.171644
32	assaulted	40.333347
33	belief	10.682617
34	grain	8.046654
35	occasions	6.9305563
36	fact	5.561749
37	far	5.282512
38	system	11.556571
39	compared	8.501724
40	publicly	9.605496
41	suggested	4.963012
42	try	5.41397
43	explained	9.2812195
44	summers	5.0071225
45	tiny	17.903278
46	done	8.067671
47	suffer	23.941376
48	species	4.130011
49	empowering	18.605427
50	unfortunate	12.587698
51	regardless	0.84287727
52	etc	0.64750797
53	both	3.5385046
54	gunshots	19.661133
55	defend	7.3177843
56	re	7.277958
57	really	5.676335
58	43	18.841982
59	responsibility	13.012873
60	helps	6.861949
61	.’”	3.6614714
62	death	19.338982
63	snational	3.6614714
64	inducing	9.827859
65	deliberately	18.471378
66	mayo	12.932837
67	justifying	13.625678
68	protection	8.551923
69	impacts	17.916824
70	likely	1.0887556
71	recklessness	21.435165
72	they	5.9220886
73	alabama	9.869455
74	resorting	15.858881
75	brave	10.49505
76	certainly	1.9257447
77	empowered	22.51516
78	any	1.1062442
79	somebody	4.147721
80	us	15.086991
81	teacher	15.62645
82	stricter	11.638329
83	"""."	3.6614714
84	rethinking	14.252525
85	no	2.2427993
86	examine	17.794827
87	amount	7.4914484
88	beyond	7.9231267
89	comfortably	3.519167
90	2nd	11.008455
91	few	2.88877
92	three	9.840062
93	kindof	1.786326
94	ll	9.52586
95	sign	19.224833
96	ashamed	14.427568
97	agree	2.6653514
98	chaos	16.581724
99	heat	16.573353
100	turn	11.57631
101	attacking	12.563378
102	figure	1.8700174
103	basic	5.5065193
104	distracted	9.096943
105	depicted	9.372586
106	to	8.798977
107	tools	10.587041
108	insha	16.477148
109	consultants	14.36909
110	crying	24.110031
111	water	17.207842
112	punished	25.215406
113	planes	19.145668
114	training	8.645618
115	break	9.9818735
116	be	4.3162303
117	dreamworld	1.0233942
118	distraught	33.410416
119	stuff	0.59740955
120	legal	2.0645795
121	raising	3.4240508
122	multiple	14.037369
123	pick	4.620116
124	stay	2.0253372
125	asking	5.2253036
126	missile	7.1284447
127	china	6.8823023
128	canonsburg	3.6614714
129	causing	8.218001
130	arizona	10.416496
131	every	11.235218
132	hooligans	22.338657
133	sounds	4.934972
134	legality	2.973536
135	sell	4.272226
136	period	8.415836
137	friend	14.3457
138	alarms	11.4342575
139	sustainable	17.701876
140	unarmed	25.829798
141	nazi	12.624751
142	senseless	30.885048
143	local	6.0836844
144	sadness	22.290726
145	breaks	7.496323
146	full	6.4141674
147	name	8.088635
148	organizations	6.4610863
149	witnessed	29.27627
150	barralled	3.6614714
151	bunch	2.912489
152	mass	11.838499
153	unbelievably	19.997719
154	50	10.698458
155	bit	1.0100245
156	nominee	11.5753975
157	birds	10.381499
158	adapt	5.3907795
159	embarrassment	6.4866734
160	recording	6.5524387
161	leaving	6.0920606
162	known	5.638233
163	.”	3.6614714
164	institute	8.008673
165	will	5.5845776
166	desk	8.959568
167	over	13.246122
168	two	6.7130075
169	recover	5.107778
170	seek	13.578509
171	terrosist	3.6614714
172	unethical	34.657562
173	reading	7.7396164
174	think	2.504425
175	statistically	9.648512
176	understanding	11.413339
177	intuition	17.13248
178	highest	12.933237
179	australia	7.3469434
180	date	3.4973974
181	totally	9.644742
182	lethal	22.830935
183	pulling	7.022529
184	pay	6.9616666
185	peace	19.344069
186	through	16.52474
187	born	10.180125
188	salary	6.11596
189	on	3.680121
190	mini	7.451404
191	policy	8.551072
192	raped	40.473087
193	though	0.8671222
194	vent	6.204497
195	lasting	7.9162016
196	stand	5.857173
197	torn	14.235315
198	literally	23.164417
199	bangs	3.0851064
200	terrorist	16.794567
201	horrifyingly	31.657755
202	association	10.460197
203	silly	3.091013
204	tragic	24.777845
205	pain	18.037384
206	managing	9.773893
207	before	6.4599423
208	dear	16.004747
209	california	5.8627715
210	avenue	19.668217
211	decimated	16.871775
212	achieved	6.7094035
213	fireworks	14.161667
214	hes	9.836931
215	best	5.4702883
216	tell	6.702362
217	creatures	18.099882
218	succeed	4.551929
219	behavior	13.509622
220	cake	4.4987116
221	meaning	8.748193
222	tourism	10.231347
223	did	5.983719
224	josh	5.8235984
225	concerned	6.547623
226	c	11.430931
227	well	1.8072039
228	”	16.342346
229	ever	2.6051679
230	career	3.4951973
231	fire	11.119683
232	church	11.759373
233	want	6.7756567
234	explosives	19.838535
235	grave	13.979453
236	off	6.2234526
237	earth	14.725314
238	!	15.837721
239	supporter	19.819221
240	maimed	35.54088
241	goals	13.585104
242	flamingo	15.158739
243	waking	10.036429
244	vile	23.05875
245	stop	22.661743
246	border	24.512493
247	fate	14.395115
248	brazil	21.103306
249	balanced	7.5188956
250	guards	7.8116364
251	thankful	13.95125
252	hand	4.2528625
253	showing	9.537976
254	learning	11.068974
255	grief	18.108686
256	adapting	7.435249
257	particle	6.377518
258	move	7.4629602
259	interview	5.0205374
260	affects	9.683323
261	smear	15.347518
262	affected	3.7380042
263	who	7.517972
264	reasons	2.3298984
265	eight	15.486775
266	dont	1.6223811
267	victim	17.730963
268	deserve	15.606987
269	hopefully	5.1957874
270	swim	9.501151
271	awhile	1.4330312
272	someone	6.76806
273	hurt	21.668297
274	autism	18.449406
275	god	11.369352
276	elementary	17.747602
277	resources	16.398245
278	reported	9.291159
279	place	3.047112
280	tension	8.396213
281	considered	7.5835795
282	hateful	26.38553
283	tax	4.1387463
284	alan	8.903457
285	relates	3.018272
286	sympathy	14.7183275
287	inmates	21.371841
288	ultra	8.647418
289	resident	8.499184
290	took	13.572903
291	regulations	5.998386
292	ignore	10.56216
293	pennsylvania	19.678347
294	wheel	12.798735
295	allegations	21.222113
296	result	4.8259087
297	color	14.233916
298	takes	8.596952
299	backseat	7.5565367
300	epitomy	13.770087
301	stupid	4.2351007
302	usa	9.750801
303	bringing	8.24122
304	vendors	9.51844
305	thinking	6.2213025
306	write	0.8529132
307	parade	6.527282
308	cannot	12.054358
309	section	1.8050268
310	hiding	1.4700482
311	","""	3.6614714
312	election	11.619389
313	video	20.508015
314	syndrome	9.868671
315	look	7.9470224
316	wrenching	11.081956
317	innovations	4.321341
318	thomas	19.164688
319	inmate	27.201857
320	hope	5.9986296
321	train	18.660288
322	amendment	10.067015
323	international	16.917973
324	compare	12.817913
325	passed	7.6849594
326	accepting	8.927055
327	amusement	1.8651749
328	extremists	13.849083
329	completing	15.9362
330	anything	0.61904114
331	41	19.206615
332	saddened	30.502193
333	aguek	3.6614714
334	ending	6.5286016
335	curiosity	3.2440681
336	round	8.809225
337	journalists	11.275955
338	bowing	6.829193
339	maybe	0.5974666
340	gender	15.486883
341	cross	21.798092
342	hanging	8.950047
343	history	8.079934
344	running	7.35184
345	week	10.158422
346	flee	13.631327
347	terrorism	21.794775
348	bear	19.189505
349	states	9.769515
350	cedar	7.622274
351	occupation	8.133356
352	college	3.951787
