	tokens	ratings
0	--	3.7039652
1	either	1.9372361
2	understood	12.583113
3	millions	9.45063
4	saddam	10.6461525
5	tellers	10.265402
6	abused	9.258284
7	protect	14.133356
8	disenfranchised	25.133385
9	cost	10.41934
10	traveled	14.949005
11	schools	10.3307
12	austurvollur	3.7393138
13	suffering	28.15506
14	police	8.527634
15	deaths	19.174578
16	reaction	4.39779
17	half	3.0610561
18	democrat	8.648779
19	harassing	5.2867746
20	4	8.518873
21	urbane	10.831554
22	revenge	15.146986
23	stood	2.7780662
24	buried	13.042299
25	called	5.250558
26	outcome	3.6075084
27	usually	2.7376478
28	salacious	5.321294
29	information	13.725019
30	fact	2.3422322
31	entraprenerurship	3.7393138
32	far	3.8290515
33	rise	7.2497754
34	system	8.19268
35	barbarity	10.338903
36	foul	4.9323173
37	try	3.976921
38	explained	6.2726803
39	fad	2.4387164
40	soldier	17.081089
41	done	7.9896245
42	suffer	15.433723
43	products	7.309609
44	underneath	4.456546
45	species	8.016691
46	gunned	12.299053
47	promise	3.5363307
48	unfortunate	7.2327094
49	regardless	2.377681
50	mine	5.502403
51	etc	7.331301
52	both	4.8811145
53	defend	4.4599514
54	re	11.029081
55	really	7.2394533
56	free	7.901867
57	shocked	2.8722773
58	responsibility	8.629938
59	helps	9.12356
60	death	18.822718
61	manipulation	5.152941
62	shameful	3.7900698
63	bold	2.8726785
64	likely	5.1830664
65	randomly	4.775454
66	they	7.8777657
67	number	9.249962
68	taxpayers	5.2830534
69	churches	17.786167
70	brave	6.0884876
71	certainly	2.3288875
72	flint	9.009142
73	any	1.9366404
74	u	4.069434
75	somebody	5.2932234
76	us	12.27783
77	teacher	9.216917
78	highly	2.7525516
79	"""."	3.7393138
80	acres	14.823429
81	neighbourhood	20.099161
82	poorly	7.0704384
83	no	2.2237415
84	18	13.298298
85	beyond	8.1045475
86	amount	3.1055353
87	drainage	17.177937
88	aside	2.4095216
89	surive	13.550777
90	expected	2.2726154
91	three	6.2190495
92	few	6.6264963
93	ll	10.119339
94	sign	3.897211
95	ashamed	3.4700065
96	agree	2.7119696
97	stolen	7.8762097
98	chaos	8.786184
99	counts	8.66861
100	influx	7.2568283
101	turn	6.4176292
102	main	6.9252563
103	figure	2.5642116
104	pack	10.656998
105	basic	5.3062835
106	marvel	4.967826
107	challenges	9.292963
108	to	7.7645245
109	water	12.193462
110	punished	5.536269
111	anyways	2.3735952
112	archaic	7.0451593
113	rough	17.34043
114	occurrence	10.804647
115	break	8.7535
116	be	3.2033837
117	shacks	8.875408
118	goodness	14.382645
119	undergraduate	10.5550995
120	departments	4.130251
121	kenyan	2.8176713
122	overbearing	3.8288383
123	stuff	2.9655616
124	multiple	9.158472
125	pick	5.73293
126	stay	4.295101
127	mediterranean	14.5383415
128	limitations	7.2869687
129	asking	4.2956824
130	nooooo	3.8015714
131	desert	8.551165
132	deserves	7.1459937
133	junk	2.1271515
134	ground	13.67523
135	every	2.6859453
136	barbaric	5.951943
137	nightmare	4.0158525
138	sell	7.88347
139	period	5.040967
140	friend	10.410702
141	unarmed	13.8146305
142	senseless	8.695118
143	local	10.572554
144	photographer	7.1685905
145	checks	4.8875303
146	breaks	9.704271
147	full	3.612148
148	pundits	7.24287
149	harassments	10.464008
150	rarely	2.8694553
151	organizations	8.213959
152	security	5.2072306
153	grazing	10.696875
154	largely	7.415727
155	bunch	1.758594
156	mass	14.898191
157	50	8.325426
158	housing	14.679527
159	bit	1.8745284
