	tokens	ratings
0	guilders	2.8942335
1	networking	3.1149006
2	sheet	2.894214
3	referendum	2.8962588
4	01234	2.8961775
5	most	3.123298
6	since	2.8999364
7	lol	3.479474
8	also	2.946519
9	pig	3.419859
10	bank	2.894358
11	owes	3.0247006
12	treaty	2.8941972
13	poured	3.3025053
14	job	3.0490823
15	stalk	3.444745
16	appreciate	3.0984428
17	celtic	2.9018648
18	optical	2.8946347
19	arrogance	3.4539008
20	efficacy	2.9279537
21	transferred	2.894404
22	factories	2.8971236
23	neuwirth	2.9809046
24	waiting	3.3808331
25	1960s	2.8941975
26	closely	2.91607
27	numberstreetname	2.9809046
28	times	2.9702506
29	um	3.1804876
30	judgment	3.0089543
31	woman	3.3987424
32	ceramics	2.8941405
33	felonies	3.1095252
34	forgetful	2.937169
35	weren	3.220932
36	three	2.9428222
37	driver	2.965277
38	cci	2.8940187
39	advisors	2.996977
40	only	2.9460824
41	pre	2.8942099
42	recent	2.9348443
43	butter	2.934533
44	anwar	3.0198138
45	treasures	3.3609998
46	inteview	2.8942974
47	singapore	2.8958917
48	raggedy	3.0860946
49	red	2.9456172
50	built	2.9781492
51	nathan	2.9234154
52	reclusive	2.951612
53	saw	3.39814
54	visibility	2.9322784
55	awakened	3.602589
56	could	3.0342908
57	lebo	3.0720627
58	change	2.8970168
59	femininity	3.17832
60	apologize	3.0336635
61	providing	3.093382
62	tribe	3.176632
63	used	2.8995838
64	worn	2.9008396
65	si	2.9386077
66	doesn	3.0258944
67	say	3.2446413
68	driven	3.25073
69	2002	2.8942182
70	ibrahim	2.897782
71	labels	2.8947117
72	trashed	3.4455128
73	asia	2.9050457
74	artists	2.9965544
75	brazil	2.9666123
76	got	3.471736
77	gadget	3.0162573
78	denver	2.8946
79	gleaming	3.4410162
80	increased	3.1911418
81	evolved	3.0062892
82	beat	3.476955
83	13	2.8942726
84	month	3.1365492
85	microsoft	2.9107318
86	paiutes	2.9809046
87	child	3.2382207
88	distracts	3.1725016
89	fits	3.0721657
90	listen	3.1350715
91	started	3.2445943
92	indicated	2.8941245
93	look	3.080377
94	2001	2.8943677
95	tower	2.9426224
96	special	3.0809863
97	eastward	2.8942
98	disaster	3.2977014
99	audience	3.2212186
100	♯	2.8945222
101	training	3.0221827
102	limit	2.9318573
103	middle	3.0034943
104	desired	2.897916
105	federation	2.8980463
106	auction	2.9881747
107	called	3.104632
108	dsm	2.8941822
109	slipped	2.9410613
110	homes	3.0571039
111	opposition	3.2303877
112	streak	3.2391686
113	holy	3.5450723
114	movement	2.9432151
115	communities	3.037774
116	ignored	2.9223742
117	hurt	3.2750607
118	perhaps	2.9035716
119	eligible	2.9553893
120	vegetables	2.9831667
121	meringue	2.8947663
122	malleable	2.8989716
123	smooth	2.9911115
124	sentence	3.057543
125	printed	2.8951135
126	minded	3.0261528
127	active	2.9445868
128	staying	3.0313494
129	associated	2.895264
130	holes	2.9790635
131	vacation	3.1387649
132	famous	3.0109522
133	gods	3.264297
134	prohibiting	2.896824
135	suit	2.9179478
136	dining	2.9101543
137	corpulent	3.211593
138	bay	2.9174147
139	shirt	3.2262118
140	mall	3.0708566
141	patrollers	2.9273074
142	head	3.129368
143	residence	2.894088
144	interesting	2.9650295
145	biggest	3.432343
146	modernized	2.9566932
147	leans	2.9601052
148	wider	2.9194937
149	mistrial	3.1467125
150	9	2.8958912
151	venezuela	2.9070284
152	forecasters	2.9442809
153	ashore	3.0719316
154	chapter	2.9727342
155	america	3.0201068
156	sane	3.2452261
157	contract	2.898559
158	hit	3.6074421
159	vanished	3.031665
160	helps	3.0255206
161	ubiquitous	2.9815009
162	bottle	3.1871943
163	station	2.894628
164	working	2.9778225
165	robot	3.0597034
166	content	2.9101295
167	point	2.9406924
168	same	2.9261825
169	your	3.347541
170	elements	2.9208748
171	wii	3.054165
172	counsel	2.9640896
173	misinterpretation	2.9256356
174	tgi	2.895613
175	tradition	2.8998735
176	privileges	2.9614854
177	generous	3.2718906
178	wee	3.147218
179	roof	3.1531894
180	monday	2.9378264
181	off	3.2935138
182	harmonically	2.9211004
183	breeze	3.0645468
184	sep	2.8940623
185	tiger	3.3147855
186	walled	3.1300447
187	bicycle	2.8954682
188	harrassment	3.3864346
189	countless	3.4220436
190	destroyed	3.4927208
191	distinguish	2.8941886
192	dancers	3.0619433
193	money	3.1244094
194	subdued	3.104414
195	successful	3.0783284
196	souvenirs	3.0005956
197	award	2.982566
198	bombs	3.4206135
199	courts	2.9606616
200	fully	3.0417113
201	santiago	2.8940685
202	shooting	3.2205257
203	restore	2.9581373
204	climate	2.895146
205	demonstration	3.140669
206	voters	2.975616
207	ah	3.1659377
208	yelena	2.949046
209	congressional	2.92717
210	ron	2.8941839
211	planning	2.980715
212	carriage	2.8943334
213	frontier	2.8988624
214	farther	3.001008
215	sky	3.2230873
216	become	3.1056814
217	track	2.9402182
218	heartbeat	3.551352
219	refashion	2.9551516
220	goals	3.0260217
221	division	2.8945856
222	1998	2.8947852
223	launched	3.595324
224	body	3.2199762
225	membership	2.9743965
226	followers	3.2410352
227	infrastructure	3.010867
228	regulated	2.8941987
229	hundred	3.1083052
230	building	3.0034704
231	took	3.1035414
232	travel	2.9494681
233	adding	2.9217644
234	frys	2.9083042
235	strongly	3.1131563
236	night	3.2202659
237	skinny	3.2390537
238	average	2.984408
239	southern	2.894737
240	baby	3.546952
241	support	3.2103627
242	bidders	2.9827316
243	smuggler	3.060724
244	v	2.928848
245	airplane	2.9863794
246	reveal	3.0025773
247	fail	3.1033971
248	tote	2.9179013
249	dublin	2.8941984
250	nodded	2.9217918
251	versions	2.8965526
252	concern	2.9067965
253	peak	2.9757862
254	nutrients	2.9333525
255	pulled	3.4633427
256	sites	2.8955004
257	geography	2.8941705
258	cgi	2.9005165
259	harmonic	2.9019191
260	opponents	3.2839181
261	facially	3.07094
262	houses	2.9815454
263	skating	3.1360445
264	reaching	3.3348317
265	gold	3.0510943
266	element	2.922292
267	icon	2.8959074
268	nov	2.8941896
269	install	2.9070756
270	didn	3.1640801
271	oshkosh	2.9926326
272	audio	2.9448848
273	then	2.9675357
274	statezipcode	2.9809046
275	trade	2.9075806
276	paris	2.8948677
277	hockey	3.319344
278	different	2.8974953
279	folly	3.1391406
280	photo	2.9106398
281	backlog	3.0182056
282	memorial	2.894201
283	500	3.1330833
284	free	3.238123
