	tokens	ratings
0	cats	3.2510443
1	bearing	2.933996
2	intervening	2.9441514
3	most	3.1058867
4	sparkling	3.281341
5	since	2.907728
6	prizes	3.2971919
7	wacko	3.3316882
8	startlingly	3.2902882
9	also	2.9653323
10	bank	2.9053314
11	poured	3.3765297
12	dam	3.0343857
13	89	2.9188666
14	job	3.1457162
15	endorsed	2.9430711
16	ratcheting	3.3108552
17	stalk	3.2441509
18	saga	3.0781028
19	principal	2.9014153
20	appreciate	3.1230774
21	foraging	2.9185674
22	democracy	3.0995786
23	strung	3.279768
24	waiting	3.3002896
25	mississippi	2.914776
26	factories	2.9526174
27	raided	3.461084
28	times	2.984122
29	yu	3.0788631
30	woman	3.3514357
31	acceptance	2.9538496
32	variations	2.9036515
33	hewn	2.9610653
34	racing	3.2522037
35	three	3.002443
36	driver	2.9575427
37	only	2.9627726
38	particular	2.9056585
39	decayed	2.9718812
40	recent	2.9785597
41	pre	2.9059474
42	carry	3.0381541
43	host	3.0413034
44	data	2.9217153
45	built	3.002348
46	140k	3.2819703
47	red	3.1101327
48	instruction	2.9010854
49	nathan	2.9400446
50	hip	3.1124122
51	saw	3.3430345
52	higher	3.001678
53	mih	2.9125397
54	could	3.0946624
55	whereas	2.9010315
56	attaining	2.9825306
57	change	2.927023
58	moves	3.0464675
59	providing	2.9916148
60	used	2.9302626
61	zui	2.9321446
62	shaded	2.9019225
63	doesn	3.0837855
64	say	3.3093371
65	preserves	2.9742231
66	2002	2.9018946
67	labels	2.9550147
68	lane	2.9040852
69	asia	2.995993
70	artists	3.048861
71	got	3.4561243
72	readily	2.960965
73	approach	2.917673
74	lines	2.9146113
75	increased	3.1471295
76	denver	2.9174867
77	967	2.9032578
78	malfunctioned	3.0991125
79	13	2.9032488
80	month	3.1989663
81	eagles	3.122839
82	microsoft	2.9854891
83	paiutes	3.0051808
84	child	3.2176511
85	available	2.922789
86	fits	3.0761392
87	screams	4.1566033
88	explosion	3.6201797
89	started	3.2448587
90	undeveloped	2.974208
91	pure	3.2294476
92	look	3.0909524
93	hush	3.3480074
94	hospital	3.0042992
95	customers	3.0920033
96	india	3.028092
97	tower	3.0248506
98	protectionist	3.0354395
99	♯	2.9010394
100	middle	2.9403453
101	desired	2.9040926
102	vibration	3.2947135
103	auction	3.0499887
104	called	3.0938437
105	federation	2.9322155
106	slipped	2.9832678
