	tokens	ratings
0	rape	10.536936
1	rohingya	3.8256404
2	either	0.85142505
3	lock	1.8696842
4	millions	10.996787
5	saddam	5.9941807
6	brainwashing	3.5452938
7	abused	12.102535
8	cigarette	7.870475
9	protect	14.08789
10	cost	6.3346424
11	clinics	6.498764
12	voted	3.2998676
13	suffering	29.728813
14	greece	24.144293
15	police	8.676529
16	deaths	15.389822
17	sacrifice	22.584349
18	reaction	3.7066445
19	afflicted	21.89935
20	half	2.811009
21	contamination	15.876282
22	4	11.455517
23	fowlerii	3.8256404
24	improper	8.936223
25	brings	9.1516905
26	wasnt	3.2955596
27	buried	10.53701
28	called	4.917427
29	usually	2.5877023
30	proving	3.455171
31	contacted	11.551563
32	information	17.134756
33	fucker	1.2418863
34	fact	2.3521998
35	elevators	13.460732
36	far	2.2780662
37	earthly	16.589403
38	system	12.043873
39	publicly	5.3294396
40	try	2.3090086
41	tiny	8.33921
42	done	6.6118493
43	suffer	18.38012
44	products	7.6454864
45	species	4.9098544
46	unfortunate	5.839088
47	regardless	3.1121838
48	dogma	10.50521
49	etc	10.035551
50	both	4.501421
51	hollow	5.1477456
52	re	8.133862
53	really	7.6879663
54	2009	13.207841
55	43	12.803348
56	harsher	4.9232655
57	free	11.184174
58	shocked	3.587164
59	responsibility	12.007664
60	altruistic	11.315088
61	patterns	14.091431
62	death	16.809162
63	techno	10.771863
64	contracted	5.570127
65	bikes	4.9438353
66	protection	11.686926
67	shameful	3.1932406
68	likely	5.6165085
69	randomly	4.891586
70	they	6.41858
71	number	6.2957973
72	brave	11.308725
73	certainly	4.040943
74	flint	13.552932
75	any	0.6203528
76	somebody	3.6508317
77	u	3.9677908
78	us	13.155582
79	fantasy	1.1516988
80	afternoon	8.246445
81	no	1.7043211
82	amount	3.4119248
83	beyond	5.4845376
84	rethink	6.745867
85	aside	1.2204747
86	expected	2.0832303
87	lenses	2.3075655
88	few	7.138685
89	three	5.49564
90	ll	7.5696115
91	sign	3.6930742
92	agree	1.043561
93	fasciitis	24.14025
94	libya	16.903273
95	grooming	2.243556
96	turn	6.7146444
97	tanzania	26.71202
98	main	5.5103664
99	growth	5.175211
100	figure	1.690891
101	carson	4.6510787
102	2015	12.685625
103	distracted	5.2565928
104	morons	0.67412406
105	to	7.2196784
106	buddies	1.6763141
107	ideals	8.69931
108	skills	4.5643325
109	water	19.057138
110	closing	4.839536
111	crying	11.650235
112	tools	9.339374
113	punished	5.410036
114	!!!	3.8256404
115	be	5.8564453
116	nipples	11.238459
117	ecology	27.101377
118	liver	19.892427
119	stuff	1.2383015
120	legal	3.9421055
121	multiple	7.8901076
122	pick	5.4622045
123	stay	2.0664027
124	deserves	5.2463064
125	dingus	0.5044072
126	ground	14.015395
127	cared	4.102632
128	every	4.16793
129	sounds	6.8845215
130	market	4.0916934
131	traditionally	14.321038
132	barbaric	8.206246
133	friend	9.237272
134	warnings	9.679799
135	smartphones	6.8932033
136	naegleria	3.8256404
137	local	9.774471
138	sadness	28.627222
139	lopilato	3.8256404
140	full	4.999847
141	name	8.272737
142	chowder	2.9355683
143	security	4.330507
144	gbr	8.849973
145	largely	6.8825808
146	bunch	0.6944701
147	mass	18.632273
148	financing	4.8576374
149	chances	4.5273876
150	bit	1.9458005
151	defense	4.2098565
152	birds	22.406607
153	happiness	18.355007
154	adapt	9.541464
155	tot	8.388956
156	trucks	7.2993855
157	leaving	3.9272902
158	known	6.694107
159	.”	3.8256404
160	annually	6.812553
161	will	6.3214974
162	nonsense	0.5044072
163	infants	24.803026
164	showed	4.4652843
165	over	5.730593
166	two	4.866606
167	recover	12.320679
168	toll	14.939347
169	reading	12.616973
170	think	1.86291
171	understanding	18.345337
172	distinguish	7.8391085
173	daily	12.772319
174	profits	12.548923
175	built	8.584013
176	highest	11.409801
177	australia	7.402129
178	totally	3.9524963
179	coffee	12.584579
180	lethal	5.6046715
181	sells	2.7536216
182	peace	13.873571
183	pay	1.6128244
184	wiping	3.3356357
185	through	14.562812
186	humanitarian	15.623356
187	stock	2.3065097
188	on	5.7381024
189	raped	12.823123
190	damaging	5.4272566
191	abortion	7.183997
192	developing	3.9053385
193	sp	6.8423033
194	cohen	18.550776
195	though	1.50279
196	xd	4.5951366
197	buy	7.8309636
198	stand	2.0087914
199	torn	20.026056
200	israeli	5.529918
201	literally	11.576562
202	terrorist	3.378218
203	nuisance	2.4560547
204	cures	5.104322
205	secretive	2.780239
206	skunks	5.080173
207	splitting	3.1343744
208	surgeries	12.448594
209	aspects	6.38092
210	tragic	20.01103
211	pain	23.429195
212	risks	5.22898
213	habitats	23.040829
214	applies	7.2652535
215	pumping	4.645735
216	forbid	1.685399
217	helpless	18.613432
218	twist	2.654655
219	messaging	9.839249
220	incidents	7.9464474
221	before	4.675889
222	dear	15.187682
223	california	5.4001145
224	101	15.147641
225	brace	6.877477
226	20	14.214971
227	best	6.1732554
228	tell	2.5065825
229	creatures	14.153919
230	size	9.044954
231	somali	11.789594
232	activity	5.4620624
233	partner	6.1407685
234	tourism	10.9722595
235	jungle	14.690024
236	did	7.778383
237	golden	16.189562
238	tragedies	28.771288
239	sit	3.1330702
240	concerned	3.6463227
241	c	14.870753
242	well	2.6773086
243	ever	1.8584363
244	fire	15.621233
245	church	11.619692
246	want	2.9630697
247	orphans	24.537613
248	off	4.380974
249	earth	17.211132
250	!	10.865652
251	nations	5.9302073
252	skunk	2.5884085
253	polluted	20.763504
254	1400miles	3.8256404
255	tract	19.318447
256	stop	2.987891
257	poverty	26.656857
258	unknown	7.6292777
259	selfishness	13.70871
260	thankful	13.463528
261	transportation	19.839348
262	hand	7.1362114
263	showing	3.612403
264	blisters	29.20648
265	frequency	14.01776
266	move	4.937197
267	extend	9.821354
268	affects	9.01342
269	politicians	3.6889505
270	affected	5.8118463
271	who	4.490448
272	reasons	2.9317286
273	anet	0.5044072
274	blames	5.3350396
275	tap	11.508173
276	missles	9.8916235
277	involvement	7.0349903
278	dont	0.5141714
279	victim	10.549794
280	audio	8.495855
281	deserve	13.379218
282	perception	9.322935
283	swim	8.181303
284	hopefully	3.546704
285	someone	4.462567
286	hurt	13.295882
287	relevance	15.899683
288	awhile	4.3645782
289	god	6.3924046
290	older	7.1813188
291	adoption	17.536572
292	resources	19.038603
293	starvation	21.442442
294	relationships	16.665686
295	place	2.820735
296	misdeeds	7.6088014
297	villages	25.406376
298	sand	6.90666
299	bathroom	6.8876357
300	relates	13.006816
301	sympathy	12.543383
302	took	7.1666594
303	cholera	21.632095
304	regulations	5.9442
305	ideology	8.129228
