	tokens	ratings
0	arenas	3.045349
1	sheet	3.0018516
2	definitive	3.0800474
3	healthier	3.1547525
4	investigated	2.9754355
5	since	2.9779606
6	most	3.0736067
7	ostensible	3.0180018
8	enduring	3.0371194
9	communist	2.9888897
10	also	3.0937383
11	happens	3.0121188
12	unblinkingly	3.0036988
13	bank	3.0383875
14	poured	2.974466
15	dam	2.9757805
16	1886	2.9801993
17	job	3.0653641
18	lighting	3.0189683
19	appreciate	3.1352994
20	efficacy	3.060081
21	waiting	2.9758906
22	factories	2.9773195
23	resguardos	3.0557604
24	times	2.9899273
25	steal	3.0260625
26	woman	2.9954777
27	racing	3.0532126
28	three	3.0417407
29	driver	3.0506153
30	only	3.005838
31	particular	3.042059
32	mourn	2.9727776
33	recent	3.0157244
34	pre	3.0458987
35	butter	2.998204
36	vie	3.0575905
37	carry	3.086273
38	host	3.0907042
39	recognizable	3.060135
40	data	3.069163
41	2832	3.0639205
42	medicine	2.9909687
43	built	3.0806842
44	instruction	3.0544786
45	red	2.9994915
46	higher	3.067295
47	raggedy	2.982576
48	nathan	2.981516
49	saw	2.976805
50	dire	2.973873
51	could	2.979234
52	change	3.068039
53	abound	3.0268483
54	moves	2.9986231
55	providing	3.1305852
56	used	3.017439
57	comparison	2.9934645
58	say	3.070496
59	doesn	3.0659318
60	2002	2.9771817
61	labels	3.0916734
62	weapons	2.988885
63	got	3.0377963
64	brazil	3.0384552
65	derferment	3.0557604
66	muslims	2.9867158
67	lines	3.026334
68	gleaming	3.0584726
69	beat	3.0077202
70	13	2.976791
71	upheld	3.0370994
72	scattered	2.9736197
73	regulate	3.0563009
74	month	3.0173979
75	mobsters	2.9803624
76	microsoft	3.041701
77	child	2.9806867
78	ws	2.974559
79	available	3.0849762
80	started	2.992311
81	listen	3.1092174
82	pure	3.097216
83	look	3.091987
84	2001	2.9758437
85	india	2.9802318
86	customers	3.1382165
87	hospital	2.974127
88	special	3.1057727
89	disaster	2.9740493
90	donaldson	2.987006
91	protectionist	3.0284314
92	♯	3.0640957
93	findings	3.0832763
94	hassan	2.9905791
95	middle	2.9806786
96	fraudulent	3.004564
97	corporation	3.0272007
98	training	3.1025
99	auction	3.052132
100	federation	3.0572464
101	called	3.0369062
102	desired	3.0574813
103	operate	3.061534
104	advertises	3.0954807
105	opposition	3.0206854
106	homes	2.9886277
107	thematically	3.0699043
108	movement	3.0183215
109	communities	3.0530148
110	hurt	2.9729319
111	perhaps	2.9775736
112	ignored	2.9736788
113	resists	3.0809367
114	liffey	2.979696
115	ethos	3.121816
116	commonsense	3.1052673
117	malleable	3.0011377
118	smooth	3.0739398
119	direction	3.0118327
120	overcast	2.9747086
121	gritty	3.0406024
122	minded	3.0417445
123	associated	3.032868
124	famous	3.0724816
125	book	3.089314
126	sony	3.0311224
127	smog	2.9761639
128	patrollers	3.0479927
129	suit	3.0662231
130	dining	3.0919116
131	bay	2.9970033
132	enable	3.123688
133	neared	2.9733508
134	shore	2.985343
135	queen	3.0151286
136	optional	3.1052322
137	head	2.987515
138	intrigue	3.0261927
139	shirt	3.0620322
140	interesting	3.072967
141	biggest	3.062618
142	brand	3.1081011
143	nato	3.070112
144	driest	3.0442476
145	9	2.9780138
146	venezuela	2.9766326
147	temperature	2.981222
148	thursday	2.9998555
149	ashore	2.9955144
150	stranded	2.9732447
151	6	2.9841747
152	shocked	2.9737384
153	america	3.0405033
154	hit	2.9838808
155	vanished	2.9725266
156	helps	3.128066
157	lining	3.0049844
158	ballrooms	2.975731
159	knowle	3.0547307
160	bottle	3.0435314
161	station	3.0049257
162	working	3.0769928
163	promotion	3.1030312
164	robot	3.064339
165	content	3.0909994
166	point	3.007704
167	same	3.0319026
168	your	3.1650176
169	elements	3.0837157
170	ip	2.9804883
171	owls	3.0606322
172	privileges	3.0703163
173	generous	3.0918846
174	allows	3.1218715
175	monday	2.99993
176	sporting	3.1243527
177	off	3.0893002
178	walled	2.975193
179	feelings	2.975082
180	conquistador	3.0965025
181	athens	3.0114734
182	prolonging	2.9763858
183	1977	2.9961114
184	coastline	3.0684414
185	smell	2.9776974
186	favors	3.0616097
187	640	3.0183876
188	rely	3.0545042
189	dancers	3.0186045
190	money	3.0630894
191	jackass	3.0246286
192	brian	2.9912055
193	evans	2.9926217
194	successful	3.0918953
195	reasonable	3.0812364
196	award	3.1061594
197	reply	2.9815583
198	foragers	3.0788603
199	incongruities	2.9992936
200	courts	3.0280766
201	fully	3.0681827
202	recalled	2.9742057
203	fostering	3.1279058
204	climate	3.066113
205	retrieved	2.9741323
206	voters	3.0090184
207	planning	3.0509589
208	congressional	3.0485542
209	parents	3.0185518
210	contra	3.0243955
211	editions	3.0576284
212	sky	2.9785488
213	farther	2.998708
214	remarkable	3.1051426
215	frontier	3.0125277
216	become	3.0686781
217	track	3.101821
218	repress	3.0048294
219	roller	3.0226824
220	goals	3.1261296
221	division	2.99557
222	1998	2.9794447
223	hardly	2.975811
224	body	2.9788935
225	colorlessness	2.9741664
226	membership	3.1172159
227	clubbing	2.9909937
228	scratched	2.9745317
229	istanbul	3.0282278
230	hundred	2.9946625
231	foot	2.9862454
232	building	3.0811744
233	took	2.9908006
234	adding	3.1094701
235	strongly	3.0719886
236	night	2.9768126
237	plo	2.9820263
238	loans	3.0027795
239	southern	2.9990294
240	assistant	3.0366096
241	support	3.1138196
242	baby	2.9930453
243	yrs	2.9761856
244	v	2.9838684
245	reveal	3.0323296
246	dublin	3.02255
247	nodded	2.9746614
248	welcomes	3.1377199
249	assumption	2.9846687
250	stephanie	3.029727
251	concern	2.9743092
252	peak	3.0197177
253	pulled	2.9754348
254	weld	3.0930235
255	whale	3.0630205
256	obligation	3.082221
257	cgi	3.011868
258	hk	3.0125024
259	harmonic	3.0838213
260	merkel	2.9777184
261	simplicity	3.131866
262	controversial	2.987244
263	houses	2.9939792
264	gold	3.038625
265	ray	2.975122
266	somalia	2.9739423
267	relevant	3.0665908
268	motorized	3.0707014
269	icon	3.064044
270	whalen	2.987455
271	nov	2.9745805
272	caused	2.972557
273	didn	2.9774785
274	seventy	2.9947863
275	audio	3.081149
276	then	3.0299835
277	trade	3.0580087
278	130	2.9984992
279	soft	2.9851544
280	accepting	3.0337925
281	tasks	3.065257
282	different	3.051075
283	fat	3.0084496
284	plato	3.0075228
285	photo	3.0512042
286	500	3.027892
287	free	3.1109686
288	lethal	2.975344
289	68	2.985646
290	customs	3.053207
291	detail	3.0619318
292	/	2.9948928
293	furnishings	3.0574965
294	this	3.0828516
295	mountainous	2.9765162
296	west	2.9774346
297	bad	2.9750922
298	luring	2.9780085
