	tokens	ratings
0	undergone	2.9744036
1	pricey	3.083894
2	most	3.076342
3	since	2.9927514
4	prizes	3.1212947
5	also	3.1193519
6	happens	3.0792763
7	tu	3.0634024
8	bank	3.0802925
9	misinformation	2.988804
10	89	2.985475
11	job	3.0954792
12	conversely	3.00013
13	lighting	3.0306273
14	efficacy	3.050909
15	waiting	3.0171955
16	factories	2.9820743
17	times	3.0033693
18	algorithm	3.101204
19	preferences	3.11264
20	steal	3.0613759
21	judgment	2.9946198
22	woman	3.0127294
23	variations	3.1062362
24	ceramics	3.0754766
25	three	3.064549
26	lisboa	3.098886
27	offenders	3.052358
28	only	3.051438
29	particular	3.07124
30	recent	2.9856083
31	carry	3.1099153
32	tuned	3.0867808
33	toyoo	3.0756059
34	barrier	2.9933162
35	data	3.092232
36	recognizable	3.0662265
37	built	3.0783477
38	red	3.0160794
39	higher	3.0734594
40	nathan	3.0262742
41	saw	2.9844947
42	fuels	3.072027
43	enactment	3.0655122
44	could	3.0389316
45	whereas	3.0106807
46	change	3.1149387
47	glad	3.0743895
48	used	3.0397916
49	zui	3.0434473
50	comparison	3.008218
51	say	3.1043553
52	doesn	3.1072137
53	preserves	3.133993
54	practical	3.1146266
55	2002	2.9908996
56	ibrahim	3.0081446
57	labels	3.1165004
58	silent	2.9678466
59	damming	2.9722896
60	shouted	2.9855592
61	got	3.094623
62	serves	3.1256847
63	approach	3.1191325
64	tempted	2.987198
65	denver	3.0545607
66	increased	3.0189555
67	distinct	3.0853002
68	unforget	3.0756059
69	moderate	3.0350838
70	13	2.9819045
71	producers	3.1077302
72	heroines	3.0899909
73	month	3.0336156
74	microsoft	3.0748975
75	child	2.992636
76	available	3.1028504
77	argue	3.0811303
78	started	3.0123599
79	fung	3.0255485
80	root	3.0513318
81	pure	3.1016123
82	look	3.1139722
83	tower	2.9830093
84	india	3.0541782
85	customers	3.1263752
86	happening	2.986265
87	rugs	3.0586796
88	special	3.118194
89	audience	3.108348
90	♯	3.0465403
91	wondrous	3.0815632
92	findings	3.067925
93	training	3.091554
94	middle	3.020086
95	pensive	2.9659433
96	desired	3.1068122
97	justices	3.0193663
98	joked	2.993729
99	limit	3.070111
100	called	3.0664825
101	library	3.1177235
102	slipped	2.9640749
103	operate	3.112727
104	hallucinating	2.9620087
105	tool	3.1251745
106	opposition	3.0303092
107	presents	3.106494
108	movement	3.0425973
109	vegetables	3.0864956
110	ignored	2.9687443
111	hurt	2.9650676
112	perhaps	2.9944623
113	liffey	3.0305073
114	legation	2.9671435
115	marches	2.997457
116	malleable	3.0226388
117	compensation	3.0224838
118	cabins	2.9830294
119	involves	3.1148596
120	sentence	3.0214536
121	smooth	3.1086745
122	associated	3.029348
123	vacation	3.0651622
124	famous	3.076937
125	sony	3.094544
126	book	3.1140308
127	gods	3.0530283
128	sues	2.9796157
129	prohibiting	2.9922676
130	suit	3.0953696
131	bay	3.0059817
132	head	3.0008943
133	horrible	2.9662423
134	discount	3.0969758
135	barkeep	3.0125513
136	interesting	3.081197
137	borrow	3.1143384
138	britons	3.034934
139	9	2.9847448
140	outrage	2.9728186
141	exhilarating	3.1149766
142	thursday	3.0619516
143	bronzes	3.0329773
144	subscription	3.1023836
145	6	3.0086572
146	chapter	3.1058946
147	revived	2.9704418
148	america	3.0870194
149	abused	2.9696703
150	contract	3.0308726
151	hit	3.0278766
152	departures	2.9672768
153	station	3.0327494
154	coded	3.0228255
155	robot	3.083286
156	point	3.0431185
157	same	3.0710583
158	your	3.1422663
159	tradition	3.1045613
160	potter	3.033745
161	privileges	3.062776
162	generous	3.1040483
163	allows	3.123839
164	monday	3.059006
165	roof	2.9815814
166	off	3.0915005
167	caps	3.1119318
168	tiger	3.0715504
169	campus	3.0908444
170	sticking	3.1066372
171	yellow	3.0118594
172	size	3.09149
173	money	3.108207
174	prudent	3.067809
175	nesting	3.0835884
176	clashes	2.968486
177	successful	3.1117997
178	reasonable	3.1072187
179	massively	3.0415418
180	award	3.1142025
181	foragers	3.089975
182	hanlon	3.0758815
183	innovative	3.128239
184	foreshadowed	2.9677262
185	fully	3.095313
186	recalled	2.9662545
187	appropriated	3.0130413
188	lovers	3.111837
189	shooting	2.9815557
190	potentially	3.0464013
191	ah	3.0120385
192	opinions	3.0552728
193	parents	3.020968
194	congressional	3.0664005
195	rwanda	3.07898
196	distributors	3.1094491
197	sky	2.9717376
198	farther	2.9987385
199	become	3.064535
200	affords	3.1294968
201	track	3.119878
202	goals	3.1365647
203	hardly	2.998439
204	1998	2.996334
205	chances	3.0588326
206	deductible	3.0679858
207	colorlessness	2.9647481
208	membership	3.109259
209	cruisers	3.0492163
210	hundred	3.0176392
211	building	3.0527477
212	foot	2.9953911
213	lieutenant	2.969411
214	took	3.0163832
215	assembled	3.1023982
216	travel	3.0938427
217	adding	3.125325
218	night	2.9824455
219	plunged	2.9601831
220	average	3.0510209
221	buried	2.9642901
222	metropolis	3.010952
223	baby	3.0302262
224	support	3.1184144
225	costner	3.0756059
226	v	2.996834
227	speeches	3.0369477
228	symbol	3.0366383
229	ash	2.9717543
230	reveal	3.0379455
231	1990s	2.9757674
232	tote	3.1122181
233	dublin	3.0965474
234	nodded	2.9761825
235	tbs	3.022681
236	concern	2.9699833
237	upholds	3.1236403
238	peak	3.053429
239	pulled	2.9809325
240	businessmen	3.019947
241	awesome	3.1321785
242	harmonic	3.1172235
243	opponents	3.0309768
244	houses	3.0118618
245	vary	3.080956
246	gold	3.0447474
247	reaching	3.034778
248	somalia	2.9878595
249	vines	2.982155
250	whalen	3.0113454
251	connaught	3.023034
252	caused	2.9597616
253	didn	3.0041952
254	owns	3.0883522
255	audio	3.1116045
256	then	3.091409
257	trade	3.0873508
258	130	3.0035422
259	paris	3.0172489
260	nardo	3.052033
261	soft	3.0375519
262	partner	3.1084104
263	different	3.0933084
264	inexcusable	2.9798634
265	hosts	3.0712793
266	upbringing	2.9867458
267	photo	3.0635164
268	memorial	2.9761336
269	500	3.0777423
270	free	3.115535
271	caviar	3.1064281
272	/	3.0109663
273	30am	3.0143793
274	supersedes	3.1063614
275	this	3.117434
276	flagstaff	3.0164802
277	influence	3.0102634
278	stretches	3.018654
279	west	2.9824657
280	bad	2.9745328
281	deserve	3.1426392
282	sri	3.076596
283	toward	3.0459404
284	seabees	3.0756059
285	frozen	2.9710145
286	hats	3.0831563
287	distance	2.9961288
288	critics	3.0684462
289	lot	3.0980554
290	chemicals	2.997059
291	dab	3.0870113
292	?’	3.0756059
293	crimes	2.9751394
294	gerald	3.0679646
295	paper	3.092905
296	border	3.0041475
297	reserves	3.115321
298	vista	3.0515914
299	color	3.110154
300	quarterback	3.0234838
301	choice	3.1094756
302	dropped	2.969468
303	alleys	2.9841437
304	broken	2.96593
305	play	3.1325297
306	pass	3.0860853
307	edge	3.050336
308	virtually	3.0826344
309	behavior	3.0319939
310	printer	3.0797052
311	removed	2.97494
312	fertilization	3.0619428
313	collective	3.086971
314	side	3.04224
315	forms	3.0864599
316	input	3.1147375
317	magic	3.071991
318	selling	3.097038
319	buffalo	3.0489957
320	found	2.9866328
321	owners	3.0684693
322	information	3.0976892
323	style	3.1192362
324	ants	3.0217326
325	tried	2.9788437
326	these	3.11536
327	cooperation	3.1124954
328	11	2.9806173
329	readers	3.1171734
330	responsible	3.063903
331	vehicle	3.0712504
332	highlighted	3.0341442
333	determines	3.09856
334	a	3.1139967
335	duhan	3.0756059
336	soon	3.0432475
337	rampant	2.972115
338	internet	3.0503306
339	exercises	3.10258
340	unlikely	3.0144398
341	adrienne	3.0643559
342	dollars	3.0670943
343	david	3.0479007
344	ways	3.092676
345	resources	3.0978448
