	tokens	ratings
0	cats	3.295446
1	bearing	2.898689
2	intervening	2.5742705
3	most	2.8632839
4	sparkling	4.6811604
5	since	2.854745
6	prizes	4.2851057
7	wacko	2.5650284
8	startlingly	2.614965
9	also	3.5229127
10	bank	2.97481
11	poured	2.747183
12	dam	2.63976
13	89	2.867723
14	job	3.0247433
15	endorsed	2.9790442
16	ratcheting	2.593858
17	stalk	2.582848
18	saga	2.5953548
19	principal	2.8843021
20	appreciate	4.169341
21	foraging	2.9830294
22	democracy	2.6018472
23	strung	2.5875213
24	waiting	2.6912131
25	mississippi	3.1469345
26	factories	2.576248
27	raided	2.548938
28	times	2.9889548
29	yu	3.0938406
30	woman	3.015651
31	acceptance	3.7736099
32	variations	2.9447098
33	hewn	2.5872002
34	racing	2.7774923
35	three	3.2077365
36	driver	2.6314716
37	only	2.6285324
38	particular	2.91472
39	decayed	2.5581684
40	recent	2.997487
41	pre	2.9461238
42	carry	2.7720075
43	host	3.8401566
44	data	2.8419087
45	built	3.0847857
46	140k	2.7798593
47	red	2.9447098
48	instruction	2.9497445
49	nathan	2.9351022
50	hip	3.043776
51	saw	2.9070606
52	higher	2.9348927
53	mih	2.94981
54	could	2.7459412
55	whereas	2.8568017
56	attaining	3.3265305
57	change	2.9555593
58	moves	2.943951
59	providing	3.8049285
60	used	2.7271
61	zui	2.9316015
62	shaded	2.955131
63	doesn	2.5718012
64	say	2.61183
65	preserves	3.839932
66	2002	3.0143423
67	labels	2.8384488
68	lane	2.981095
69	asia	2.9812489
70	artists	3.2377214
71	got	3.1958704
72	readily	3.0088959
73	approach	2.9677837
74	lines	2.9514914
75	increased	2.975174
76	denver	2.9514978
77	967	2.7708669
78	malfunctioned	2.5362163
79	13	2.785985
80	month	3.3115501
81	eagles	3.690165
82	microsoft	2.8228476
83	paiutes	2.9843721
84	child	2.6414027
85	available	3.1199644
86	fits	3.346436
87	screams	2.534023
88	explosion	2.5540771
89	started	2.813593
90	undeveloped	2.5854354
91	pure	3.2221892
92	look	3.0384545
93	hush	2.5786638
94	hospital	2.5758436
95	customers	3.557617
96	india	2.973773
97	tower	2.6123269
98	protectionist	2.570251
99	♯	2.9224472
100	middle	2.5927858
101	desired	2.9879203
102	vibration	2.7045982
103	auction	3.2675443
104	called	2.870126
105	federation	2.7539902
106	slipped	2.5886185
107	homes	3.1638615
108	tool	3.0580525
109	booked	3.072246
110	movement	2.931103
111	vegetables	3.1848311
112	hurt	2.524112
113	perhaps	2.8602102
114	openid	2.9369738
115	consume	2.602541
116	panama	2.987808
117	smooth	3.7117543
118	sentence	2.579672
119	inhibiting	2.702483
120	minded	2.8145397
121	staying	3.1364279
122	habitats	3.2034044
123	vacation	3.206323
124	associated	2.9403567
125	humanica	2.9843721
126	book	3.5185468
127	34	2.8323371
128	similar	2.9051533
129	famous	3.3323164
130	smog	2.5678322
131	05	3.194299
132	bay	3.1195917
133	fabricating	2.563164
134	enable	3.2256036
135	inlaid	3.3294554
136	!)	2.9843721
137	queen	3.178649
138	head	2.5723076
139	rick	2.9411654
140	horrible	2.5112288
141	discount	3.0466359
