	tokens	ratings
0	repercussions	10.505045
1	unattractive	16.27608
2	rape	26.299347
3	bizarre	5.54935
4	--	4.4508924
5	either	1.6967555
6	graffitti	10.532093
7	millions	17.799646
8	protect	14.090579
9	joint	2.8121066
10	brim	20.650936
11	ship	9.776463
12	owner	5.9789286
13	scotus	5.3558674
14	sphere	3.9300926
15	voted	7.7094584
16	schools	9.277318
17	keeping	2.8081443
18	suffering	35.62884
19	police	15.024492
20	deaths	23.165306
21	detriment	7.6671076
22	revenge	20.05548
23	brings	9.591875
24	wasnt	3.0972338
25	involves	6.008973
26	outcome	5.806635
27	called	6.567912
28	usually	2.1121404
29	maximum	12.403486
30	cage	12.6969595
31	outlaw	7.9679937
32	paquita	3.5517004
33	encounter	5.426777
34	information	7.2169943
35	procedure	3.0004795
36	fucker	16.92802
37	fact	4.843745
38	underline	13.509164
39	far	4.353726
40	rise	7.7121325
41	system	7.486719
42	huh	2.4996762
43	deportation	11.811846
44	foul	13.257195
45	homophobic	11.318918
46	try	3.8113906
47	mark	7.473154
48	omg	26.401901
49	desserted	7.117154
50	powder	8.017811
51	done	8.622113
52	products	11.864801
53	species	6.475477
54	promise	5.546591
55	unfortunate	10.452937
56	pizza	12.943674
57	killers	24.446917
58	etc	2.186872
59	both	3.7407231
60	advise	2.5243845
61	defend	7.0317554
62	someday	2.3406925
63	re	5.8056583
64	really	5.0845337
65	lasers	14.185422
66	13	15.851307
67	free	5.8544035
68	tech	2.4534006
69	responsibility	10.872079
70	altruistic	4.910574
71	helps	4.242401
72	death	19.021643
73	expectations	8.167205
74	soul	13.758811
75	midst	14.68417
76	protection	7.7149277
77	alito	9.491389
78	likely	2.1694021
79	they	6.177001
80	number	9.478823
81	certainly	2.5635433
82	flint	6.3340826
83	any	2.571058
84	u	4.3105907
85	somebody	4.3794684
86	us	10.469494
87	highly	5.2406845
88	"""."	3.5517004
89	no	4.9870853
90	amount	5.0104
91	demanding	12.556788
92	doubled	12.509519
93	joining	4.9489603
94	three	12.864691
95	few	3.2705235
96	defeat	12.384166
97	revolutionized	16.405659
98	ll	8.109981
99	weight	4.8811655
100	agree	3.6444016
101	ashamed	16.252678
102	dc	14.932296
103	heat	17.72879
104	ejected	9.373202
105	turn	11.936944
106	main	3.3838727
107	loans	11.028796
108	figure	2.2559767
109	predicaments	4.002716
110	basic	5.427145
111	bodyguards	5.087229
112	morons	4.758129
113	to	7.12374
114	tools	10.73887
115	patronize	6.6806717
116	40s	3.459845
117	water	12.236183
118	crying	21.587696
119	skills	2.8333848
120	punished	19.12886
121	anyways	1.7072601
122	rough	12.589526
123	training	4.2696877
124	be	4.716955
125	brief	3.6762562
126	encampment	10.798281
127	regulated	6.8589125
128	goodness	16.068737
129	vessels	12.068604
130	doubt	3.7210095
131	legal	2.0877807
132	angelina	9.997311
133	pick	4.6373434
134	holder	4.337618
135	stay	2.7544785
136	mediterranean	5.010104
137	china	4.6353054
138	deserves	9.608954
139	causing	9.474981
140	jolie	9.078914
141	sanctioned	8.11542
142	maryland	11.396671
143	prayer	18.79284
144	saves	4.2491336
145	cared	2.608996
146	every	10.307804
147	significant	4.4209404
148	sounds	4.122737
149	nightmare	12.749652
150	strive	13.49387
151	sell	6.391286
152	period	4.195863
153	friend	15.301529
154	populated	4.381761
155	unarmed	21.326643
156	local	5.0438156
157	insurance	9.208509
158	breaks	4.3365355
159	full	5.8685017
160	name	5.6375885
161	organizations	6.043829
162	collaborated	17.916681
163	security	7.625186
164	modest	2.9280045
165	mass	13.053295
166	bunch	2.2774768
167	historic	12.905297
