	tokens	ratings
0	sheet	2.9776306
1	cats	3.3907423
2	hemming	3.0026755
3	definitive	2.9683373
4	referendum	2.679041
5	stamps	3.7489796
6	most	2.888052
7	since	2.8698702
8	also	3.7066448
9	bank	3.0461166
10	taxis	3.0888228
11	treaty	2.7878282
12	job	3.0397346
13	stalk	2.6111517
14	saga	2.650666
15	dogsled	2.8413117
16	principal	2.9906242
17	ensured	4.1143694
18	democracy	2.6532295
19	efficacy	2.9940975
20	factories	2.6323981
21	waiting	2.99684
22	closely	3.0246916
23	1960s	3.0346286
24	emphasizes	3.3945673
25	uh	2.965587
26	times	3.0019748
27	algorithm	3.0340729
28	steal	2.6111517
29	paperwork	2.8008368
30	woman	2.979632
31	dropping	2.6111517
32	weren	2.6111517
33	three	3.2334523
34	chvez	3.0402486
35	driver	2.749559
36	cci	3.1480355
37	only	2.720457
38	particular	2.9637258
39	ecosystems	3.1565247
40	mechanics	2.9106767
41	recent	3.022655
42	anwar	2.7213814
43	medicine	3.0726628
44	host	3.958291
45	toyoo	3.0402486
46	recognizable	3.0335364
47	treasures	4.5435085
48	barrier	3.1058736
49	built	3.3274212
50	raggedy	2.6111517
51	red	3.0377016
52	rescues	2.790161
53	nathan	3.0261276
54	higher	3.0393062
55	saw	2.8871408
56	instruction	3.0098982
57	singapore	3.0943213
58	reclusive	2.6114373
59	partaking	3.0619626
60	could	2.918452
61	curable	3.0615761
62	change	2.95154
63	glad	4.3563986
64	providing	3.9570076
65	moves	2.9878392
66	used	2.7613993
67	equitable	3.3907108
68	say	2.6352766
69	nep	2.9402866
70	comparison	2.813762
71	2002	2.977994
72	weapons	2.6111517
73	asia	3.0152738
74	shouted	2.6111517
75	got	3.3950071
76	unheard	2.611806
77	artists	3.373587
78	serves	3.2852159
79	wives	3.0104058
80	narration	3.082222
81	muslims	2.6111517
82	lines	3.0096648
83	denver	3.0459929
84	increased	2.840151
85	beat	2.841523
86	13	2.773714
87	264	3.053539
88	cops	2.6111517
89	month	3.164205
90	eagles	3.2685413
91	microsoft	2.9019184
92	cookery	3.298821
93	child	2.6329238
94	subdivision	2.8431933
95	produces	3.4156756
96	available	3.2352467
97	explosion	2.6111517
98	started	2.9402373
99	listen	3.1198816
100	root	2.6274297
101	inconvenient	2.6111517
102	look	3.254681
103	happening	2.6111517
104	hospital	2.6196687
105	customers	3.5636759
106	contributed	3.4589167
107	special	4.0374107
108	marmi	3.358349
109	♯	3.0272527
110	limit	2.8758242
111	1800s	2.980261
112	middle	2.628758
113	fraudulent	2.6111517
114	autos	3.1280417
115	auction	3.2987926
116	federation	2.9366858
117	called	2.9150143
118	voluntary	3.0167334
119	nurtured	4.3097706
120	homes	3.0477805
121	opposition	2.6125739
122	presents	3.608241
123	movement	2.994795
124	internalizing	2.7652268
125	invites	3.799653
126	ignored	2.6111517
127	perhaps	2.9685276
128	eligible	3.2923002
129	55	3.045889
130	thematically	2.9929361
131	liffey	3.3336983
132	communities	3.1131346
133	woozy	2.6111517
134	sentence	2.6119876
135	direction	3.0286744
136	involves	3.0207684
137	landa	3.0541797
138	staying	3.1448188
139	badly	2.6111517
140	associated	2.9204733
141	habitats	3.3005693
142	active	3.3683078
143	book	3.4886935
144	similar	2.9177763
145	34	2.7272902
146	famous	3.6171756
147	briefed	3.0070643
148	enable	3.3990703
149	bay	3.3944943
150	shirt	3.2038746
151	mall	2.8039057
152	mo	2.9414492
153	head	2.6111517
154	rick	3.04831
155	questioning	2.6151216
156	skeleton	2.64565
157	residence	3.0303848
158	brand	3.1486993
159	freshly	3.3721318
160	9	2.9269736
161	exhilarating	4.6401377
162	fledged	3.1829207
163	thursday	3.1663232
164	6	3.0752902
165	chapter	3.135163
166	america	2.7985842
167	shocked	2.6111517
168	portion	3.0261335
169	hit	2.6111517
170	helps	4.1761813
171	departures	2.7421625
172	station	2.9941714
173	working	3.3203359
174	departs	2.662475
175	tgi	2.8507504
176	content	3.0305347
177	point	2.7054913
178	same	2.9246483
179	your	3.4679835
180	monozygotic	3.3707387
181	elements	3.2609346
182	travels	3.582164
183	generous	4.7935514
184	off	2.669398
185	humpty	3.3309903
186	walled	2.6120229
187	sep	3.0963898
188	1977	2.9428039
189	yellow	3.0991347
190	destroyed	2.6111517
191	distinguish	3.0045185
192	folk	3.089433
193	zombie	2.6111517
194	stationary	3.0497708
195	dexterity	3.1918445
196	dancers	3.4619493
197	money	3.0009987
198	successful	3.8825154
199	agri	3.065826
200	reine	3.4244194
201	award	4.377428
202	banger	2.8435187
203	grotto	3.517332
204	jetfoils	3.0402486
205	courts	2.6680658
206	1979	2.7725189
207	fully	3.0338898
208	evading	2.6111517
209	lovers	3.778681
210	fabulous	5.331051
211	shooting	2.6111517
212	defence	2.61447
213	restore	3.2972844
214	climate	2.850182
215	windsurfing	3.0739474
216	pragmatic	3.1368966
217	planning	2.9000962
218	ron	3.0431924
219	rwanda	3.000963
220	congressional	2.968246
221	usefulness	3.0155268
222	helm	2.9499784
223	ah	3.2159095
224	bottles	3.023521
225	ridden	2.6111517
226	become	2.6976438
227	track	3.18875
228	warehouses	2.6524088
229	ownership	3.0182507
230	palestinian	2.6111517
231	goals	3.2989664
232	1998	2.940869
233	hardly	2.617128
234	division	2.8422682
235	deductible	3.0893075
236	body	2.6168454
237	colorlessness	2.6156163
238	membership	3.131225
239	hundred	2.7764585
240	building	3.1287713
241	foot	2.864472
242	took	2.9303672
243	([	3.0402486
244	travel	3.2447014
245	strongly	3.0428119
246	night	2.9494553
247	plunged	2.6111517
248	presented	3.3797429
249	average	2.696479
250	loans	3.0168326
251	cleansing	2.851798
252	southern	3.0458322
253	baby	2.9028885
254	support	3.4622526
255	assistant	3.358994
256	973	3.0941844
257	symbol	3.274095
258	popularity	3.2313125
259	mozart	3.1109307
260	ash	2.6127605
261	kingdoms	3.026746
262	1990s	2.7473974
263	fail	2.6111517
264	purposing	2.9171371
