	tokens	ratings
0	guilders	2.841679
1	networking	3.863956
2	sheet	3.004733
3	referendum	2.7930074
4	01234	3.0901408
5	most	2.8573203
6	since	2.8030205
7	lol	2.8033643
8	also	3.6278887
9	pig	2.864391
10	bank	3.005119
11	owes	2.5822682
12	treaty	2.946964
13	poured	2.613015
14	job	3.1194189
15	stalk	2.581625
16	appreciate	4.210072
17	celtic	3.6851857
18	optical	3.2466216
19	arrogance	2.581625
20	efficacy	2.9887383
21	transferred	2.6433372
22	factories	2.5846055
23	neuwirth	3.036258
24	waiting	2.6923301
25	1960s	3.0123909
26	closely	2.9946241
27	numberstreetname	3.036258
28	times	2.8093991
29	um	3.0272264
30	judgment	2.5855408
31	woman	2.9846513
32	ceramics	3.4114647
33	felonies	2.581625
34	forgetful	2.581625
35	weren	2.581625
36	three	3.1100504
37	driver	2.9996789
38	cci	3.1249053
39	advisors	2.9685264
40	only	2.698577
41	pre	3.0086746
42	recent	3.0907352
43	butter	3.2964995
44	anwar	2.766065
45	treasures	4.204259
46	inteview	3.210518
47	singapore	3.0834544
48	raggedy	2.5821018
49	red	2.997147
50	built	3.2866428
51	nathan	2.871551
52	reclusive	2.6168642
53	saw	2.944333
54	visibility	3.265395
55	awakened	2.581625
56	could	2.8556716
57	lebo	2.5900471
58	change	2.9905353
59	femininity	3.3119738
60	apologize	2.581625
61	providing	4.0384526
62	tribe	3.1486514
63	used	2.8382423
64	worn	2.9276996
65	si	3.0273242
66	doesn	2.5831268
67	say	2.6524198
68	driven	2.582781
69	2002	2.968212
70	ibrahim	2.5882676
71	labels	2.8883657
72	trashed	2.581625
73	asia	2.9285145
74	artists	3.1943078
75	brazil	3.1269717
76	got	3.105284
77	gadget	3.3104482
78	denver	2.871211
79	gleaming	3.76292
80	increased	3.0079195
81	evolved	3.192735
82	beat	2.7958546
83	13	2.8252213
84	month	3.2202022
85	microsoft	2.6639905
86	paiutes	3.036258
87	child	2.5847607
88	distracts	2.581625
89	fits	3.5683246
90	listen	2.794939
91	started	2.941447
92	indicated	2.977134
93	look	3.112236
94	2001	2.822319
95	tower	2.6728904
96	special	3.94661
97	eastward	2.9832728
98	disaster	2.581625
99	audience	3.1307054
100	♯	2.9599323
101	training	3.0349355
102	limit	2.8856895
103	middle	2.6034026
104	desired	3.1566548
105	federation	2.7853873
106	auction	3.2344372
107	called	2.8224342
108	dsm	3.1154375
109	slipped	2.6009612
110	homes	2.8555295
111	opposition	2.5852149
112	streak	3.104625
113	holy	2.8136635
114	movement	2.9772449
115	communities	3.1860065
116	ignored	2.581625
117	hurt	2.581625
118	perhaps	2.9411812
119	eligible	3.2741735
120	vegetables	3.1461222
121	meringue	3.2725773
122	malleable	3.0037653
123	smooth	4.1198797
124	sentence	2.6249332
125	printed	3.0465782
126	minded	2.901563
127	active	3.4298544
128	staying	3.073748
129	associated	2.9859025
130	holes	2.5897033
131	vacation	3.1183681
132	famous	3.4246614
133	gods	2.9911475
134	prohibiting	2.894715
135	suit	3.0325239
136	dining	3.5221863
137	corpulent	2.581625
138	bay	3.2139392
139	shirt	3.140599
140	mall	2.5887473
141	patrollers	2.6059358
142	head	2.581625
143	residence	2.9891598
144	interesting	3.8206816
145	biggest	2.7492042
146	modernized	3.409114
147	leans	2.9106746
148	wider	3.0896387
149	mistrial	2.581625
150	9	2.9105341
151	venezuela	2.930207
152	forecasters	3.1009655
153	ashore	2.8850706
154	chapter	3.339079
155	america	2.6050742
156	sane	2.5994525
157	contract	3.0014699
158	hit	2.581625
159	vanished	2.581625
160	helps	4.2606926
161	ubiquitous	3.0835774
162	bottle	3.2094288
163	station	2.8391461
164	working	3.3803196
165	robot	3.233382
166	content	2.9732146
167	point	2.6732516
168	same	2.9821022
169	your	3.6513524
170	elements	3.1962695
171	wii	3.2133198
172	counsel	2.8931913
173	misinterpretation	2.581625
174	tgi	2.6266904
175	tradition	3.4308112
176	privileges	2.946055
177	generous	4.633884
178	wee	3.3656688
179	roof	3.0630023
180	monday	2.9369352
181	off	2.6880684
182	harmonically	3.5165832
183	breeze	3.9325783
184	sep	2.9947813
185	tiger	3.0746706
186	walled	2.5834596
187	bicycle	3.234006
188	harrassment	2.581625
189	countless	2.6315472
190	destroyed	2.581625
191	distinguish	2.978851
192	dancers	3.3326125
193	money	2.8108506
194	subdued	2.5977252
195	successful	3.804563
196	souvenirs	3.5139127
197	award	4.215461
198	bombs	2.581625
199	courts	2.6186223
200	fully	2.9960804
201	santiago	3.094589
202	shooting	2.581625
203	restore	3.291739
204	climate	2.8292124
205	demonstration	3.2361248
206	voters	2.5989356
207	ah	3.1373959
208	yelena	3.2443867
209	congressional	2.9155486
210	ron	3.0260134
211	planning	3.0100515
212	carriage	3.016366
213	frontier	3.0257325
214	farther	2.7290826
215	sky	2.9711072
216	become	2.7174685
217	track	3.185435
218	heartbeat	3.4372294
219	refashion	3.2768297
220	goals	3.1776197
221	division	2.8118596
222	1998	2.959277
223	launched	3.2752423
224	body	2.6414297
225	membership	3.2177916
226	followers	2.9629314
227	infrastructure	3.0328085
228	regulated	2.8610866
229	hundred	2.6041126
230	building	3.0925515
231	took	2.956287
232	travel	3.3584242
233	adding	3.4701285
234	frys	3.143883
235	strongly	3.0089724
236	night	2.64061
237	skinny	2.803483
238	average	2.6301095
239	southern	3.068668
240	baby	2.940288
241	support	3.4998386
242	bidders	3.178737
243	smuggler	2.6128817
244	v	2.8392527
245	airplane	2.93532
246	reveal	2.9123259
247	fail	2.581625
248	tote	3.241726
249	dublin	3.0281057
250	nodded	3.2299497
251	versions	3.0658972
252	concern	2.581625
253	peak	3.0707245
254	nutrients	3.2469482
255	pulled	2.595062
256	sites	2.9810033
257	geography	2.8072815
258	cgi	2.776724
259	harmonic	3.573923
260	opponents	2.581625
261	facially	2.641046
262	houses	2.8807116
263	skating	3.0996745
264	reaching	2.9466765
265	gold	3.2984214
266	element	3.365892
267	icon	3.2256682
268	nov	3.0029957
269	install	3.1424139
270	didn	2.581625
271	oshkosh	3.264825
272	audio	3.111091
273	then	2.825132
274	statezipcode	3.036258
275	trade	3.0635872
276	paris	2.9541934
277	hockey	2.6426923
278	different	3.0704415
279	folly	2.581625
280	photo	3.422229
281	backlog	2.656797
282	memorial	2.6792567
283	500	3.2328267
284	free	3.624104
285	68	2.967824
286	bench	2.9784904
287	/	2.9225829
288	actively	2.6321938
289	this	3.1001077
290	influence	2.9622042
291	west	2.7099745
292	toward	3.0373473
293	bad	2.581625
294	displays	3.3609853
295	jostled	2.581625
296	election	2.5819197
297	promenade	3.5915556
298	critics	2.581625
299	lot	3.1764753
300	rarely	2.5885637
301	profit	2.8523371
302	uncovered	2.6368935
303	dates	2.9911807
304	launches	3.058606
305	discrimination	2.855944
306	paper	3.0174727
307	youtube	2.7737474
308	border	2.8029642
309	warren	2.665397
310	vista	3.272295
311	color	3.3056335
312	choice	3.4632843
313	november	2.9592385
314	guerrillas	2.5878491
315	motive	2.5913463
316	dropped	2.581625
317	broken	2.581625
318	removed	2.5954552
319	unearthed	2.879988
320	pass	3.009351
321	virtually	2.9783285
322	behavior	2.619749
323	react	2.581625
324	compasses	3.0072238
325	edge	3.1436763
326	forms	3.1264806
327	side	3.07039
328	input	3.4374282
329	saints	3.0837867
330	poison	2.581625
331	magic	3.9064078
332	selling	2.920914
333	lowest	2.7623646
334	squares	3.182814
335	snack	3.3380575
336	found	3.3070552
337	owners	2.7767859
338	information	3.115395
339	writer	2.6276073
340	style	3.2929382
341	ants	2.6123466
342	tried	2.581625
343	these	3.0453174
344	passion	3.8002996
345	flick	3.2547998
346	minnelli	3.036258
347	indeed	3.2616498
348	11	2.6837907
349	cover	2.9733367
350	readers	3.353589
351	redskin	2.601656
352	determines	3.0637386
353	a	3.3251963
354	rafael	3.0502138
355	soon	3.1589668
356	levels	3.079917
357	internet	2.5847511
358	fenton	3.0754566
359	unlike	2.5888648
360	adrienne	3.2090511
361	dollars	2.9842143
362	david	3.0391707
363	cubes	3.0619197
364	ways	3.305654
365	alive	2.678227
366	legends	3.3216314
367	bizarre	2.581625
368	television	2.6234422
369	foster	3.656058
370	outbreak	2.581625
371	sex	3.059583
372	controls	2.6683388
373	arts	3.4107752
374	;	2.821487
375	loss	2.581625
376	expects	3.236803
377	repellent	2.5824072
378	sold	2.688762
379	enough	2.6595378
380	affairs	2.581625
381	oregonian	2.8183222
382	burgers	3.4072294
383	introduction	3.586411
384	fray	2.7739012
385	wagner	2.993184
386	ornamental	2.9950209
387	29	2.8957407
388	12	2.9540029
389	ballot	2.8227084
390	terra	2.8300898
391	forward	3.0910826
392	vermont	3.0496845
393	sacramento	2.8948503
394	thousand	2.5848374
395	operation	2.9348693
396	leading	2.8417006
397	wondering	2.5884843
398	enjoy	4.8697596
399	donated	3.7775338
400	face	2.581625
401	pull	2.8838258
402	happen	2.596138
403	counterclockwise	3.0445492
404	cap	2.9857254
405	lai	3.131872
406	dubai	3.287569
407	odysseus	3.0531273
408	replace	2.9793901
409	notes	2.9989161
410	tainted	2.581625
411	pray	2.5841124
412	our	3.6815248
413	tendered	3.055785
414	firstname	3.646167
415	easily	3.172403
416	­­	3.036258
417	malahide	3.2001772
418	watchdog	2.586134
419	prosecution	2.581625
420	missing	2.581625
421	pushing	2.6800191
422	architect	3.0145543
423	war	2.581625
424	centre	3.266583
425	raised	2.934244
426	devoted	3.3173296
427	seal	3.2881033
428	object	2.7385023
429	whose	2.6044745
430	kids	3.0833702
431	freedom	3.546516
432	turkey	2.6569605
433	rhythm	3.5634923
434	posts	2.6565473
435	daytime	3.0218537
436	natural	3.8669963
437	are	2.754356
438	papers	2.8908143
439	exposition	2.8847923
440	activists	2.581625
441	ownership	3.0552006
442	banks	2.9116096
443	instructions	2.9717262
444	jobs	2.721237
445	advisory	2.8663208
446	murdered	2.581625
447	sudan	2.581625
448	jordan	3.0161247
449	industries	2.9389203
450	oz	2.981699
451	manhattan	2.909658
452	meaningful	3.6059022
453	fed	2.6176212
454	code	3.041585
455	stockholders	2.5827076
456	bar	3.119925
457	hall	2.8501844
458	domain	2.9950678
459	buchanan	2.7718112
460	gifts	4.260752
461	features	3.6362197
462	seven	3.054825
463	he	2.797768
464	immortal	2.9810243
465	useless	2.581625
466	kong	3.2062142
467	officers	2.581625
468	unique	4.283013
469	editing	3.0744271
470	100	3.236436
471	450	3.2075944
472	escaped	2.581625
473	kinds	3.235807
474	constitutionality	2.977109
475	ubs	3.0391257
476	ingratiate	2.9224489
477	mission	3.3271427
478	use	3.1039033
479	jong	3.0629334
480	tong	3.1531706
481	onward	3.0124378
482	fiery	2.5849638
483	opinion	2.7124884
484	squat	2.5940695
485	disposal	2.8461185
486	breathing	2.5826173
487	finally	3.4060912
488	kam	3.0244398
489	others	2.7840362
490	drifts	2.581625
491	]…	3.036258
492	i	3.0526793
493	shop	3.3453026
494	into	2.8471735
495	sound	3.224369
496	regulations	2.671586
497	became	2.7626626
498	mentions	2.966579
499	fellow	3.3443727
500	torricelli	3.036258
501	probe	2.6504862
502	authors	3.2859802
503	meditation	3.1267138
504	causing	2.581625
505	eyeless	2.581625
506	merit	2.9529197
507	form	3.1470416
508	electric	3.3201563
509	knows	2.6024606
510	vienna	3.0123904
511	highs	3.6560798
512	shut	2.581625
513	but	2.7446165
514	triumphantly	3.5957396
515	solid	3.614227
516	leash	3.032366
517	statuette	3.1100357
518	birds	3.5493531
519	interests	3.1046019
520	treasury	3.4390483
521	pockets	2.9553626
522	anton	3.0583818
523	students	3.0827687
524	sincerely	2.850174
525	catered	3.4001374
526	need	2.97067
527	earned	3.982292
528	northeast	2.5891576
529	oed	2.6597135
530	).	3.036258
531	relationships	3.2961388
532	marvelous	4.927641
533	massachusetts	2.8066213
