	tokens	ratings
0	untimely	18.559351
1	--	5.657714
2	either	1.187399
3	millions	13.167376
4	abused	30.894312
5	instinct	11.533782
6	protect	12.933004
7	abut	1.2630198
8	landed	5.9890966
9	cost	6.5281544
10	drown	14.357992
11	stored	1.9564972
12	owner	4.0173073
13	voted	7.4833546
14	heinous	28.356565
15	keeping	2.9345944
16	suffering	34.604084
17	police	18.433645
18	deaths	24.221706
19	metoo	17.78247
20	reaction	8.94633
21	appear	4.281961
22	heartbreaks	13.440277
23	4	9.469179
24	°	4.7651033
25	brings	7.82335
26	outcome	6.2614403
27	called	7.73152
28	paychecks	10.027384
29	usually	1.173818
30	incentive	6.6125927
31	information	8.599312
32	brampton	22.094658
33	fact	5.1622567
34	far	2.710143
35	mallika	10.787771
36	system	7.712454
37	deportation	12.160606
38	compared	4.652486
39	cocunuts	3.470201
40	agonized	30.317314
41	try	4.4419518
42	done	6.7261314
43	suffer	21.8943
44	divorced	1.7850624
45	products	9.253457
46	promise	6.8155537
47	regardless	2.7497637
48	unfortunate	10.572626
49	mine	7.4750576
50	commuting	10.954068
51	etc	1.2441046
52	denominations	4.426964
53	both	4.226643
54	re	7.4842176
55	really	3.3788579
56	grasp	11.290786
57	free	5.3998556
58	shocked	16.469091
59	environazis	13.681831
60	responsibility	13.890987
61	essay	5.501727
62	death	19.67165
63	sitting	3.9194634
64	looting	9.771349
65	chile	10.239604
66	likely	2.1105216
67	they	6.7228284
68	number	8.203977
69	taxpayers	5.933974
70	preferable	5.526893
71	shamed	18.62772
72	certainly	1.9483752
73	flint	6.8053136
74	monetary	4.7936487
75	any	2.3321226
76	u	3.6598904
77	somebody	3.3572006
78	us	11.630325
79	"""."	3.470201
80	brad	3.6190667
81	no	2.2659988
82	amount	4.28689
83	beyond	7.814841
84	demanding	14.277104
85	aside	1.0275707
86	memories	5.861185
87	expected	1.6217512
88	three	8.035567
89	few	1.8270329
90	weight	10.231889
91	ll	5.4216213
92	sign	17.699697
93	agree	2.880309
94	hide	2.4136398
95	accordingly	7.27156
96	heat	15.57687
97	preying	16.205484
98	main	3.8760056
99	figure	0.9238033
100	2015	14.738076
101	challenges	12.871599
102	to	7.8459964
103	sh	5.082639
104	farts	4.0333347
105	water	13.369605
106	9	10.193544
107	punished	21.675465
108	anyways	0.43791494
109	occurrence	10.053662
110	scenarios	5.2003675
111	training	8.259794
112	break	6.468849
113	be	5.262697
114	goodness	18.33118
115	doubt	2.3036752
116	stuff	0.48960766
117	mexican	6.722685
118	legal	2.5798454
119	multiple	15.153253
120	pick	6.09369
121	stay	1.3120114
122	mediterranean	7.6299324
123	asking	7.648561
124	deserves	7.893173
125	junk	1.9383053
126	liquid	7.1323996
127	causing	11.740882
128	jolie	8.742323
129	arizona	11.780569
130	every	12.556632
131	sounds	4.5705156
132	sell	4.742157
133	period	3.9704258
134	friend	18.877718
135	warnings	8.183319
136	allied	10.754062
137	senseless	28.055607
138	unarmed	27.612862
139	local	5.4400063
140	signatures	7.0712996
141	insurance	8.098486
142	sadness	23.852985
143	full	5.207747
144	name	4.9361644
145	rarely	1.937996
146	organizations	7.3526354
147	hardest	11.442051
148	security	9.730422
149	bunch	1.5188236
150	mass	14.717508
151	50	8.6904545
152	housing	4.880606
153	chances	5.6665235
154	bit	1.2391891
155	heartless	33.937706
156	sympathizer	15.683167
157	leaving	6.7550774
158	known	3.3890927
159	.”	3.470201
160	clueless	2.6329198
161	annually	10.008405
162	delayed	10.862704
163	will	4.182547
164	nonsense	1.2151102
165	historical	6.096263
166	finish	6.5528064
167	over	11.196809
168	two	6.048069
169	recover	3.0141523
170	reading	6.32609
171	think	2.6300948
172	familiar	8.347307
173	anarcho	2.8355908
174	understanding	12.748353
175	daily	17.210796
176	profits	16.816933
177	built	4.7810917
178	australia	6.9007645
179	highest	8.804715
180	totally	9.344915
181	coffee	7.780578
182	pay	4.2238135
183	peace	14.019379
184	surround	9.305171
185	through	14.472621
186	mocking	11.947957
187	born	7.464552
188	salary	2.0086222
189	stock	3.3693173
190	on	3.4241014
191	raped	37.029236
192	proverbial	7.4049864
193	cohen	10.655665
194	though	1.1478298
195	buy	8.565504
196	stand	7.158707
197	torn	15.329463
198	onnes	3.470201
199	indicted	21.731636
200	literally	18.847858
201	terrorist	17.027155
202	snorkel	3.64157
203	propblems	3.470201
204	signed	14.212862
205	surgeries	5.5850725
206	kosher	3.9022474
207	silly	2.641231
208	tragic	25.193897
209	pain	15.707311
210	pumping	7.3122396
211	gorgeous	12.701545
212	honey	7.769733
213	before	6.1506424
214	incidents	16.908548
215	dear	17.386814
216	timeshare	5.519618
217	california	5.9955144
218	molested	22.530327
219	cliques	4.4548674
220	terribly	8.929683
221	hes	7.3514028
222	quarter	7.1240015
223	20	11.853333
224	best	5.284867
225	tell	7.6204457
226	bureaucratic	10.60366
227	meaning	8.805751
228	caimans	17.260801
229	complex	5.5485315
230	jungle	10.19684
231	did	4.5958486
232	fabricated	14.529681
233	jerk	1.4770851
234	ancient	5.1845145
235	arab	4.6743746
236	concerned	5.3911076
237	c	9.029243
238	well	1.8225586
239	”	13.794383
240	ever	3.2228096
241	career	3.1154466
242	fire	9.8732815
243	punish	26.06671
244	want	6.034505
245	fortune	5.9133263
246	owed	4.318601
247	grave	14.953256
248	populations	17.146435
249	fucked	14.9449415
250	off	6.902048
251	sheds	13.373747
252	created	9.00612
253	earth	18.549616
254	!	14.8346615
255	feminist	10.246489
