	tokens	ratings
0	halloween	11.406973
1	bizarre	4.917242
2	--	3.0752435
3	either	1.3446696
4	morally	10.302607
5	understood	7.9802046
6	millions	11.896308
7	tellers	7.696065
8	abused	26.35714
9	protect	10.592345
10	amlaner	3.3306499
11	cost	4.939637
12	bigots	7.9635086
13	ship	9.654133
14	traveled	8.669954
15	sham	5.0121794
16	schools	8.592814
17	mutually	9.469602
18	suffering	24.12798
19	police	16.023048
20	deaths	20.540756
21	half	5.7371955
22	contamination	13.418431
23	4	10.637404
24	stood	7.222827
25	openly	7.5882587
26	involves	2.5583558
27	called	6.279399
28	maximum	8.874134
29	consume	11.673993
30	information	7.2155685
31	assaulted	33.100765
32	governor	10.895408
33	website	8.022847
34	fact	4.610928
35	far	3.2097359
36	rise	6.657066
37	system	5.2760105
38	compared	4.7231374
39	urem	3.3306499
40	bankrupt	5.9921002
41	try	2.6924906
42	mark	6.484296
43	bashed	5.2874146
44	done	7.847535
45	suffer	15.164776
46	products	11.649621
47	reasoning	4.6636105
48	species	5.9860997
49	antithetical	7.6887317
50	unfortunate	7.2946877
51	multiplied	14.253213
52	embraced	13.417656
53	pizza	17.395203
54	mine	4.9635873
55	etc	1.4234287
56	both	3.4826803
57	chemistry	4.384202
58	defend	5.1963043
59	re	4.7605453
60	really	3.9277973
61	free	4.954697
62	13	14.514769
63	38	14.309915
64	helps	2.5554237
65	death	15.626357
66	cheeks	11.821719
67	noted	3.8248262
68	seed	6.24945
69	midst	9.486229
70	protection	4.687548
71	chile	12.279056
72	likely	1.396031
73	they	4.6740627
74	larger	4.7187743
75	number	7.233378
76	certainly	1.5235708
77	empowered	14.548032
78	any	2.6408687
79	u	2.3374162
80	somebody	3.5691223
81	us	12.969911
82	highly	3.5309691
83	"""."	3.3306499
84	acres	5.9814734
85	no	5.2316713
86	disorders	8.319501
87	beyond	7.4532866
88	demanding	9.483238
89	rethink	17.814903
90	memories	5.702995
91	password	3.8033185
92	bsi	7.7134976
93	three	8.980248
94	few	2.2602532
95	ll	4.6840343
96	sign	13.299039
97	ashamed	16.908468
98	agree	3.3177266
99	compliant	5.521184
100	counts	7.643733
101	ejected	5.474269
102	grooming	5.0466824
103	main	3.2131076
104	growth	18.667477
105	sinking	9.364218
106	attacking	9.924943
107	figure	1.4206873
108	pack	4.124921
109	2015	17.890236
110	strangest	6.156624
111	to	6.7975354
112	auto	6.848495
113	water	10.121854
114	9	10.768474
115	punished	22.750807
116	!!!	3.3306499
117	rough	10.295701
118	commonly	1.908429
119	be	3.6833162
120	uprisings	7.6365004
121	doubt	3.4998903
122	facilities	14.702962
123	departments	8.078712
124	distraught	29.006338
125	escapes	2.2677722
126	stuff	0.72924733
127	legal	1.9221996
128	raising	3.9181623
129	thier	3.357119
130	stay	2.2166748
131	progression	8.669143
132	china	8.812197
133	deserves	6.756643
134	prostate	11.125802
135	causing	8.790521
136	ground	6.5513606
137	prayer	11.687962
138	arizona	10.402202
139	every	9.825182
140	sounds	3.301475
141	friend	16.493002
142	allied	8.246353
143	local	4.406943
144	sadness	20.614548
145	32	11.79253
146	preference	3.3752317
147	full	4.7883306
148	name	3.4521508
149	organizations	5.346532
150	security	7.344212
151	hardest	11.614547
152	grazing	1.4866458
153	bunch	2.183504
154	mass	9.580852
155	evaluate	12.5736885
156	bit	1.4279605
157	defense	4.377889
158	birds	10.090122
159	reptiles	10.8825035
160	adapt	3.8217196
161	bindi	5.1402392
162	trucks	10.680991
163	.”	3.3306499
164	historical	5.976
165	will	3.4187198
166	nonsense	1.6371334
167	finish	5.341465
168	showed	10.906409
169	over	10.324995
170	two	6.59319
171	recover	2.6558151
172	swept	3.423882
173	reading	6.685209
174	think	2.5162578
175	distinguish	2.777032
176	highest	7.6954
177	date	2.4529953
178	anecdotal	5.777833
179	lethal	13.104342
180	benzodiazepines	6.9085355
181	pay	3.5936437
182	peace	13.267279
183	pleased	9.3154545
184	through	12.206344
185	teaching	10.579682
186	parties	3.541185
187	born	5.020454
188	on	2.9819741
189	lands	4.074979
190	damaging	14.74765
191	developing	6.0823674
192	though	1.075242
193	samples	11.965019
194	buy	9.614928
195	deeper	6.501173
196	stand	5.599878
197	torn	12.157114
198	terrorist	13.809916
199	signed	10.57101
200	tragic	17.884157
201	pain	14.649979
202	risks	8.160928
203	pumping	8.037252
204	before	3.8319325
205	incidents	12.498372
206	dear	16.72511
207	california	7.363574
208	developers	5.4355645
209	best	4.985691
210	tell	7.7382746
211	creatures	13.906266
212	size	7.732006
213	succeed	3.0261054
214	behavior	10.308704
215	activity	8.077234
216	tourism	7.4567204
217	jungle	5.4480205
218	did	3.6167798
219	sit	2.9369683
220	tragedies	14.08552
221	screeched	29.48666
222	arab	6.7379427
223	concerned	4.0446033
224	c	6.8219175
225	well	1.4831356
226	”	11.554015
227	ever	6.3257523
228	career	2.3902144
229	church	9.868542
230	explosives	14.016802
231	want	4.5551686
232	fire	9.772323
233	populations	11.407071
234	fucked	11.337435
235	off	5.5457287
236	antics	3.4443932
237	amenable	4.071479
238	subjected	20.8303
239	earth	12.245959
240	!	13.256182
241	nations	12.043232
242	stop	19.480026
243	border	15.570905
244	icons	3.1525908
245	fate	10.194332
246	poverty	17.764372
247	unlikely	1.5152452
248	brazil	19.096046
249	precautions	6.7892456
250	thankful	15.455898
251	produce	5.912235
252	hand	6.9148364
253	showing	9.082071
254	london	10.856679
255	false	5.6434174
256	adapting	4.3671737
257	move	4.9720035
258	affects	9.601963
259	politicians	5.9185057
260	who	4.4078937
261	reasons	2.7812734
262	affected	4.8727517
263	eight	13.569432
264	tap	6.137378
265	mining	14.519505
266	flopper	10.167154
267	dont	1.6470068
268	disconnect	5.421468
269	murdering	31.290045
270	deserve	9.899894
271	hopefully	1.9997994
272	complete	6.2223268
273	someone	6.060882
274	hurt	22.488668
275	snipers	6.279835
276	countless	8.939018
277	god	8.651599
278	older	3.077496
279	wipes	3.8215566
280	resources	14.914891
281	somthing	2.0521207
282	place	3.3723116
283	tension	6.660571
284	considered	3.2623653
285	villages	11.755843
286	reducing	13.397975
287	tax	2.1468434
288	poloticians	6.632932
289	athletes	2.630196
290	sympathy	12.504246
291	slandered	18.14833
292	depression	7.71801
293	took	11.310837
294	cholera	6.9568872
295	delivered	9.376656
296	warplanes	28.34025
297	ignore	5.297275
298	immunized	3.203754
299	injury	4.4002914
300	claiming	5.147987
301	result	3.5912366
302	bombed	12.906716
303	color	13.316037
304	mentally	12.617922
305	takes	5.294551
306	appealing	4.361699
307	mayweather	14.058565
308	report	16.276558
309	lying	9.100605
310	catch	2.418755
311	effects	6.586509
312	usa	7.368424
313	stupid	3.1690073
314	thinking	5.062415
315	bringing	9.305051
316	write	2.041863
317	cannot	13.746162
318	election	11.292129
319	video	19.913046
320	eaters	6.217283
321	corporations	8.492508
322	crescent	14.570733
323	ripped	13.631548
324	safely	10.716492
325	syndrome	4.3636026
326	look	7.438328
327	reports	10.982445
328	–	10.126948
329	hope	5.9144025
330	physically	15.06463
331	international	8.125969
332	electrocuted	27.770739
333	veterinarians	12.41782
334	pence	9.69454
335	passed	5.9753084
336	accepting	7.1341524
337	flooded	8.944913
338	greed	17.532017
339	overcompensate	2.532291
340	completing	12.1616745
341	leftists	3.0344162
342	accept	8.05282
343	anything	1.4208858
344	los	4.879357
345	morbid	14.127811
346	humanity	17.772438
347	saddened	28.452726
348	pervasive	12.34348
349	raised	2.433484
350	fertilization	9.550665
351	ending	5.4897127
352	maybe	1.217099
353	history	7.6739206
354	running	3.1183777
355	week	6.907086
356	flee	6.9224157
357	terrorism	16.087822
358	popular	2.422607
359	backwards	7.6583343
360	bear	12.698461
361	spending	7.181902
362	default	3.1150222
363	ourself	10.028987
364	unacceptable	25.901413
365	states	9.930496
366	debt	7.7694197
367	published	6.140428
368	college	1.633126
369	treated	8.100431
370	scuba	2.4820428
371	direct	9.278419
372	how	10.305083
373	newsworthy	1.1228974
374	attached	3.2802157
375	jobs	4.633958
376	land	4.8083725
377	1960s	2.8238454
378	impacted	14.093215
379	lawsuit	2.768426
380	americans	7.1926637
381	trapped	8.584596
382	endorsing	11.0086565
383	inflict	18.296583
384	answers	2.0251334
385	also	3.4126916
386	lasted	2.1115527
387	stealing	13.237846
388	top	2.3754878
389	placed	7.7340217
390	gonna	3.610139
391	hack	1.2020354
392	disbanded	3.648808
393	homes	22.33962
394	parts	3.5289674
395	t	4.4582734
396	disasters	2.3538027
397	collective	7.1178975
398	looks	4.147138
399	tho	1.4483173
400	frog	7.347855
401	slouch	3.2965465
402	celebrities	1.5198315
403	thousands	11.024689
404	guilty	25.44491
405	loud	5.2229614
406	,”	3.3306499
407	trailer	7.264349
408	prejudices	7.0462284
409	person	5.3677998
410	celebrating	11.48944
411	soon	3.3202243
412	mall	7.437434
413	powerful	13.455679
414	troops	12.340983
415	point	3.0045037
416	suggests	6.2110806
417	problem	1.6639405
418	mostly	1.2681549
419	stroke	4.7390966
420	upset	14.67315
421	automatically	3.5627718
422	negative	8.30529
423	arabia	9.221477
424	haven	5.4617167
425	sexual	8.936408
426	wealth	8.032604
427	zealand	6.8664513
428	everyone	3.2616024
429	contributed	3.1622338
430	biggest	8.662239
431	regions	8.90361
432	new	10.659355
433	hitting	12.139302
434	troubles	2.1316733
435	meant	3.9920573
436	pride	10.026393
437	billions	17.618301
438	safer	10.668364
439	warm	5.916937
440	considering	4.4700775
441	horrific	25.34377
442	biological	14.264064
443	cancer	23.144667
444	drink	2.8764439
445	emotionally	18.116903
446	medicine	6.6821184
447	great	4.859844
448	fishes	4.5139294
449	workers	15.500783
450	earn	3.9776196
451	gone	4.3842487
452	superbug	12.465971
453	mosul	26.615328
454	d	4.1210995
455	esteem	6.132176
456	laws	7.545476
457	benefit	3.5140934
458	racism	18.389181
459	disorder	10.835388
460	occurring	6.799064
461	99	4.306278
462	increase	12.233885
463	wierd	1.50352
464	bananas	14.430527
465	yeah	2.423276
466	news	9.212751
467	work	2.2878306
468	dogs	16.20923
469	fox	7.005727
470	shelter	12.861924
471	food	8.249991
472	consciously	10.704787
473	encouraged	8.890618
474	after	2.9722552
475	k	4.0292153
476	same	1.7317357
477	diseases	7.2092
478	spirits	7.1833844
479	regularly	2.7744203
480	guilt	24.96439
481	woodwork	2.3088703
482	sense	4.0049353
483	solve	2.0591881
484	jack	1.6569021
485	notice	0.86866474
486	taxes	2.172534
487	office	9.45055
488	foreign	2.6057029
489	turned	16.845694
490	jewish	6.769411
491	executives	9.210861
492	canada	7.3784947
493	catastrophic	4.252555
494	gathered	9.527093
495	sheilds	7.613067
496	ones	1.7802432
497	cities	11.353464
498	worry	3.997943
499	banks	11.011432
500	recreation	2.850738
501	essentially	2.11878
502	deny	17.715385
503	are	9.386508
504	confuses	4.3992257
505	culture	4.59333
506	outbreak	3.2360349
507	muslim	14.082963
508	sleep	6.593866
509	closer	7.894221
510	poor	14.256856
511	area	3.6871772
512	self	5.0485177
513	students	10.332495
514	stress	11.430252
515	using	10.835473
516	colonialists	15.164327
517	places	2.991766
518	particularly	2.2562864
519	air	6.928351
520	services	8.199153
521	relea	17.22315
522	egypt	10.064064
523	s	5.795276
524	wants	7.0167093
525	may	3.241283
526	weird	2.0595748
527	earthquakes	3.3648038
528	tried	8.211354
529	error	7.7369404
530	year	6.4363837
531	humans	14.81887
532	6	10.275937
533	turkey	8.821533
534	protected	4.2717714
535	emergency	3.2456136
536	assuming	1.144695
537	super	7.186024
538	guns	10.413705
539	unsafe	22.71975
540	nation	11.682439
541	profit	18.303852
542	prescribed	5.214585
543	airport	9.520772
544	un	4.6534643
545	overall	4.114029
546	signs	17.841694
547	duty	11.388732
548	actors	2.139871
549	difficult	7.391346
550	yours	3.0046382
