	tokens	ratings
0	cats	3.0485137
1	bearing	2.9807553
2	intervening	2.974146
3	most	3.0677545
4	sparkling	3.108177
5	since	2.9784558
6	prizes	3.1123004
7	wacko	3.0458329
8	startlingly	2.9748447
9	also	3.1113322
10	bank	3.056518
11	poured	2.974123
12	dam	2.989854
13	89	2.9944248
14	job	3.03694
15	endorsed	3.0899167
16	ratcheting	3.1037493
17	stalk	2.994938
18	saga	2.9859893
19	principal	2.9967506
20	appreciate	3.1338375
21	foraging	3.0575664
22	democracy	3.0959017
23	strung	2.98869
24	waiting	2.9747581
25	mississippi	3.0497992
26	factories	2.9771109
27	raided	2.9740353
28	times	3.0100765
29	yu	3.1161075
30	woman	2.9963653
31	acceptance	3.0296714
32	variations	3.0702257
33	hewn	2.977204
34	racing	3.027938
35	three	3.060337
36	driver	3.020218
37	only	3.0270011
38	particular	3.0425513
39	decayed	2.9736814
40	recent	2.9992874
41	pre	3.086612
42	carry	3.1113834
43	host	3.1173055
44	data	3.0821428
45	built	3.101282
46	140k	3.0780299
47	red	3.0097196
48	instruction	3.0354986
49	nathan	3.0449946
50	hip	3.0014625
51	saw	2.9782772
52	higher	3.0619125
53	mih	3.056193
54	could	2.9836383
55	whereas	3.01819
56	attaining	3.0876386
57	change	3.0981722
58	moves	3.005056
59	providing	3.123176
60	used	3.0125413
61	zui	3.0391786
62	shaded	2.976188
63	doesn	3.1020305
64	say	3.1051817
65	preserves	3.134881
66	2002	2.986384
67	labels	3.0990903
68	lane	3.0517535
69	asia	3.0822258
70	artists	3.093152
71	got	3.0670178
72	readily	3.0143065
73	approach	3.1125348
74	lines	3.025489
75	increased	2.9980047
76	denver	3.0649977
77	967	2.995377
78	malfunctioned	2.9734144
79	13	2.9801543
80	month	3.014092
81	eagles	3.069625
82	microsoft	3.0993454
83	paiutes	3.0708804
84	child	2.979941
85	available	3.0865302
86	fits	3.1281111
87	screams	2.9752665
88	explosion	2.9739678
89	started	2.9972205
90	undeveloped	2.9768786
91	pure	3.103211
92	look	3.1185627
93	hush	2.9745038
94	hospital	2.974128
95	customers	3.1419477
96	india	3.063317
97	tower	2.9758022
98	protectionist	3.0434098
99	♯	3.0664577
100	middle	2.97925
101	desired	3.0277936
102	vibration	3.0030763
103	auction	3.100428
104	called	3.0438747
105	federation	3.0875564
106	slipped	2.973682
107	homes	3.0129845
108	tool	3.1230404
109	booked	2.9874554
110	movement	3.0386426
111	vegetables	3.0747993
